note,velocity,time
79,58,480
79,57,480
79,64,480
78,55,480
77,56,480
78,62,480
83,64,480
79,63,480
78,57,480
76,57,480
79,64,480
78,63,480
77,57,480
78,57,480
79,64,480
79,63,480
80,70,480
80,70,480
81,72,480
76,63,480
75,57,480
76,57,480
79,64,480
78,63,480
76,57,480
75,57,480
76,55,120
79,58,480
79,57,480
79,64,480
78,55,480
77,56,480
78,62,480
83,64,480
79,63,480
78,57,480
76,57,480
79,64,480
78,63,480
77,57,480
78,57,480
79,64,480
79,63,480
80,70,480
80,70,480
81,70,480
76,63,480
75,57,480
76,57,480
79,64,480
78,63,480
76,57,480
75,57,480
76,55,120
62,45,480
67,45,480
69,58,480
71,57,480
71,64,480
69,55,480
68,56,480
69,62,480
62,51,480
67,54,480
69,63,480
71,66,480
74,69,480
73,64,480
72,68,480
69,64,480
71,58,480
71,66,480
76,72,480
71,65,480
72,63,480
72,69,480
79,76,480
74,72,480
76,71,480
76,69,480
76,73,480
76,66,480
75,71,480
71,72,480
71,78,480
71,83,240
59,66,330
64,66,300
67,66,270
71,83,240
79,58,480
79,57,480
79,64,480
78,55,480
77,56,480
78,62,480
84,69,480
83,66,480
79,57,480
76,57,480
79,64,480
78,63,480
77,57,480
78,57,480
79,64,480
79,63,480
80,70,480
80,70,480
81,73,480
76,63,480
75,57,480
76,57,480
79,64,480
78,63,480
76,57,480
75,57,480
76,55,120
62,45,480
67,45,480
69,58,480
71,57,480
71,64,480
69,55,480
68,56,480
69,62,480
62,51,480
67,54,480
69,63,480
71,61,480
74,71,480
73,64,480
72,68,480
69,64,480
71,58,480
71,66,480
76,72,480
71,65,480
72,63,480
72,69,480
79,73,480
74,66,480
76,71,480
76,69,480
76,73,480
76,66,480
75,71,480
71,72,480
71,78,480
71,83,240
59,66,330
64,66,300
67,66,270
71,83,240
79,58,480
79,57,480
79,64,480
78,55,480
77,56,480
78,62,480
84,69,480
83,66,480
79,57,480
76,57,480
79,64,480
78,63,480
77,57,480
78,57,480
79,64,480
79,63,480
80,70,480
80,70,480
81,69,480
76,63,480
75,57,480
76,57,480
79,64,480
78,63,480
76,57,480
75,57,480
76,55,480
76,61,480
76,64,480
76,58,480
76,54,480
76,56,480
76,61,480
76,57,480
76,63,480
71,66,480
67,70,480
64,64,480
59,63,480
59,65,480
55,68,480
52,63,240
67,70,240
71,70,240
76,70,240
79,88,240
52,92,960
