note,velocity,time
78,79,239
74,79,239
81,88,479
69,74,240
76,84,480
70,75,240
74,75,240
64,69,240
81,88,480
74,79,240
78,79,240
69,75,240
76,84,480
70,75,240
74,75,240
64,70,240
74,72,60
76,67,60
74,71,60
76,67,60
78,72,120
78,68,120
76,73,240
67,66,480
74,66,480
79,69,240
73,64,240
76,72,480
69,68,240
81,88,480
74,79,240
78,79,240
69,75,240
76,84,480
70,75,240
74,75,240
64,73,240
81,88,480
74,79,240
78,79,240
69,75,240
76,84,480
70,75,240
74,75,240
64,72,240
74,77,60
76,73,60
74,78,60
76,73,60
78,80,120
78,72,120
74,80,60
76,80,60
78,81,60
79,83,60
81,85,60
82,86,240
61,42,120
63,42,120
61,42,120
63,42,120
60,47,480
72,42,240
63,42,240
63,46,120
65,46,120
63,46,120
65,46,120
62,52,480
74,47,240
65,41,240
62,49,480
67,38,240
74,41,240
65,38,240
63,50,480
75,43,240
67,38,240
65,54,480
71,38,240
79,43,240
63,53,480
75,45,240
67,40,240
65,47,120
67,47,120
65,48,120
67,48,120
64,53,480
76,48,240
67,43,240
67,53,120
69,53,120
67,53,120
69,53,120
65,58,480
77,53,240
69,47,240
64,58,480
67,44,240
76,49,240
69,44,240
65,59,480
77,52,240
69,46,240
67,65,480
73,46,240
81,53,240
65,62,480
77,55,240
69,48,240
64,66,480
69,50,240
76,57,240
67,50,240
65,66,480
77,57,240
69,50,240
69,70,480
78,50,240
83,57,240
67,67,480
79,59,240
71,53,240
66,71,480
71,57,240
78,64,240
69,57,240
67,74,480
79,64,240
71,58,240
71,76,480
80,58,240
85,65,240
69,75,480
81,67,240
73,60,240
72,82,480
81,60,240
86,69,240
71,78,480
83,72,240
74,65,240
72,83,480
81,61,240
86,70,240
71,79,480
83,70,240
74,61,240
88,86,60
86,74,60
82,80,60
81,72,60
79,77,120
64,74,60
62,63,60
58,70,60
57,64,60
55,75,120
62,72,720
64,72,720
61,80,180
64,80,180
69,80,180
62,86,240
69,86,240
74,86,240
78,78,60
76,71,60
74,73,60
73,68,60
71,75,240
73,66,240
61,77,480
70,69,240
66,69,240
62,77,480
71,69,240
66,69,240
61,71,480
73,52,120
67,59,120
71,55,120
62,66,480
74,59,120
66,62,120
71,59,120
67,73,480
79,60,120
71,66,120
76,59,120
66,70,480
78,53,120
71,58,120
74,52,120
78,73,60
76,67,60
74,70,60
73,63,60
71,75,240
73,66,240
61,77,480
70,69,240
66,69,240
62,77,480
71,69,240
66,69,240
61,71,480
73,52,120
67,59,120
71,55,120
62,66,480
74,59,120
66,62,120
71,59,120
67,73,480
79,60,120
71,66,120
76,59,120
66,70,480
78,53,120
71,58,120
74,52,120
59,48,480
62,48,480
59,52,480
62,52,480
59,51,480
62,51,480
59,44,60
62,44,60
71,64,60
70,58,60
69,60,60
68,55,60
67,62,60
68,63,240
73,72,240
71,60,240
63,62,240
64,56,60
61,48,480
64,48,480
61,52,480
64,52,480
61,51,480
64,51,480
61,44,120
64,44,120
73,64,60
72,58,60
71,60,60
70,55,60
69,62,60
70,63,240
74,72,240
73,60,240
65,62,240
66,56,60
71,83,60
73,74,60
74,80,60
76,73,60
78,85,60
74,70,180
71,70,180
67,70,180
79,80,180
65,84,480
77,78,240
66,85,480
78,77,240
71,83,60
73,77,60
74,80,60
76,75,60
78,85,60
67,70,180
71,70,180
74,70,180
79,80,180
65,84,480
77,78,240
66,85,480
78,77,240
74,83,60
76,74,60
78,80,60
79,75,60
81,85,60
70,71,180
82,81,180
77,71,180
74,71,180
68,84,480
80,78,240
69,85,480
81,77,240
74,83,60
76,75,60
78,80,60
79,75,60
81,85,60
77,71,180
82,81,180
70,71,180
74,71,180
68,84,480
80,78,240
69,85,480
81,77,240
68,84,480
80,78,240
69,85,480
81,77,240
70,84,480
82,78,240
64,85,480
76,77,240
67,84,480
79,78,240
58,85,480
70,77,240
62,84,480
74,78,240
57,85,480
69,77,240
51,69,140
52,61,140
56,66,140
57,60,120
63,72,140
64,64,140
68,70,140
69,64,120
75,74,140
76,64,140
80,74,140
81,69,120
87,77,140
88,67,140
92,75,140
