note,velocity,time
66,55,239
68,52,140
69,48,120
68,55,240
64,36,480
59,30,480
71,45,240
64,55,960
69,52,240
68,52,220
71,62,220
69,56,220
73,66,220
64,46,960
71,49,480
76,59,480
73,57,480
69,49,480
73,69,240
74,68,140
76,66,120
78,66,240
73,55,480
66,46,480
73,59,240
71,42,480
66,35,480
74,57,480
66,58,240
68,55,140
69,51,120
63,46,480
73,50,240
70,45,480
62,40,480
71,42,240
66,55,240
68,54,140
69,50,120
68,55,240
64,37,480
59,37,480
71,45,240
64,55,960
69,55,240
68,52,220
71,62,220
69,57,220
73,67,220
64,45,960
71,49,480
76,61,480
73,63,480
69,54,480
73,75,240
75,72,140
76,68,120
64,53,480
68,73,240
73,59,240
71,62,480
63,43,480
66,43,480
71,58,480
64,58,480
73,76,240
75,75,140
76,70,120
64,53,480
68,73,240
73,58,240
71,62,480
66,43,480
63,43,480
73,77,240
64,59,480
71,59,480
75,75,140
76,71,120
80,75,240
76,64,240
75,68,240
73,62,240
73,55,480
66,44,480
63,44,480
63,44,480
61,58,240
66,52,480
59,56,230
59,39,480
64,45,480
74,54,240
73,50,140
71,47,120
63,43,480
66,51,240
69,40,240
64,39,480
68,46,480
61,41,240
66,50,240
60,31,240
68,39,240
61,41,240
66,50,240
68,38,240
60,30,240
59,37,480
64,42,480
74,54,240
73,50,140
71,47,120
63,43,480
66,51,240
69,40,240
64,39,480
68,46,480
61,41,240
66,50,240
60,31,240
68,39,240
61,41,240
66,50,240
68,38,240
60,30,240
59,37,480
64,42,480
64,46,240
70,56,240
63,42,240
72,50,240
70,56,240
64,46,240
63,41,240
72,50,240
63,42,480
68,51,480
68,51,240
74,59,240
67,46,240
76,56,240
74,62,240
68,53,240
67,47,240
76,57,240
72,52,480
66,44,240
63,37,240
64,30,240
67,38,240
74,59,140
68,55,240
77,47,140
72,44,240
67,44,240
76,59,240
68,56,240
74,59,140
77,49,140
67,44,240
72,45,240
76,59,240
63,41,240
66,49,240
72,59,480
64,33,240
67,42,240
74,67,240
68,56,240
76,63,240
67,49,240
72,49,240
70,59,240
79,71,240
69,52,240
78,64,240
77,71,240
68,59,240
67,52,240
76,64,240
67,59,240
76,71,240
66,52,240
75,64,240
70,65,140
64,63,240
73,52,140
66,42,240
71,55,240
63,42,240
67,57,240
76,69,240
66,52,240
75,63,240
64,58,240
70,55,140
73,52,140
63,33,240
71,42,240
66,33,240
70,56,140
64,56,240
73,48,140
66,30,240
63,30,240
71,41,240
58,34,240
61,41,240
66,48,480
59,36,240
66,54,240
68,51,140
69,47,120
64,36,480
59,36,480
68,55,240
71,44,240
64,55,960
69,56,240
68,52,220
71,62,220
73,66,220
69,56,220
76,59,480
71,49,480
64,49,960
69,49,480
73,57,480
73,69,240
74,68,140
76,66,120
73,55,480
66,46,480
78,66,240
73,59,240
74,57,480
71,46,480
66,46,480
66,57,240
68,52,140
69,46,120
63,49,480
73,54,240
70,44,480
62,40,480
71,42,240
66,55,240
68,54,140
69,47,120
64,36,480
59,36,480
68,55,240
71,45,240
64,55,960
69,55,240
68,52,220
71,62,220
73,67,220
69,57,220
76,61,480
71,51,480
64,47,960
69,54,480
73,63,480
73,72,240
75,70,140
76,66,120
68,74,240
64,50,480
73,60,240
63,47,480
66,47,480
71,66,480
71,60,480
64,60,480
73,78,240
75,70,140
76,64,120
64,50,480
68,74,240
73,62,240
71,66,480
66,47,480
63,47,480
64,48,1440
67,48,1440
76,61,480
74,52,240
72,44,240
71,50,240
70,42,240
55,38,80
59,34,80
64,36,80
69,39,80
67,34,80
64,34,80
70,38,80
71,34,80
76,34,80
78,38,80
79,34,80
83,34,80
88,40,120
64,48,1440
67,48,1440
76,61,480
74,55,240
72,46,240
71,50,240
70,41,240
55,38,80
59,34,80
64,36,80
69,39,80
67,34,80
64,34,80
64,48,1440
67,48,1440
76,61,480
74,53,240
72,45,240
71,51,240
70,44,240
55,38,80
59,34,80
64,36,80
69,39,80
67,34,80
64,34,80
70,38,80
71,34,80
76,34,80
78,38,80
79,34,80
83,34,80
88,40,120
64,48,1440
67,48,1440
76,61,480
74,57,240
72,52,240
71,57,240
70,51,240
76,58,240
64,45,960
67,59,960
74,65,240
72,60,240
71,69,240
70,69,240
77,72,480
61,62,80
65,57,80
68,57,80
70,74,480
58,62,80
63,55,80
67,55,80
75,74,480
60,62,80
63,57,80
68,57,70
68,74,480
58,62,80
61,57,80
65,57,80
67,66,260
68,58,260
61,41,480
63,41,480
72,58,260
70,42,240
77,71,480
61,62,80
65,57,80
68,57,80
70,73,480
58,62,80
63,55,80
67,55,80
75,75,480
60,62,80
63,57,80
68,57,80
80,76,480
65,62,80
68,57,80
72,57,80
74,74,480
62,62,80
67,55,80
71,55,80
79,75,480
63,62,80
67,57,80
72,57,80
71,71,480
61,58,80
59,55,80
65,55,80
70,68,260
71,64,260
64,45,480
67,58,480
76,58,260
72,47,240
71,71,480
61,58,80
59,55,80
65,55,80
70,68,260
71,58,90
67,64,540
72,64,510
79,69,160
76,63,160
72,63,160
71,71,480
61,58,80
59,55,80
65,55,80
70,69,260
71,64,260
64,51,480
67,57,480
76,65,260
72,49,240
71,73,480
61,58,80
59,55,80
65,55,80
70,70,240
71,58,90
71,53,30
72,58,30
71,52,30
70,58,30
71,52,30
80,69,160
79,63,240
77,63,80
77,79,480
64,58,80
67,55,80
72,55,80
76,73,240
75,64,80
76,53,80
79,53,80
78,52,80
79,46,80
84,52,240
64,48,1440
67,48,1440
76,61,480
74,53,240
72,45,240
71,52,240
70,40,240
55,38,80
59,34,80
64,36,80
69,39,80
67,34,80
64,34,80
70,38,80
71,34,80
76,34,80
78,38,80
79,34,80
83,34,80
88,40,120
64,48,1440
67,48,1440
76,61,480
74,53,240
72,44,240
71,51,240
70,42,240
55,38,80
59,34,80
64,36,80
69,39,80
67,34,80
64,34,80
64,48,1440
67,48,1440
76,61,480
74,56,240
72,45,240
71,50,240
70,44,240
55,38,80
59,34,80
64,36,80
69,39,80
67,34,80
64,34,80
70,38,80
71,34,80
76,34,80
78,38,80
79,34,80
83,34,80
88,40,120
76,64,480
64,35,960
67,42,960
74,57,240
72,48,240
71,53,240
70,51,240
76,58,240
64,37,960
66,44,960
68,65,240
69,67,240
70,71,240
78,73,480
63,62,80
66,57,80
71,57,80
74,73,480
59,62,80
62,55,80
67,55,80
75,74,480
59,62,80
63,57,80
66,57,70
68,71,480
59,62,80
61,57,80
65,57,80
70,70,260
71,64,260
64,37,480
66,43,480
75,69,260
73,54,240
78,71,480
63,62,80
66,57,80
71,57,80
74,74,480
59,62,80
62,55,80
67,55,80
75,75,480
59,62,80
63,57,80
66,57,70
68,71,480
59,62,80
61,57,80
65,57,80
70,68,260
71,57,260
64,37,480
66,43,480
75,69,260
73,54,240
78,74,480
63,62,80
66,57,80
71,57,80
74,74,480
59,62,80
62,55,80
67,55,80
75,75,480
59,62,80
63,57,80
66,57,70
67,73,480
59,57,80
62,57,80
66,74,480
62,55,80
63,55,80
55,75,480
47,57,80
50,57,70
54,76,320
53,68,100
54,64,100
55,71,140
56,62,140
57,65,140
58,57,140
59,62,140
61,63,260
62,59,380
63,62,500
64,46,260
65,42,260
66,38,240
66,50,240
68,49,140
69,46,120
59,34,480
64,41,480
68,51,240
71,46,240
64,55,960
69,54,240
68,52,220
71,62,220
69,56,220
73,66,220
64,47,960
71,50,480
76,61,480
69,49,480
73,57,480
73,69,240
74,68,140
76,66,120
66,46,480
73,55,480
78,66,240
73,59,240
66,42,480
71,42,480
74,57,480
66,56,240
68,52,140
69,48,120
63,46,480
73,52,240
70,48,480
62,36,480
71,38,240
66,55,240
68,50,140
69,46,120
59,34,480
64,41,480
68,55,240
71,48,240
64,62,960
69,55,240
68,52,220
71,62,220
69,57,220
73,67,220
64,48,960
71,54,480
76,61,480
69,54,480
73,63,480
73,75,240
75,70,140
76,67,120
64,50,480
68,74,240
73,64,240
63,43,480
66,43,480
71,62,480
71,62,480
64,62,480
73,81,240
75,75,140
76,71,120
64,50,480
68,73,240
73,63,240
63,43,480
66,43,480
71,62,480
71,59,480
64,59,480
73,77,240
75,69,140
76,64,120
80,74,240
76,62,240
75,66,240
73,63,240
63,44,480
66,44,480
73,55,480
63,44,480
66,55,480
61,58,240
59,48,240
59,50,480
64,50,480
74,54,240
73,50,140
71,47,120
63,43,480
66,51,240
69,36,240
64,39,480
68,46,480
61,41,240
66,50,240
60,31,240
68,39,240
61,41,240
66,50,240
60,30,240
68,38,240
59,37,480
64,42,480
74,54,240
73,50,140
71,47,120
63,43,480
66,51,240
69,39,240
64,39,480
68,46,480
61,41,240
66,50,240
60,31,240
68,39,240
61,41,240
66,50,240
60,30,240
68,38,240
59,37,480
64,42,480
64,46,240
70,56,240
63,39,240
72,46,240
64,46,240
70,56,240
63,38,240
72,46,240
63,42,480
68,51,480
68,51,240
74,59,240
67,46,240
76,56,240
68,53,240
74,62,240
67,47,240
76,57,240
63,37,240
66,44,240
72,52,480
64,30,240
67,38,240
68,55,240
74,60,140
77,47,140
72,44,240
67,44,240
76,59,240
68,55,240
74,60,140
77,49,140
72,45,240
67,44,240
76,59,240
63,41,240
66,49,240
72,59,480
64,33,240
67,42,240
68,56,240
74,67,240
72,46,240
67,46,240
76,59,240
70,59,240
79,71,240
69,52,240
78,64,240
68,59,240
77,71,240
67,52,240
76,64,240
67,59,240
76,71,240
66,52,240
75,64,240
70,64,140
64,63,240
73,46,140
63,35,240
71,55,240
66,42,240
67,57,240
76,69,240
66,48,240
75,58,240
70,57,140
64,58,240
73,45,140
63,33,240
71,42,240
66,33,240
70,54,140
64,56,240
73,41,140
63,30,240
71,41,240
66,30,240
58,28,240
61,41,240
66,48,480
59,36,240
66,55,240
68,51,140
69,46,120
59,30,480
64,36,480
68,55,240
71,48,240
64,55,960
69,58,240
68,52,220
71,62,220
69,56,220
73,66,220
64,45,960
71,49,480
76,59,480
69,49,480
73,57,480
73,69,240
74,68,140
76,66,120
66,46,480
73,55,480
78,67,240
73,63,240
66,41,480
71,49,480
74,59,480
66,58,240
68,55,140
69,48,120
63,49,480
73,55,240
70,44,480
62,40,480
71,42,240
66,55,240
68,54,140
69,47,120
59,30,480
64,36,480
68,55,240
71,51,240
64,55,960
69,56,240
68,52,220
71,62,220
69,57,220
73,67,220
64,48,960
71,51,480
76,61,480
69,54,480
73,63,480
73,72,240
74,71,140
76,69,120
66,54,480
73,54,480
78,69,240
73,62,240
66,43,480
71,51,480
74,62,480
74,75,240
76,73,140
78,69,120
68,47,480
75,56,240
80,71,240
75,66,240
68,45,480
73,54,480
76,65,480
76,73,240
78,68,140
80,64,120
81,71,220
80,62,220
78,65,220
76,59,220
74,63,220
69,63,480
81,69,480
63,52,240
72,52,240
75,52,240
64,60,240
73,60,240
76,60,240
66,52,140
68,45,120
69,52,220
59,36,720
62,36,720
64,42,960
57,41,240
61,41,240
66,42,140
68,38,120
69,42,220
59,29,720
62,29,720
64,36,960
57,40,240
61,41,240
66,52,140
68,45,120
69,52,220
57,36,480
61,36,480
51,39,480
57,39,480
60,39,480
52,36,240
57,36,240
61,42,240
54,33,720
56,39,720
62,46,720
56,41,240
51,41,240
49,38,80
52,34,80
57,36,80
51,39,80
52,34,80
57,34,80
60,38,80
61,34,80
64,34,80
69,45,960
57,34,1440
67,44,240
65,41,240
64,44,240
63,40,240
61,38,80
64,34,80
69,36,80
63,39,80
64,34,80
69,34,80
72,38,80
73,34,80
76,34,80
81,49,960
69,34,1440
79,44,240
77,41,240
76,44,240
75,40,240
73,30,80
75,31,80
78,34,80
76,30,80
73,30,80
81,33,80
85,30,80
88,30,80
92,33,80
93,30,80
97,30,80
100,36,3120
93,29,460
88,29,460
93,29,460
88,29,460
93,29,460
88,29,460
88,28,1440
93,28,1440
