note,velocity,time
46,77,120
51,89,840
55,77,120
56,83,120
57,81,120
58,89,960
87,84,120
82,70,120
79,70,120
75,70,120
46,77,120
51,89,840
55,77,120
58,83,120
60,81,120
61,89,960
91,85,120
87,70,120
82,70,120
79,70,120
48,77,120
51,89,840
56,64,120
60,72,320
61,75,320
62,79,320
63,89,960
92,84,120
87,70,120
84,70,120
80,70,120
48,77,120
51,89,840
56,70,120
60,68,240
63,70,240
64,74,240
65,79,240
66,89,960
93,84,120
90,70,120
84,70,120
81,70,120
63,36,48
68,36,48
65,36,48
71,36,48
66,40,48
72,40,48
68,37,48
74,37,48
69,37,48
75,37,48
71,41,48
77,41,48
72,37,48
78,37,48
74,38,48
80,38,48
75,42,48
81,42,48
77,40,48
83,40,48
78,40,48
84,40,48
80,42,48
86,42,48
81,44,48
87,44,48
83,45,48
89,45,48
84,46,48
90,46,48
86,47,48
92,47,48
87,48,48
93,48,48
89,51,48
95,51,48
90,53,48
96,53,48
91,55,48
97,55,48
92,58,36
98,58,36
93,61,36
99,61,36
94,62,36
100,62,36
95,64,36
101,64,36
102,67,36
96,67,36
75,50,600
69,40,960
77,46,60
75,47,60
74,50,240
72,41,150
72,30,270
77,47,240
69,37,240
70,37,240
70,50,840
64,40,960
72,46,60
70,47,60
68,50,240
67,41,150
67,30,270
72,47,240
64,37,240
65,37,240
65,50,840
63,40,960
67,46,60
65,47,60
64,50,240
65,41,150
58,36,540
65,41,270
70,45,240
62,37,240
63,37,240
58,36,540
63,35,270
71,45,240
62,37,240
63,37,240
63,31,50
53,37,960
56,37,960
63,37,240
59,31,240
63,37,240
60,31,240
63,39,320
61,33,320
63,33,320
62,35,240
63,28,60
62,28,60
61,28,60
62,28,60
58,32,360
62,35,330
67,38,300
56,35,120
65,35,120
58,60,120
63,68,840
67,57,120
68,57,60
69,66,60
70,71,960
75,68,60
67,49,360
70,63,360
65,46,60
68,59,60
67,47,60
70,59,60
65,54,240
68,69,240
67,60,240
64,50,240
68,66,60
65,51,60
67,50,60
70,64,60
67,68,960
63,54,960
58,58,160
59,50,160
60,51,160
61,55,160
62,58,160
63,68,840
67,57,120
68,57,60
69,66,60
69,49,40
70,44,40
72,47,40
70,54,48
72,49,48
70,50,48
72,47,48
70,50,48
72,47,48
70,50,48
72,47,48
70,50,48
72,45,48
70,50,48
72,46,48
70,50,48
72,45,48
70,50,48
72,47,60
70,53,60
69,50,60
70,50,60
79,68,60
75,58,60
67,49,120
70,63,120
65,46,60
68,59,60
67,47,60
70,59,60
65,54,240
68,69,240
64,50,240
67,60,240
68,66,60
65,51,60
62,50,60
70,64,60
63,68,960
70,60,120
63,62,840
75,74,840
67,52,120
79,62,120
68,52,60
80,62,60
69,56,60
81,67,60
70,44,60
75,46,60
82,53,69
84,41,68
82,41,69
81,41,69
82,41,68
84,48,69
82,41,68
75,48,80
70,42,80
63,46,80
70,52,80
75,63,80
82,73,80
87,81,60
67,54,110
70,54,110
67,33,60
70,40,60
66,33,60
69,40,60
65,39,60
68,49,60
82,42,60
79,36,60
81,43,60
78,37,60
77,44,60
80,50,60
94,41,60
91,36,60
90,37,60
93,41,60
92,48,60
89,44,60
64,36,120
67,42,120
65,43,60
68,49,60
67,38,60
70,44,60
67,52,960
63,44,960
70,52,180
58,52,160
71,52,180
59,52,160
72,50,180
60,50,160
73,56,180
61,56,160
74,60,180
62,60,160
75,84,840
63,71,840
79,66,120
67,56,120
80,73,60
68,61,60
81,78,60
69,66,60
70,44,60
75,46,60
82,60,69
84,45,68
82,45,69
81,45,69
82,45,68
84,52,69
82,45,68
75,52,70
70,47,69
63,51,70
70,58,70
75,62,69
82,68,60
82,74,63
91,85,60
87,75,60
67,54,110
70,54,110
67,33,60
70,40,60
66,33,60
69,40,60
65,39,60
68,49,60
82,42,60
79,36,60
81,43,60
78,37,60
77,44,60
80,50,60
94,41,60
91,36,60
90,37,60
93,41,60
92,48,60
89,44,60
64,36,120
67,42,120
65,41,160
68,49,160
68,38,240
72,44,240
67,38,80
70,44,80
67,52,480
63,44,480
85,69,480
82,55,480
84,58,360
80,48,360
86,43,60
84,49,60
82,54,60
79,46,60
80,49,60
77,40,60
79,51,60
75,43,60
77,46,60
70,38,60
75,54,60
67,46,60
67,48,120
63,40,120
68,61,240
65,52,240
70,45,60
68,45,60
67,51,120
64,43,120
68,56,60
65,47,60
69,54,60
66,46,60
70,59,240
67,50,240
85,69,480
82,55,480
84,58,360
80,48,360
86,43,60
84,49,60
82,54,60
79,46,60
80,49,60
77,40,60
79,51,60
75,43,60
77,46,60
70,38,60
75,54,60
67,46,60
67,48,120
63,40,120
68,61,240
65,52,240
70,45,60
68,45,60
67,51,120
64,43,120
68,56,60
65,47,60
70,54,60
62,46,60
63,59,240
82,63,420
87,67,390
97,71,360
80,64,420
87,66,390
96,69,360
94,40,60
98,48,60
92,42,60
96,55,60
94,61,120
91,61,120
92,51,60
89,51,60
91,56,60
87,56,60
89,49,60
82,49,60
87,55,60
79,55,60
63,40,60
67,48,60
68,61,240
65,52,240
70,45,60
68,45,60
67,51,120
64,43,120
68,56,60
65,47,60
69,54,60
66,46,60
70,59,240
67,50,240
82,61,360
87,65,390
97,68,360
80,61,420
87,64,390
96,67,360
94,31,60
98,51,60
92,42,60
96,55,60
94,60,120
91,60,120
92,54,60
89,54,60
91,58,60
87,58,60
89,54,60
82,54,60
87,63,60
79,63,60
67,48,120
63,40,120
68,61,720
65,52,720
64,43,240
67,51,249
65,47,60
68,56,60
62,46,60
70,54,60
58,40,150
63,42,120
67,44,90
70,46,60
67,40,150
70,42,120
75,44,90
79,46,60
79,42,150
82,44,120
87,45,90
91,47,60
70,40,120
67,34,120
68,45,120
65,38,120
75,40,120
72,34,120
74,45,120
70,38,120
79,41,120
75,34,120
77,48,120
74,40,120
84,43,120
80,36,120
82,43,120
79,36,120
80,43,120
77,36,120
79,49,120
75,49,120
77,44,120
74,37,120
75,44,120
72,37,120
74,44,120
70,37,120
72,47,120
68,39,120
70,45,120
67,38,120
69,43,60
66,36,60
68,40,60
65,34,60
67,45,480
63,38,480
58,40,150
63,42,120
67,44,90
70,46,60
67,40,150
70,42,120
75,44,90
79,46,60
79,42,150
82,44,120
87,45,90
91,47,60
70,40,120
67,34,120
67,40,80
70,45,80
66,36,80
69,41,80
65,36,80
68,41,80
72,40,80
75,45,160
71,40,80
70,34,80
74,40,80
75,44,160
79,51,80
78,49,80
74,42,80
77,49,80
84,60,60
80,53,60
79,45,60
76,45,60
80,45,60
77,45,60
76,45,60
73,45,60
74,45,60
77,45,60
73,45,60
