note,velocity,time
67,53,240
71,49,240
62,49,240
62,46,1
67,49,120
71,46,240
66,49,120
65,53,240
71,49,240
64,49,120
71,46,240
63,53,120
62,57,240
66,51,240
72,51,240
66,51,120
72,48,240
62,51,120
62,53,240
67,59,240
71,53,240
62,49,120
67,53,120
71,49,240
66,53,120
65,58,240
71,52,240
64,49,120
71,46,240
63,50,120
62,57,240
66,51,240
72,51,240
66,50,120
72,47,240
62,50,120
67,44,960
71,44,960
74,51,960
79,68,960
66,40,360
72,49,360
78,59,360
74,57,120
76,61,240
67,51,960
71,51,960
76,53,80
78,53,80
76,53,80
74,58,480
60,35,360
72,51,360
62,35,360
66,35,360
69,35,360
69,48,120
71,57,120
62,39,720
67,39,720
72,50,120
74,53,240
74,53,480
59,38,120
62,34,120
60,38,120
62,34,120
60,38,120
62,34,120
59,42,240
59,38,720
62,38,120
64,35,120
62,40,120
64,36,120
67,42,120
64,39,120
60,40,480
66,46,240
64,42,120
62,42,120
67,48,960
71,48,960
74,57,960
79,73,960
66,40,360
72,53,360
78,60,360
74,59,120
76,61,240
67,51,960
71,51,960
76,53,80
78,53,80
76,53,80
74,58,480
60,35,360
72,51,360
62,35,360
66,35,360
69,35,360
69,48,120
71,57,120
62,39,720
67,39,720
72,50,120
74,53,240
74,53,480
59,38,120
62,34,120
60,38,120
62,34,120
60,38,120
62,34,120
59,42,240
59,38,720
62,38,120
64,35,120
62,40,120
64,36,120
67,42,120
64,39,120
60,38,480
66,46,240
64,42,120
62,42,120
67,49,960
74,59,960
79,70,960
65,42,360
69,50,360
77,62,360
72,60,120
74,64,240
65,53,960
70,53,960
74,59,120
75,59,120
77,64,480
75,59,360
65,36,360
69,36,360
72,49,120
74,64,120
70,41,960
65,38,960
75,57,120
74,60,120
75,55,120
77,62,120
79,56,120
81,61,120
79,53,120
69,39,480
77,61,120
75,61,120
74,67,120
72,61,120
74,69,120
70,45,960
65,45,960
75,59,120
74,64,120
75,55,120
77,62,120
79,56,120
81,61,120
79,53,120
69,55,480
77,59,120
75,59,120
74,57,120
72,56,120
65,44,960
70,52,960
74,67,960
72,50,240
62,42,480
66,42,480
74,56,240
74,51,120
72,51,120
62,44,960
67,52,960
71,61,720
72,51,120
74,51,120
67,42,480
72,42,480
75,56,240
77,51,120
75,51,120
67,52,480
74,67,240
71,51,120
72,51,120
71,47,240
67,44,480
74,60,240
71,49,120
72,49,120
62,40,480
66,40,480
71,53,240
69,49,120
71,49,120
62,49,240
67,53,240
62,46,120
67,49,120
71,46,240
66,49,120
65,53,240
71,49,240
64,49,120
71,46,240
63,53,120
62,57,240
66,51,240
72,51,240
66,51,120
72,48,240
62,51,120
62,53,240
67,59,240
71,53,240
62,49,120
67,53,120
71,49,240
66,53,120
65,58,240
71,52,240
64,49,120
71,46,240
63,50,120
62,57,240
66,51,240
72,51,240
66,50,120
72,47,240
62,50,120
62,53,240
67,59,240
71,53,240
62,49,120
67,53,120
71,49,240
66,53,120
62,52,240
67,52,240
71,58,240
71,49,120
67,46,120
74,46,240
70,50,120
67,51,240
71,51,240
74,57,240
71,47,120
74,50,120
79,47,240
73,50,120
74,53,240
79,59,240
83,53,240
74,49,120
79,53,120
83,49,240
78,53,120
74,52,240
79,52,240
83,58,240
83,49,120
79,46,120
86,46,240
82,50,120
79,50,240
83,50,240
86,50,240
83,46,120
86,49,120
91,46,240
85,49,120
83,50,240
86,56,240
91,50,240
83,45,120
86,49,120
91,45,240
82,48,120
83,48,240
86,51,240
91,48,240
83,42,120
86,47,120
91,42,240
82,46,120
83,46,240
86,49,240
91,46,240
83,39,120
86,44,120
91,39,240
82,44,120
83,44,240
86,48,240
91,44,240
83,38,120
86,40,120
91,38,240
82,40,120
83,40,240
86,45,240
91,40,240
83,36,120
86,39,120
91,36,240
82,38,120
83,39,240
86,42,240
91,39,240
83,34,120
86,37,120
91,34,240
82,36,120
83,33,480
86,33,480
91,33,480
75,61,960
79,61,960
82,72,960
87,92,960
74,52,360
80,62,360
86,80,360
82,68,120
84,67,240
75,60,960
79,60,960
84,59,80
86,59,80
84,59,80
82,66,480
80,64,360
70,48,360
74,48,360
77,57,120
79,68,120
70,51,720
75,51,720
80,60,120
82,65,240
82,65,480
55,42,120
58,38,120
56,42,120
58,38,120
56,42,120
58,38,120
55,48,240
55,42,720
58,42,120
60,39,120
58,46,120
60,40,120
63,48,120
60,44,120
56,46,480
62,51,240
60,48,120
58,48,120
75,61,960
79,61,960
82,72,960
87,89,960
74,52,360
80,62,360
86,80,360
82,68,120
84,71,240
75,60,960
79,57,960
84,57,80
86,57,80
84,57,80
82,65,480
67,41,360
81,61,360
69,41,360
73,41,360
79,52,120
78,62,120
69,44,720
74,44,720
79,55,120
81,58,240
81,58,480
54,38,120
57,34,120
55,38,120
57,34,120
55,38,120
57,35,120
54,44,240
54,39,720
57,39,120
59,37,120
57,42,120
59,38,120
57,46,120
59,41,120
55,44,480
61,49,240
59,47,120
57,47,120
74,61,960
78,61,960
81,72,960
86,89,960
73,52,360
79,62,360
85,75,360
81,67,120
83,75,240
74,60,960
78,60,960
83,59,80
85,59,80
83,59,80
81,67,480
67,48,360
79,68,360
69,48,360
73,48,360
76,60,120
78,68,120
69,51,720
74,51,720
79,60,120
81,65,240
81,65,480
54,42,120
57,38,120
55,42,120
57,38,120
55,42,120
57,38,120
54,48,240
54,42,720
57,42,120
59,39,120
57,46,120
59,40,120
62,48,120
59,44,120
55,46,480
61,51,240
59,48,120
57,48,120
