note,velocity,time
51,74,480
63,88,480
58,57,120
63,68,120
55,51,120
58,61,120
56,31,480
64,31,480
68,37,480
55,28,240
63,28,240
67,32,240
59,74,480
56,74,480
52,74,480
64,88,480
59,57,120
64,68,120
52,45,120
56,45,120
59,54,120
61,31,480
70,31,480
73,37,480
68,28,240
71,32,240
60,74,480
57,74,480
53,74,480
65,88,480
57,45,120
62,53,120
58,47,120
63,56,120
59,50,120
64,59,120
60,52,120
65,59,120
61,55,120
67,65,120
62,68,120
68,68,120
63,64,120
69,76,120
57,62,120
53,62,120
60,62,120
65,74,120
60,66,480
65,66,480
72,78,480
56,62,240
58,62,240
62,62,240
65,62,240
70,73,240
59,49,120
64,58,120
60,51,120
65,61,120
61,55,120
66,64,120
62,57,120
67,64,120
63,60,120
68,71,120
64,74,120
69,74,120
65,64,120
70,76,120
58,63,120
53,63,120
62,75,120
65,75,120
65,70,480
70,70,480
77,82,480
61,65,240
63,65,240
67,65,240
70,65,240
75,77,240
73,77,120
77,77,120
68,72,120
67,72,120
75,72,120
73,77,120
77,77,120
68,70,120
67,70,120
75,70,120
70,77,120
77,77,120
67,71,120
63,71,120
75,71,120
72,77,120
77,77,120
67,72,120
63,72,120
75,72,120
73,77,120
77,77,120
70,71,120
63,71,120
75,71,120
73,73,120
77,73,120
70,67,120
63,68,120
75,68,120
73,75,120
77,75,120
70,70,120
63,71,120
75,71,120
73,77,120
77,77,120
70,72,120
63,73,120
75,73,120
73,80,120
77,80,120
70,74,120
63,75,120
75,77,120
73,83,120
77,83,120
70,78,120
63,79,120
75,79,120
73,85,120
77,85,120
70,80,120
63,81,120
75,82,120
73,75,360
77,89,360
72,72,108
75,85,108
72,72,480
75,85,480
68,68,120
72,80,120
70,67,120
73,79,120
73,72,120
77,85,120
72,68,240
75,80,60
77,74,60
75,85,120
71,68,120
74,80,120
72,68,480
75,80,480
68,68,120
72,80,120
70,67,120
73,79,120
73,72,120
77,85,120
72,68,240
75,80,60
77,74,60
75,85,120
71,68,120
74,80,120
73,72,120
77,85,60
72,68,240
75,80,120
77,74,60
75,85,120
71,68,120
74,80,120
72,68,180
75,80,180
63,66,300
70,66,270
78,78,240
63,64,240
69,64,240
77,76,240
65,64,240
69,64,240
72,76,240
65,64,240
70,64,240
73,76,240
66,73,80
54,73,80
66,73,80
53,65,240
65,77,240
61,72,180
66,78,60
75,75,360
78,89,360
73,72,108
77,85,108
73,72,480
77,85,480
70,68,120
73,80,120
72,67,120
75,79,120
75,72,120
78,85,120
73,68,240
77,80,60
78,74,60
77,85,120
72,68,120
76,80,120
73,68,480
77,80,480
67,68,120
73,68,120
79,80,120
68,67,120
80,79,120
72,71,120
84,84,120
79,73,120
75,62,120
72,66,120
84,78,120
70,65,54
82,77,54
70,68,120
82,81,120
75,70,120
72,59,120
70,63,120
82,75,120
68,57,54
80,67,54
68,66,120
80,78,120
75,66,120
70,56,120
68,62,120
80,73,120
67,56,54
79,66,54
67,63,120
79,75,120
74,65,120
70,55,120
67,60,120
79,71,120
65,57,54
77,68,54
65,61,120
77,73,120
70,63,120
67,54,120
65,58,120
77,69,120
63,54,60
75,63,60
61,63,120
73,75,120
68,63,120
65,54,120
61,59,120
73,70,120
60,53,60
72,62,60
65,63,480
67,54,60
68,55,60
67,55,60
68,56,60
65,56,120
67,57,120
68,58,60
70,59,60
68,59,60
70,60,60
67,60,120
68,61,120
61,42,240
67,42,240
69,60,120
70,56,120
61,39,240
67,39,240
72,56,120
73,56,120
60,50,240
68,50,240
72,60,240
59,57,180
62,57,180
65,57,180
68,57,180
77,68,180
60,52,54
63,52,54
68,52,54
75,62,54
60,58,120
63,58,120
68,58,120
75,69,120
68,64,240
80,76,120
67,59,60
79,70,60
65,59,480
77,70,480
67,64,120
79,65,40
80,66,40
79,65,40
65,56,120
77,66,120
67,56,120
79,67,120
68,64,120
80,65,40
82,65,40
80,65,40
67,60,120
79,71,120
68,61,120
80,72,120
69,57,120
75,63,120
81,75,120
70,63,120
82,70,120
72,59,120
79,59,120
84,70,120
73,59,120
85,70,120
72,63,120
80,63,120
84,75,120
77,64,180
80,64,180
89,76,180
75,58,54
80,58,54
87,69,54
75,65,120
80,65,120
87,77,120
87,60,60
75,60,60
73,64,180
81,64,180
85,76,180
72,59,60
84,70,60
70,64,120
82,76,120
58,59,180
66,59,180
70,70,180
60,59,60
72,70,60
61,62,240
65,62,240
73,74,240
61,61,180
63,61,180
66,61,180
73,72,180
60,58,60
72,69,60
58,63,240
65,63,240
70,75,240
56,61,180
58,61,180
63,61,180
68,72,180
54,57,60
66,68,60
53,60,120
61,60,120
65,71,120
45,59,60
46,59,60
48,60,60
49,61,60
51,61,60
53,62,60
55,63,60
57,63,60
58,64,60
60,65,60
61,65,60
63,66,60
65,67,60
67,67,60
69,68,60
70,68,60
72,69,60
73,70,60
75,70,60
77,71,60
79,72,60
81,72,60
82,77,120
70,77,120
84,71,60
73,64,120
82,76,120
79,76,120
81,71,120
78,71,120
72,60,120
73,63,240
79,75,240
82,75,240
72,60,240
79,71,240
84,71,240
68,62,240
72,62,240
80,73,240
63,60,240
68,60,240
75,71,240
65,65,240
68,65,240
77,77,240
68,61,240
72,61,240
80,72,240
61,69,240
65,69,240
70,81,240
73,81,240
65,66,240
68,66,240
73,78,240
77,78,240
58,74,240
63,74,240
68,87,240
70,87,240
61,69,240
63,69,240
67,69,240
70,82,240
75,82,240
77,82,360
85,82,360
89,97,360
75,79,108
84,79,108
87,93,108
75,79,240
84,79,240
87,93,240
63,71,60
63,71,48
65,71,48
63,71,48
62,71,48
63,71,48
68,87,120
72,74,120
80,74,120
84,88,120
73,73,120
82,73,120
85,86,120
77,79,120
85,79,120
89,93,120
75,74,54
84,74,54
87,88,54
75,74,120
84,74,120
87,93,120
74,74,120
83,74,120
86,88,120
75,74,240
84,74,240
87,88,240
63,70,60
63,70,48
65,70,48
63,70,48
62,70,48
63,70,48
68,87,120
84,88,120
72,74,120
80,74,120
85,86,120
73,73,120
82,73,120
85,79,120
89,93,120
77,79,120
75,74,240
84,74,240
87,88,60
89,81,60
87,93,120
83,74,120
86,88,120
74,74,120
85,79,120
89,93,120
77,79,120
84,74,240
87,88,60
75,74,240
89,81,60
87,93,120
74,74,120
83,74,120
86,88,120
75,74,180
84,74,180
87,88,180
75,72,240
82,72,210
90,85,180
75,70,240
81,70,210
89,83,180
72,70,270
75,70,240
77,70,210
84,83,180
70,70,240
77,70,210
85,83,180
78,80,80
66,80,80
78,80,80
65,71,240
77,84,240
61,74,240
73,79,240
78,82,360
87,82,360
90,97,360
77,79,108
85,79,108
89,93,108
77,79,240
85,79,240
89,93,240
65,71,60
65,71,48
66,71,48
65,71,48
64,71,48
65,71,48
70,87,120
73,74,120
85,88,120
82,74,120
75,73,120
84,73,120
87,86,120
90,93,120
78,79,120
87,79,120
77,74,54
85,74,54
89,88,54
85,74,120
77,74,120
89,93,120
76,74,120
88,88,120
84,74,120
77,88,240
85,74,240
89,88,240
65,71,60
65,71,48
66,71,48
65,71,48
64,71,48
65,71,48
70,87,240
79,81,120
91,96,120
85,81,120
80,80,120
92,94,120
84,85,120
96,101,120
87,74,120
91,88,120
96,93,120
84,79,120
94,92,54
82,78,54
82,81,120
94,97,120
84,70,120
87,84,120
94,90,120
82,75,120
80,68,54
92,80,54
80,79,120
92,93,120
87,79,120
82,67,120
92,88,120
80,74,120
91,79,54
79,67,54
79,75,120
91,90,120
86,78,120
82,66,120
79,72,120
91,85,120
89,81,54
77,68,54
89,88,120
77,73,120
