note,velocity,time
50,37,140
49,32,140
50,37,140
53,37,140
52,33,140
53,37,140
50,37,140
49,33,140
50,37,140
53,37,140
52,32,140
53,34,140
50,36,120
62,47,120
50,40,120
62,52,120
50,42,120
62,54,120
50,46,120
62,61,120
50,49,120
62,59,120
50,43,120
62,54,120
50,40,120
62,50,120
50,45,120
50,37,140
49,34,140
50,37,140
53,37,140
52,35,140
53,37,140
50,37,140
49,34,140
50,37,140
53,37,140
52,33,140
53,37,140
50,36,120
62,47,120
50,40,120
62,52,120
50,42,120
62,54,120
50,46,120
62,61,120
50,49,120
62,59,120
50,43,120
62,54,120
50,40,120
62,50,120
50,45,120
58,40,140
60,41,140
58,42,140
57,45,140
58,47,140
57,48,140
55,51,140
57,52,140
55,54,140
53,57,140
55,58,140
53,59,140
52,58,140
55,61,140
57,64,140
58,67,140
57,63,140
55,63,140
52,64,120
64,68,960
55,61,140
57,61,140
58,61,140
57,55,140
58,54,140
57,52,140
55,51,120
53,58,120
62,55,120
53,49,120
54,65,120
62,59,120
54,57,120
55,70,120
62,66,120
55,60,120
56,74,120
62,66,120
56,61,120
57,62,120
62,65,120
65,67,120
69,70,120
65,68,120
64,66,120
62,64,120
61,60,140
58,59,140
57,56,140
58,55,140
57,54,140
55,49,140
53,49,140
52,48,140
50,37,140
49,32,140
50,37,140
53,37,140
52,33,140
53,37,140
50,37,140
49,33,140
50,37,140
53,37,140
52,32,140
53,34,140
50,36,120
62,47,120
50,40,120
62,52,120
50,42,120
62,54,120
50,46,120
62,61,120
50,49,120
62,59,120
50,43,120
62,54,120
50,40,120
62,50,120
50,45,120
50,37,140
49,34,140
50,37,140
53,37,140
52,35,140
53,37,140
50,37,140
49,34,140
50,37,140
53,37,140
52,33,140
53,37,140
50,36,120
62,47,120
50,40,120
62,52,120
50,42,120
62,54,120
50,46,120
62,61,120
50,49,120
62,59,120
50,43,120
62,54,120
50,40,120
62,50,120
50,45,120
58,40,140
60,41,140
58,42,140
57,45,140
58,47,140
57,48,140
55,51,140
57,52,140
55,54,140
53,57,140
55,58,140
53,59,140
52,58,140
55,61,140
57,64,140
58,67,140
57,63,140
55,63,140
52,64,120
64,68,960
55,61,140
57,61,140
58,61,140
57,55,140
58,54,140
57,52,140
55,51,120
53,58,120
62,55,120
53,49,120
54,65,120
62,59,120
54,57,120
55,70,120
62,66,120
55,60,120
56,74,120
62,66,120
56,61,120
57,62,120
62,65,120
65,67,120
69,70,120
65,68,120
62,66,120
57,64,120
57,62,120
61,65,120
64,68,120
69,71,120
64,68,120
61,67,120
57,65,120
57,72,120
60,75,120
57,73,120
69,76,480
60,70,120
65,74,120
60,73,120
72,77,480
57,68,120
60,71,120
65,73,120
69,76,480
65,74,120
60,72,120
57,70,120
55,63,120
60,67,120
64,69,120
67,72,480
64,70,120
60,68,120
55,66,120
58,72,120
62,75,120
58,73,120
70,76,480
57,70,120
64,74,120
57,73,120
69,77,480
57,72,120
61,75,120
57,73,120
67,80,960
57,63,120
61,68,120
57,63,120
57,73,120
62,77,120
57,76,120
65,80,480
57,66,120
62,71,120
57,66,120
62,86,120
65,91,120
62,84,120
74,96,480
74,87,120
77,95,120
74,89,120
86,101,390
77,77,210
83,85,180
86,93,150
89,106,120
53,80,140
52,79,140
51,77,140
50,75,120
53,75,140
52,72,140
51,69,140
50,65,120
53,69,140
52,67,140
51,63,140
50,61,600
57,56,480
53,47,480
53,51,390
57,51,390
62,60,390
52,49,1050
55,52,1020
58,55,510
62,65,480
57,48,480
61,57,480
53,53,480
62,59,480
57,53,480
64,62,480
61,55,480
57,55,480
57,60,480
62,60,480
65,67,480
67,70,480
60,62,480
64,62,480
57,72,120
60,75,120
57,73,120
69,76,480
60,70,120
65,74,120
60,73,120
72,77,480
57,68,120
60,71,120
65,73,120
