note,velocity,time
65,49,480
68,58,480
66,50,240
69,60,240
66,47,360
69,56,360
64,44,120
73,52,120
63,47,360
71,56,360
67,51,120
63,42,120
64,47,240
68,56,240
68,49,360
71,58,360
80,58,120
76,48,120
78,55,360
75,46,360
76,52,120
73,44,120
75,56,80
71,47,80
76,48,80
73,40,80
75,48,80
71,40,80
73,53,360
69,45,360
75,52,120
71,44,120
73,47,360
76,56,360
73,52,120
69,44,120
68,40,720
71,48,720
71,49,240
77,56,240
73,49,360
78,55,360
74,55,120
80,55,120
83,50,80
81,58,360
77,49,480
80,57,120
73,46,720
85,46,720
80,60,240
78,58,360
77,50,120
78,53,360
72,55,120
69,55,120
71,57,240
69,47,720
77,58,360
78,59,120
81,61,360
80,57,120
83,42,960
71,38,1080
78,55,240
76,52,360
75,50,120
76,50,240
65,49,120
68,58,120
66,50,240
69,60,240
66,47,360
69,56,360
64,44,120
73,52,120
63,47,360
71,56,360
67,51,120
63,42,120
64,47,240
68,56,240
68,49,360
71,58,360
80,60,120
76,50,120
78,55,360
75,46,360
76,52,120
73,44,120
75,56,80
71,47,80
76,48,80
73,40,80
75,48,80
71,40,80
73,53,360
69,45,360
75,52,120
71,44,120
73,47,360
76,56,360
73,52,120
69,44,120
68,40,720
71,48,720
76,52,720
81,65,240
79,61,360
81,61,120
84,57,360
79,51,480
77,50,120
80,57,240
75,48,720
78,51,360
80,51,120
78,44,480
83,47,360
76,50,120
77,56,240
74,49,240
78,55,360
73,49,360
80,55,120
74,55,120
81,58,480
73,48,480
78,60,240
75,50,240
81,58,360
75,49,360
80,53,120
75,45,120
76,55,480
71,42,480
69,60,240
66,50,240
69,56,360
66,47,360
73,52,120
64,44,120
71,56,360
63,47,360
63,42,120
67,51,120
68,56,240
64,47,240
71,58,360
68,49,360
76,50,120
80,60,120
75,46,360
78,55,360
76,52,120
73,44,120
71,47,80
75,56,80
73,40,80
76,48,80
71,40,80
75,48,80
69,45,360
73,53,360
71,44,120
75,52,120
73,47,360
76,56,360
69,44,120
73,52,120
68,40,720
71,48,720
77,56,240
71,49,240
78,55,360
73,49,360
80,55,120
74,55,120
83,50,80
77,46,480
81,55,360
80,57,120
85,46,720
73,43,720
80,60,240
78,58,360
77,51,120
78,55,360
72,55,120
69,55,120
69,47,720
71,57,240
77,58,360
78,59,120
75,47,480
81,62,360
80,57,120
83,40,960
71,39,1080
78,55,240
76,52,360
75,50,120
76,50,240
68,58,120
64,49,120
69,60,240
66,50,240
66,47,360
69,56,360
64,44,120
73,52,120
63,47,360
71,56,360
67,51,120
63,42,120
64,47,240
68,56,240
68,49,360
71,58,360
80,60,120
76,50,120
75,46,360
78,55,360
76,52,120
73,44,120
75,56,80
71,47,80
76,48,80
73,40,80
75,48,80
71,40,80
73,53,360
69,45,360
75,52,120
71,44,120
76,56,360
73,47,360
69,44,120
73,52,120
71,48,720
68,40,720
76,53,720
81,67,240
79,61,360
81,61,120
84,53,360
79,61,480
77,50,120
80,57,240
75,46,720
78,51,360
80,51,120
83,45,360
78,47,480
76,50,120
74,49,240
77,56,240
78,55,360
73,49,360
80,55,120
74,55,120
81,58,480
73,49,480
78,60,240
75,50,240
81,58,360
75,49,360
80,53,120
75,45,120
76,55,480
71,42,480
75,37,480
71,37,480
66,30,480
63,30,480
75,37,480
71,37,480
66,30,480
63,30,480
75,37,480
71,37,480
66,30,480
63,30,480
75,37,480
71,37,480
66,30,480
63,30,480
75,37,480
71,37,480
66,30,480
63,30,480
75,37,480
71,37,480
66,30,480
63,30,480
62,52,360
63,51,120
66,56,360
71,56,120
69,57,1200
78,63,240
76,62,360
75,59,60
75,50,30
78,50,30
76,58,360
75,55,120
68,51,720
72,59,240
73,56,360
76,59,120
80,64,360
83,61,120
83,62,240
87,70,240
82,55,360
85,61,360
78,53,120
82,60,120
76,58,360
80,64,360
74,49,120
77,56,120
75,52,1200
78,59,1200
78,33,480
74,33,480
