note,velocity,time
67,48,120
72,49,120
74,51,120
75,52,720
77,50,240
74,53,720
75,50,240
72,52,900
74,48,60
72,52,240
71,51,240
72,51,240
74,50,180
77,49,60
75,56,240
74,52,240
75,52,240
77,52,240
79,56,240
79,55,240
79,57,1440
77,51,240
79,53,120
77,48,60
79,48,60
80,56,960
74,52,480
75,51,240
77,53,120
75,50,60
77,50,60
79,56,960
72,52,474
72,53,240
74,54,240
75,57,240
75,53,240
77,46,240
74,57,240
74,51,240
75,54,240
72,57,480
77,56,240
79,58,240
68,51,960
80,61,960
74,57,480
75,56,240
77,58,240
67,51,960
79,61,960
72,57,480
72,58,240
74,59,240
75,62,240
75,58,240
77,60,240
74,62,240
74,56,240
75,59,240
72,62,240
82,74,960
82,73,720
80,71,240
79,72,240
77,72,240
75,71,240
74,71,240
72,71,240
71,71,240
72,73,240
72,67,960
84,79,960
82,80,720
80,81,240
79,82,240
77,81,240
75,79,240
74,79,240
72,79,240
71,78,240
72,89,240
74,81,80
75,81,80
74,81,80
75,81,60
74,81,60
72,80,60
74,80,60
75,92,240
71,92,240
74,92,240
83,92,240
72,92,240
75,92,240
84,92,240
55,73,1920
60,73,1920
64,86,1920
65,50,240
72,51,240
68,53,240
77,54,240
72,55,240
80,56,240
77,57,240
84,59,240
82,59,240
79,59,240
76,58,240
72,57,240
70,56,240
71,55,240
72,55,240
67,54,240
70,60,960
68,56,480
53,73,1920
58,73,1920
62,86,1920
63,50,240
70,51,240
67,53,240
75,54,240
70,55,240
79,56,240
75,57,240
82,59,240
80,59,240
79,59,240
77,58,240
75,57,240
74,56,240
72,55,240
70,55,240
68,54,240
67,60,240
70,60,960
70,56,720
72,54,240
74,55,240
75,57,240
77,58,240
79,60,240
80,61,240
77,58,240
80,61,240
79,60,240
77,59,240
75,58,220
75,60,240
74,58,240
72,58,240
74,58,240
77,63,240
75,57,240
74,57,240
72,57,240
68,60,432
70,60,432
68,60,432
70,60,432
68,60,240
70,60,2160
67,53,240
65,53,240
63,53,220
63,57,240
62,52,240
60,52,240
62,52,240
63,55,240
72,56,240
74,58,240
75,59,240
77,61,240
78,63,240
80,64,240
77,62,240
78,65,480
82,72,950
82,74,960
87,91,960
81,78,480
82,60,1120
81,49,160
82,51,160
84,53,160
82,50,160
81,50,160
82,50,1120
81,49,160
82,51,160
84,53,160
82,50,160
81,50,160
82,54,160
84,56,160
86,58,160
84,55,160
82,52,160
86,54,160
87,57,160
89,59,160
87,57,160
86,55,160
89,63,160
87,63,160
86,62,160
84,61,160
82,60,160
80,59,160
79,59,160
77,58,160
75,57,160
74,56,120
72,56,120
70,55,120
68,54,120
67,59,170
63,55,170
65,55,170
67,59,170
65,55,170
63,55,170
68,59,960
67,59,170
75,55,170
77,55,170
79,59,170
77,55,170
75,55,170
80,59,960
79,59,160
75,59,160
77,59,160
79,64,160
77,57,160
75,58,160
82,67,160
79,59,160
80,59,160
82,62,160
80,65,160
79,67,160
85,69,170
84,68,170
82,67,170
80,66,170
79,65,170
77,63,170
75,59,170
74,55,170
75,55,170
76,59,170
77,56,170
73,56,170
60,57,160
63,59,160
68,62,160
72,64,160
75,66,160
80,68,160
84,70,120
84,70,120
84,70,240
82,68,240
80,66,120
79,64,120
79,65,240
77,63,240
75,61,120
74,59,120
75,63,480
58,45,470
62,37,240
65,45,240
62,38,240
65,45,240
62,38,240
65,45,240
62,39,240
65,46,240
63,40,1440
70,47,1440
63,46,480
70,46,480
63,40,960
68,48,960
65,37,960
63,37,960
69,45,960
62,39,1440
65,39,1440
70,46,1440
70,50,470
70,42,240
77,50,240
70,45,240
77,53,240
70,47,240
77,56,240
70,50,240
77,59,240
70,73,960
82,73,1440
73,80,960
83,72,480
72,74,480
84,87,480
65,74,480
68,74,480
74,87,480
67,49,480
75,55,480
70,54,170
72,56,170
74,57,170
72,54,170
70,51,170
75,55,480
70,54,170
72,56,170
74,57,170
72,54,170
70,51,170
75,56,160
79,59,160
77,52,160
75,59,160
74,57,160
72,58,160
71,54,160
72,54,160
70,53,160
68,53,160
67,52,160
65,52,160
63,55,480
58,54,170
60,56,170
62,57,170
60,54,170
58,51,170
63,55,480
58,54,170
60,56,170
62,57,170
60,54,170
58,51,170
63,55,480
59,54,170
60,56,170
62,57,170
60,54,170
59,51,170
65,64,170
63,54,170
62,58,160
68,66,170
67,58,170
65,61,160
74,70,170
72,60,170
71,64,160
77,74,170
75,64,170
74,68,160
89,100,1440
87,86,160
86,85,160
84,83,160
83,82,160
80,81,160
79,79,160
77,78,160
75,77,160
74,75,160
72,74,160
71,72,160
68,71,160
67,70,96
65,68,96
63,69,96
62,70,96
60,71,96
59,93,2880
67,48,120
72,49,120
74,51,120
75,52,720
77,50,240
74,53,720
75,50,240
72,52,900
74,48,60
72,52,240
71,51,240
72,51,240
74,50,180
77,49,60
75,56,240
74,52,240
75,52,240
77,52,240
79,56,240
79,55,240
79,57,1440
77,51,240
79,53,120
77,48,60
79,48,60
80,56,960
74,52,480
75,51,240
77,53,120
75,50,60
77,50,60
79,56,960
72,52,470
72,53,240
74,54,240
75,57,240
75,53,240
77,55,240
74,57,240
74,51,240
75,54,240
72,57,480
77,56,240
79,58,240
68,51,960
80,61,960
74,57,480
75,56,240
77,58,240
67,51,960
79,61,960
