note,velocity,time
56,29,960
61,29,960
64,29,960
68,35,960
56,28,475
61,28,475
64,28,475
68,35,475
56,29,475
64,29,475
61,29,475
68,35,475
63,37,1920
66,37,1920
56,37,720
68,44,720
57,39,240
69,39,240
68,39,960
56,39,960
64,44,960
52,37,960
56,37,960
61,37,960
54,42,960
57,42,960
61,42,960
66,51,960
56,39,1800
60,41,1770
63,46,1740
68,48,1690
56,33,960
61,33,960
64,33,960
68,39,960
56,33,475
61,33,475
64,33,475
68,40,475
56,36,475
64,36,475
61,36,475
68,44,475
65,40,960
62,40,960
68,44,960
71,51,960
61,39,480
69,39,480
66,39,480
54,35,480
61,35,480
66,35,480
64,39,960
56,33,960
61,33,960
54,34,960
60,34,960
63,34,960
68,40,960
52,30,1440
56,30,1440
61,37,1152
63,35,192
64,36,192
66,37,192
69,37,192
56,29,960
61,29,960
64,29,960
68,35,960
56,28,475
61,28,475
64,28,475
68,35,475
56,29,475
64,29,475
61,29,475
68,35,475
63,37,1920
66,37,1920
56,37,720
68,44,720
57,39,240
69,39,240
68,39,960
56,39,960
64,44,960
52,37,960
56,37,960
61,37,960
54,42,960
57,42,960
61,42,960
66,51,960
56,39,1800
60,41,1770
63,46,1740
68,48,1690
56,33,960
61,33,960
64,33,960
68,39,960
59,33,475
61,33,475
65,33,475
68,40,475
59,36,475
65,36,475
61,36,475
68,44,475
61,40,1440
57,40,1440
66,44,960
73,51,960
69,39,480
57,35,480
60,35,480
66,35,480
71,39,960
56,33,960
64,33,960
57,34,960
59,34,960
63,40,960
56,30,1440
59,30,1440
64,37,1152
66,35,192
68,36,192
69,37,192
73,37,192
71,38,960
64,31,260
66,25,260
64,31,260
66,25,260
68,31,260
71,38,480
66,24,260
71,38,480
68,31,260
64,24,240
63,31,260
71,48,720
64,24,260
63,31,260
64,25,260
73,42,240
71,42,960
66,31,260
65,25,260
66,31,260
63,25,240
64,31,260
71,48,960
66,26,260
64,31,260
66,25,260
73,50,260
68,31,260
64,25,260
71,48,260
59,31,260
68,46,260
64,44,240
66,49,1440
63,31,260
64,26,240
63,31,260
61,25,260
59,31,260
58,25,260
67,50,480
59,31,260
63,26,240
64,31,260
68,45,960
63,25,260
61,31,260
63,25,260
64,31,260
68,39,480
63,24,260
68,40,480
64,31,260
61,24,240
63,31,260
68,48,720
61,24,260
60,31,260
69,42,240
61,25,260
63,31,260
68,42,960
61,25,260
63,31,260
60,25,240
73,48,1220
61,37,260
63,41,260
64,43,260
66,44,260
67,51,960
72,55,260
75,60,260
73,55,260
72,51,960
68,29,960
67,29,960
73,53,260
72,45,260
75,49,260
73,45,260
72,48,960
68,29,960
67,29,960
73,50,260
72,42,260
75,50,180
73,42,180
72,42,156
68,29,1440
72,50,1440
69,29,240
71,42,480
63,29,240
71,38,960
64,31,260
66,25,260
64,31,260
66,25,260
71,38,480
68,31,260
66,24,260
71,38,480
68,31,260
64,24,240
63,31,260
71,48,720
64,24,260
63,31,260
64,25,260
73,42,240
66,31,260
71,42,960
65,25,260
66,31,260
63,25,240
71,48,960
64,31,260
66,26,260
64,31,260
66,25,260
73,50,260
68,31,260
64,25,260
71,48,260
68,46,260
59,31,260
64,44,240
63,31,260
66,49,1440
64,26,260
63,31,260
61,25,260
63,31,260
59,25,260
67,50,480
61,31,260
63,26,240
68,56,960
60,31,260
63,25,260
62,31,260
63,25,240
69,53,480
64,39,260
61,33,260
60,37,260
69,51,480
61,30,240
68,56,960
60,31,260
63,24,260
62,31,260
63,25,260
64,39,260
69,57,480
61,31,260
60,38,260
69,52,480
61,30,240
68,53,240
60,38,480
75,58,240
64,37,480
73,53,240
68,37,480
75,56,240
63,36,480
72,53,240
66,36,480
73,50,240
61,35,480
64,35,480
69,51,240
71,46,240
68,49,240
60,34,480
63,34,480
69,41,240
66,47,240
57,33,480
61,33,480
68,41,240
56,31,480
64,47,240
61,31,480
66,40,240
54,30,480
63,45,240
60,30,480
64,40,240
52,33,960
56,33,960
61,40,960
52,35,475
56,35,475
61,43,475
52,36,475
56,36,475
61,45,475
52,38,1920
56,38,1920
61,38,1920
64,48,1920
52,37,960
57,37,960
61,45,960
52,37,475
57,37,475
61,45,475
52,44,475
57,44,475
61,52,475
52,44,1920
57,44,1920
61,44,1920
64,52,1920
54,42,960
57,42,960
62,50,960
54,44,475
57,44,475
62,52,475
54,44,475
57,44,475
62,52,475
57,47,1920
62,47,1920
66,47,1920
69,56,1920
60,59,960
63,59,960
66,59,960
68,59,960
72,70,960
61,66,960
64,66,960
68,66,960
73,78,960
64,74,960
68,74,960
73,74,960
76,88,960
67,85,960
73,85,960
75,85,960
79,101,960
68,88,240
72,88,240
75,88,240
80,103,240
60,74,120
63,74,120
68,89,120
60,79,120
63,79,120
69,93,120
61,74,240
68,89,240
64,74,240
61,81,240
64,81,240
73,97,240
63,74,240
67,74,240
73,89,240
63,81,240
67,81,240
75,97,240
73,81,240
68,74,240
72,74,240
75,88,240
68,81,240
72,81,240
80,97,240
72,74,114
75,74,114
80,89,114
72,74,114
75,74,114
80,89,114
72,79,240
75,79,240
81,93,240
73,74,114
80,89,114
76,74,114
73,74,114
76,74,114
80,89,114
73,81,240
76,81,240
85,97,240
75,74,114
79,74,114
85,89,114
75,74,114
79,74,114
85,89,114
75,81,240
79,81,240
87,97,240
85,97,240
80,74,114
84,74,114
87,88,114
80,74,114
84,74,114
87,88,114
80,81,240
84,81,240
92,97,240
93,81,114
87,68,114
84,68,114
81,68,114
81,67,114
84,67,114
87,67,114
93,80,114
90,80,114
84,67,114
81,67,114
78,67,114
78,67,114
81,67,114
84,67,114
90,79,114
87,75,114
81,63,114
78,63,114
75,63,114
75,63,114
78,63,114
81,63,114
87,75,114
84,72,114
78,61,114
75,61,114
72,61,114
72,61,114
75,61,114
78,61,114
84,72,114
72,64,114
75,64,114
78,64,114
84,77,114
84,78,114
78,66,114
75,66,114
72,66,114
85,81,114
79,68,114
76,68,114
73,68,114
73,70,114
76,70,114
79,70,114
85,84,114
87,89,114
85,89,114
79,74,114
75,74,114
75,75,114
79,75,114
85,90,114
87,90,114
92,106,240
87,90,240
84,90,240
80,90,240
81,53,114
75,45,114
72,45,114
69,45,114
69,45,114
72,45,114
75,45,114
81,53,114
78,52,114
72,44,114
69,44,114
66,44,114
66,44,114
69,44,114
72,44,114
78,52,114
75,51,114
69,42,114
66,42,114
63,42,114
63,42,114
66,42,114
69,42,114
75,51,114
72,50,114
66,42,114
63,42,114
60,42,114
60,42,114
63,42,114
66,42,114
72,50,114
60,41,114
63,41,114
66,41,114
72,49,114
72,49,114
66,41,114
63,41,114
60,41,114
73,48,114
67,40,114
64,40,114
61,40,114
61,39,114
64,39,114
67,39,114
73,47,114
75,67,114
73,56,114
67,56,114
63,56,114
63,56,114
67,56,114
73,56,114
75,67,114
80,73,240
75,61,240
72,61,240
68,61,240
66,51,60
63,36,60
60,36,60
60,36,60
63,36,60
66,51,60
66,48,60
63,33,60
57,33,60
57,33,60
63,33,60
66,48,60
66,45,60
63,31,60
60,31,60
60,31,60
63,31,60
66,45,60
66,42,60
63,28,60
57,28,60
57,28,60
63,28,60
66,40,60
60,26,60
66,26,60
68,39,60
68,39,60
66,26,60
60,26,60
56,26,60
68,35,60
66,30,60
60,25,60
56,24,60
60,23,60
66,28,60
68,33,60
60,23,60
66,28,60
68,33,60
68,33,60
66,28,60
60,23,60
56,22,60
68,31,60
66,27,60
60,22,60
56,21,60
60,21,60
66,25,60
68,29,60
68,28,960
80,37,960
68,27,475
80,37,475
68,28,475
80,37,475
68,36,720
80,47,720
70,38,240
82,40,240
80,40,960
68,38,960
65,28,960
77,37,960
68,27,240
80,37,240
67,27,240
79,37,240
65,28,240
77,37,240
67,27,240
79,37,240
68,36,1440
80,47,1440
70,39,360
82,44,360
68,38,114
80,40,114
68,28,960
80,37,960
68,28,475
80,38,475
68,29,475
80,39,475
71,38,960
83,49,960
82,40,480
70,38,480
68,38,240
80,40,240
66,36,240
78,39,240
65,28,960
77,37,960
63,27,240
75,37,240
65,27,240
77,37,240
66,28,240
78,37,240
68,24,240
80,37,240
61,36,1920
73,47,1920
68,33,960
80,44,960
68,31,480
80,44,480
68,33,480
80,44,480
68,42,720
80,56,720
69,45,240
81,49,240
80,49,960
68,45,960
64,33,960
76,44,960
68,31,240
80,44,240
66,31,240
78,44,240
64,33,240
76,44,240
66,31,240
78,44,240
68,42,1440
80,56,1440
69,48,360
81,51,360
68,45,114
80,49,114
68,33,960
80,44,960
68,35,480
80,47,480
68,37,480
80,50,480
73,50,960
85,67,960
81,55,480
69,50,480
68,50,240
80,55,240
66,48,240
78,52,240
71,37,960
83,49,960
63,36,240
75,49,240
64,36,240
76,49,240
66,37,240
78,49,240
68,36,240
80,49,240
64,45,960
76,58,960
63,40,960
75,51,960
68,41,960
56,22,120
65,22,120
61,17,120
56,22,120
61,17,120
65,22,120
56,22,120
61,17,120
65,22,120
56,22,120
68,41,480
56,24,120
65,24,120
61,18,120
56,24,120
68,41,480
65,22,120
61,17,120
56,27,120
65,27,120
61,21,120
56,27,120
68,52,720
56,26,120
66,26,120
60,20,120
56,26,120
60,20,120
66,26,120
56,26,120
60,17,120
66,22,120
70,46,240
56,22,120
68,46,960
56,22,120
60,17,120
66,22,120
56,22,120
60,17,120
66,22,120
56,22,120
60,17,120
66,22,120
56,22,120
65,41,960
53,22,120
61,22,120
56,17,120
53,22,120
61,22,120
56,17,120
53,22,120
61,22,120
56,17,120
53,22,120
68,41,240
58,25,120
61,17,120
63,22,120
67,41,240
58,26,120
61,17,120
63,22,120
65,41,240
58,28,120
61,17,120
63,22,120
67,41,240
58,30,120
68,52,1440
56,22,120
60,17,120
63,23,120
56,23,120
63,24,120
60,19,120
56,25,120
63,26,120
60,20,120
56,27,120
56,28,120
60,22,120
66,28,120
56,28,120
70,49,360
60,17,120
66,22,120
56,22,120
60,17,120
66,22,120
68,42,120
56,22,120
68,41,960
56,22,120
61,17,120
65,22,120
56,22,120
65,22,120
61,17,120
56,22,120
65,22,120
61,17,120
56,22,120
68,42,480
56,22,120
61,18,120
65,23,120
56,26,120
65,24,120
61,18,120
68,44,480
56,29,120
61,24,120
65,32,120
56,35,120
71,56,960
59,35,120
62,24,120
65,24,120
68,32,120
59,30,120
62,21,120
65,21,120
68,28,120
59,26,120
62,18,120
65,18,120
68,24,120
59,23,120
70,46,480
58,26,120
66,26,120
61,20,120
58,26,120
68,46,240
61,17,120
58,27,120
66,40,240
61,17,120
58,25,120
65,41,960
53,22,120
56,22,120
61,22,120
53,22,120
56,22,120
61,22,120
53,22,120
56,22,120
61,22,120
53,22,120
60,17,120
63,41,240
54,29,120
60,17,120
65,41,240
54,28,120
60,17,120
66,41,240
54,28,120
60,17,120
68,41,240
54,30,120
61,52,1440
49,22,120
56,22,120
53,17,120
49,24,120
53,19,120
56,25,120
49,26,120
53,21,120
56,27,120
49,29,120
54,22,120
57,29,120
49,28,120
54,20,120
57,25,120
49,23,120
54,13,120
56,17,120
60,38,480
63,41,480
51,22,120
54,17,120
56,22,120
51,22,120
92,38,60
90,38,60
88,38,60
87,37,60
85,37,60
83,37,60
81,36,60
80,36,60
78,35,60
76,35,60
75,34,60
73,33,60
72,31,60
73,31,60
75,33,60
73,33,60
76,34,60
75,34,60
78,35,60
76,35,60
80,36,60
78,36,60
81,37,60
80,37,60
85,38,60
84,38,60
87,39,60
85,39,60
93,38,60
92,38,60
90,38,60
88,37,60
87,37,60
85,37,60
84,36,60
81,36,60
80,35,60
78,35,60
76,34,60
75,33,60
73,31,60
72,31,60
75,33,60
73,33,60
76,34,60
75,34,60
78,35,60
76,35,60
80,36,60
78,36,60
81,37,60
80,37,60
85,38,60
84,38,60
88,39,60
87,39,60
100,38,60
99,38,60
97,38,60
95,37,60
93,37,60
92,37,60
90,36,60
88,36,60
87,35,60
85,35,60
84,34,60
85,33,60
97,38,60
93,38,60
92,38,60
90,37,60
88,36,60
85,37,60
83,38,60
81,39,60
78,40,60
76,41,60
75,42,60
73,45,60
92,47,60
91,45,60
92,44,60
87,41,60
84,40,60
87,38,60
84,36,60
80,36,60
75,35,60
80,35,60
75,34,60
72,33,60
68,31,60
70,31,60
72,33,60
73,33,60
75,34,60
76,34,60
78,35,60
80,35,60
81,36,60
84,36,60
85,37,60
87,37,60
88,38,60
90,38,60
92,39,60
93,39,60
92,38,60
90,38,60
88,38,60
87,37,60
85,37,60
83,37,60
81,36,60
80,36,60
78,35,60
76,35,60
75,34,60
73,33,60
72,31,60
73,31,60
75,33,60
73,33,60
76,34,60
75,34,60
78,35,60
76,35,60
80,35,60
78,36,60
81,37,60
80,39,60
85,40,60
84,42,60
87,44,60
85,46,60
98,42,60
97,41,60
95,40,60
93,39,60
92,38,60
90,37,60
89,36,60
86,36,60
85,35,60
83,35,60
81,34,60
80,33,60
78,31,60
77,31,60
80,33,60
78,33,60
81,34,60
80,34,60
83,35,60
81,35,60
85,36,60
83,36,60
86,37,60
85,37,60
90,38,60
89,38,60
92,39,60
90,39,60
95,38,60
100,38,60
99,38,60
97,37,60
95,37,60
93,37,60
92,36,60
90,36,60
88,35,60
87,35,60
85,34,60
83,33,60
83,38,60
93,38,60
92,38,60
90,37,60
88,36,60
87,37,60
85,38,60
83,39,60
82,40,60
83,41,60
81,42,60
78,45,60
76,45,60
75,45,60
73,45,60
71,45,60
70,47,60
71,45,60
73,44,60
75,41,60
76,44,60
75,45,60
76,46,60
78,47,60
80,50,60
79,51,60
80,53,60
82,55,60
83,57,60
82,58,60
83,59,60
87,61,60
88,62,60
87,63,60
88,64,60
90,67,60
92,70,60
91,69,60
92,71,60
93,72,60
92,74,60
91,75,60
92,78,60
93,80,60
90,85,120
93,77,60
88,81,120
93,77,60
87,81,120
93,77,60
85,81,120
93,77,60
84,85,120
87,77,60
81,81,120
87,77,60
80,81,120
87,77,60
79,81,120
87,77,60
78,85,120
81,77,60
76,81,120
81,77,60
75,81,120
81,78,60
73,82,120
81,79,60
72,88,120
75,79,60
69,83,120
75,80,60
68,84,120
75,81,60
67,85,120
75,81,60
66,91,60
69,81,60
64,86,60
69,82,60
63,88,60
69,83,60
61,89,60
69,84,60
60,94,60
63,84,60
57,90,60
63,85,60
56,91,60
63,86,60
55,92,60
63,86,60
54,88,60
57,79,60
51,85,60
57,81,60
49,88,60
57,83,60
48,90,60
57,85,60
54,88,60
57,79,60
51,85,60
57,81,60
49,88,60
57,83,60
48,90,60
57,85,60
54,88,60
57,79,60
50,84,60
57,80,60
49,85,60
57,80,60
48,86,60
57,81,60
54,82,60
57,75,60
50,79,60
57,75,60
49,82,60
57,77,60
48,82,60
57,77,60
49,79,60
57,71,60
52,77,60
57,74,60
54,80,60
57,78,60
55,83,60
57,81,60
54,88,60
57,78,60
52,81,60
57,75,60
50,79,60
57,73,60
48,77,60
58,72,60
47,79,60
59,71,60
51,77,60
59,74,60
54,80,60
59,78,60
57,83,60
59,81,60
56,88,60
59,78,60
54,81,60
59,75,60
52,79,60
59,73,60
50,77,60
60,72,60
49,79,60
61,71,60
53,77,60
61,74,60
56,80,60
61,78,60
59,83,60
61,81,60
58,88,60
61,78,60
56,81,60
61,75,60
54,79,60
61,73,60
52,77,60
62,72,60
51,79,60
63,71,60
55,77,60
63,74,60
58,80,60
63,78,60
61,83,60
63,81,60
60,88,60
63,79,60
58,83,60
63,77,60
56,81,60
63,77,60
54,81,60
64,75,60
53,81,60
65,74,60
57,81,60
65,79,60
60,85,60
65,83,60
63,90,60
65,88,60
62,94,60
65,85,60
60,92,60
66,85,60
59,92,60
67,85,60
65,92,60
67,86,60
64,99,60
67,88,60
62,93,60
68,89,60
61,94,60
69,89,60
67,94,60
69,91,60
66,102,60
69,91,60
64,96,60
70,92,60
63,97,60
71,93,60
69,99,60
71,93,60
68,104,60
71,93,60
66,100,60
72,93,60
65,102,60
73,95,60
71,102,60
73,95,60
71,100,60
73,95,60
71,96,60
73,97,60
71,97,60
73,95,60
71,91,60
73,89,60
71,100,60
73,90,60
68,96,60
73,91,60
66,97,60
73,93,60
65,99,60
73,94,60
71,105,60
74,95,60
68,102,60
74,96,60
66,103,60
74,99,60
65,104,60
74,100,60
77,93,180
86,111,180
83,93,180
80,93,180
83,99,57
80,84,57
74,84,57
77,84,57
74,91,180
77,91,180
80,91,180
83,107,180
71,84,57
74,84,57
77,84,57
80,99,57
71,91,180
74,91,180
77,91,180
80,107,180
68,80,57
71,80,57
74,80,57
77,95,57
68,88,60
71,88,60
74,88,60
77,104,60
65,80,60
68,80,60
71,80,60
74,95,60
71,100,60
73,90,60
68,96,60
73,91,60
66,97,60
73,93,60
65,99,60
73,94,60
71,105,60
74,95,60
68,102,60
74,96,60
66,103,60
74,99,60
65,104,60
74,100,60
77,93,180
86,111,180
83,93,180
80,93,180
83,99,57
80,84,57
74,84,57
77,84,57
74,91,180
77,91,180
80,91,180
83,107,180
71,84,57
74,84,57
77,84,57
80,99,57
71,91,180
74,91,180
77,91,180
80,107,180
68,80,57
71,80,57
74,80,57
77,95,57
68,88,60
71,88,60
74,88,60
77,104,60
65,80,60
68,80,60
71,80,60
74,95,60
78,93,180
90,111,180
87,93,180
81,93,180
87,99,57
83,84,57
75,84,57
78,84,57
75,91,180
78,91,180
83,91,180
87,107,180
69,84,57
75,84,57
78,84,57
81,99,57
69,91,180
75,91,180
78,91,180
81,107,180
66,80,57
69,80,57
75,80,57
78,95,57
66,88,60
69,88,60
75,88,60
78,104,60
63,80,60
66,80,60
69,80,60
75,95,60
78,93,180
90,111,180
85,93,180
81,93,180
87,99,57
81,84,57
75,84,57
78,84,57
75,91,180
78,91,180
81,91,180
87,107,180
69,84,57
73,84,57
78,84,57
81,99,57
69,91,180
73,91,180
78,91,180
81,107,180
66,80,57
69,80,57
73,80,57
78,95,57
66,88,60
69,88,60
73,88,60
78,104,60
61,80,60
66,80,60
69,80,60
73,95,60
78,93,180
90,111,180
87,93,180
81,93,180
87,99,57
83,84,57
75,84,57
78,84,57
75,91,180
78,91,180
83,91,180
87,107,180
69,84,57
75,84,57
78,84,57
81,99,57
69,91,180
75,91,180
78,91,180
81,107,180
66,80,57
69,80,57
75,80,57
78,95,57
66,88,60
69,88,60
75,88,60
78,104,60
63,80,60
66,80,60
69,80,60
75,95,60
80,97,180
92,116,180
90,97,180
87,97,180
90,103,57
87,88,57
78,88,57
80,88,57
78,94,180
80,94,180
87,94,180
90,111,180
75,86,57
78,86,57
80,86,57
87,101,57
75,93,180
78,93,180
80,93,180
87,110,180
68,81,57
75,81,57
78,81,57
80,96,57
68,89,60
75,89,60
78,89,60
80,105,60
66,80,60
68,80,60
75,80,60
78,95,60
65,81,120
68,81,120
73,81,120
77,105,120
59,29,30
62,25,30
59,29,30
62,25,30
59,30,30
62,25,30
59,30,30
62,24,30
59,30,30
62,26,30
59,31,30
62,27,30
59,31,30
62,26,30
59,33,30
62,26,30
59,33,30
62,28,30
59,33,30
62,28,30
59,34,30
62,28,30
59,34,30
62,27,30
59,35,30
62,29,30
59,35,30
62,30,30
59,36,30
62,29,30
59,36,30
62,28,30
59,37,30
62,30,30
59,36,30
62,30,30
59,36,30
62,29,30
59,35,30
62,27,30
59,35,30
