note,velocity,time
91,57,480
87,52,480
87,53,480
84,49,480
87,52,960
91,57,960
86,52,480
89,57,480
84,50,480
87,55,480
86,54,480
89,59,480
86,50,240
89,55,240
84,46,240
87,50,240
86,56,960
82,51,960
84,51,80
74,45,960
82,47,80
84,51,80
82,47,80
84,50,80
82,46,80
84,50,80
82,45,80
84,48,80
82,46,80
80,49,80
82,50,80
80,55,480
84,60,480
87,57,480
84,48,480
82,49,480
86,53,480
80,51,480
84,56,480
82,49,480
86,53,480
74,46,480
82,51,480
75,47,2880
79,51,2880
87,48,480
91,52,480
87,49,480
84,45,480
87,48,960
91,52,960
89,55,480
86,50,480
84,47,480
87,51,480
86,49,480
89,53,480
86,46,240
89,50,240
84,42,240
87,46,240
82,47,960
86,51,960
84,47,80
74,41,960
82,43,80
84,47,80
82,42,80
84,46,80
82,41,80
84,46,80
82,41,80
84,44,80
82,42,80
80,45,80
82,46,80
80,50,480
84,55,480
84,46,480
87,54,480
82,47,480
86,51,480
80,49,480
84,53,480
86,52,480
82,48,480
74,44,480
82,48,480
75,43,2880
79,47,2880
62,40,240
65,48,240
63,38,240
67,51,240
62,41,240
65,49,240
63,39,240
67,52,240
65,43,480
68,57,480
67,44,480
71,58,480
74,62,960
65,55,960
63,52,2880
67,58,2880
62,34,240
65,40,240
63,32,240
67,43,240
62,34,240
65,41,240
63,33,240
67,44,240
65,36,480
68,48,480
67,39,480
71,52,480
74,55,960
65,41,960
63,39,2880
67,52,2880
87,48,480
91,52,480
87,49,480
84,45,480
87,48,960
91,52,960
86,50,480
89,55,480
84,47,480
87,51,480
86,49,480
89,53,480
86,46,240
89,50,240
87,46,240
84,42,240
82,47,960
86,51,960
84,47,80
74,41,960
82,45,80
84,47,80
82,43,80
84,46,80
82,43,80
84,46,80
82,41,80
84,44,80
82,42,80
80,45,80
82,46,80
84,55,480
80,50,480
84,47,480
87,53,480
82,47,480
86,51,480
80,49,480
84,53,480
82,48,480
86,52,480
74,44,480
82,48,480
75,43,2880
79,47,2880
65,45,1440
74,56,480
74,56,240
75,51,240
74,56,240
75,51,240
63,45,1440
72,56,480
72,49,240
68,47,240
67,47,480
65,45,1440
74,51,480
74,51,240
75,46,240
74,51,240
75,44,240
63,45,1440
72,51,1440
74,61,480
65,49,1440
74,61,240
75,56,240
74,61,240
75,56,240
72,61,480
68,49,1440
63,49,1440
72,61,240
74,56,240
72,61,240
74,56,240
62,55,1440
71,60,420
72,49,60
71,56,240
69,48,240
67,53,480
65,40,1440
74,45,480
74,45,240
75,42,240
74,45,240
75,42,240
63,38,1440
72,42,1440
75,48,480
79,52,480
75,49,480
72,45,480
75,48,960
79,52,960
74,50,480
77,55,480
75,51,480
72,47,480
74,49,480
77,53,480
74,46,240
77,50,240
72,42,240
75,46,240
70,47,960
74,51,960
84,47,80
74,41,960
82,44,80
84,47,80
82,44,80
84,46,80
82,46,80
84,46,80
82,42,80
84,44,80
82,42,80
80,45,80
82,46,80
68,50,480
72,55,480
72,50,480
75,55,480
70,47,480
74,51,480
68,49,480
72,53,480
70,48,480
74,52,480
70,48,480
62,40,480
63,43,2880
67,47,2880
56,50,480
60,59,480
60,45,480
63,54,480
58,38,480
62,46,480
56,41,480
60,49,480
58,35,480
62,42,480
58,39,480
75,39,1440
79,44,1440
75,51,480
75,51,300
74,46,60
75,46,60
77,46,60
75,51,240
74,48,240
70,48,420
68,31,60
70,49,960
68,51,240
72,51,180
70,32,60
72,52,300
71,46,60
72,46,60
74,46,60
72,51,240
71,49,240
67,51,480
67,49,960
67,59,1200
79,72,1200
69,45,60
71,45,60
72,45,60
74,45,60
72,48,1440
79,78,480
79,79,300
78,67,60
79,67,60
81,62,60
79,75,240
78,70,240
74,70,420
72,46,60
74,64,960
75,72,480
75,70,300
75,60,60
78,60,60
75,56,60
78,64,240
74,58,240
77,61,480
76,58,240
72,42,50
72,46,60
75,46,60
74,42,60
75,48,240
74,43,240
71,48,480
67,45,720
69,37,60
71,36,60
72,36,60
74,37,60
72,44,1440
75,46,480
75,46,300
74,40,60
75,40,60
77,40,60
75,46,240
74,43,240
70,43,420
68,28,60
70,44,960
68,46,240
72,46,180
70,42,60
72,47,300
71,40,60
72,40,60
74,40,60
72,46,240
71,44,240
67,46,480
67,44,960
67,58,1200
79,71,1200
69,43,60
71,37,60
72,43,60
74,37,60
72,46,1440
87,52,480
91,57,480
87,53,480
84,49,480
87,52,960
91,57,960
86,52,480
89,57,480
84,50,480
87,55,480
86,54,480
89,59,480
86,50,240
89,55,240
84,46,240
87,50,240
82,51,960
86,56,960
84,51,80
74,45,960
82,47,80
84,51,80
82,47,80
84,50,80
82,47,80
84,50,80
82,47,80
84,48,80
82,46,80
80,49,80
82,50,80
80,55,480
84,60,480
84,50,480
87,55,480
82,49,480
86,53,480
80,51,480
84,56,480
82,49,480
86,53,480
74,47,480
82,51,480
75,47,2880
79,51,2880
62,40,240
65,48,240
63,38,240
67,51,240
62,41,240
65,49,240
63,39,240
67,52,240
65,43,480
68,57,480
67,44,480
71,58,480
65,55,960
74,62,960
63,52,2880
67,58,2880
62,34,240
65,40,240
63,32,240
67,43,240
62,34,240
65,41,240
63,33,240
67,44,240
65,36,480
68,48,480
67,39,480
71,52,480
65,41,960
74,55,960
63,39,2880
67,52,2880
87,48,480
91,52,480
87,49,480
84,45,480
87,48,960
91,52,960
86,50,480
89,55,480
84,47,480
87,51,480
86,49,480
89,53,480
86,46,240
89,50,240
84,42,240
87,46,240
82,47,960
86,51,960
84,47,80
74,41,960
82,44,80
84,47,80
82,43,80
84,46,80
82,42,80
84,46,80
82,42,80
84,44,80
82,42,80
80,45,80
82,46,80
80,50,480
84,55,480
84,48,480
87,53,480
82,47,480
86,51,480
80,49,480
84,53,480
82,48,480
86,52,480
74,44,480
82,48,480
75,43,2880
79,47,2880
65,45,1440
74,56,480
74,56,240
75,51,240
74,56,240
75,51,240
63,45,1440
72,56,480
72,49,240
68,47,240
67,47,480
65,45,1440
74,51,480
74,51,240
75,47,240
74,51,240
75,45,240
63,45,1440
72,51,1440
65,49,1440
74,61,480
74,61,240
75,56,240
74,61,240
75,56,240
63,49,1440
68,49,1440
72,61,480
72,61,240
74,56,240
72,61,240
74,56,240
62,55,1440
71,60,420
72,49,60
71,56,240
69,49,240
67,52,480
65,40,1440
74,45,480
74,45,240
75,42,240
74,45,240
75,42,240
63,38,1440
72,42,1440
75,48,480
79,52,480
75,49,480
72,45,480
75,48,960
79,52,960
74,50,480
77,55,480
72,47,480
75,51,480
74,49,480
77,53,480
74,46,240
77,50,240
72,42,240
75,46,240
70,47,960
74,51,960
72,47,80
62,41,960
70,41,80
72,47,80
70,39,80
72,46,80
70,40,80
72,46,80
70,39,80
72,44,80
70,38,80
68,45,80
70,46,80
68,50,480
72,55,480
72,50,480
75,55,480
70,47,480
74,51,480
68,49,480
72,53,480
70,48,480
74,52,480
62,44,480
70,48,480
63,43,2880
