note,velocity,time
69,50,960
76,50,960
75,53,960
76,47,200
72,49,380
71,47,140
69,48,960
56,56,960
64,56,960
59,56,960
60,52,960
57,51,180
57,50,960
57,59,960
65,59,960
58,64,960
67,64,960
65,54,200
57,54,200
57,51,380
59,54,140
60,52,960
59,54,960
64,54,960
52,54,960
56,54,960
60,50,960
48,50,960
45,50,200
57,50,200
57,52,960
62,46,480
64,49,480
65,47,480
64,50,960
57,46,200
67,44,480
65,47,960
57,48,200
65,45,480
64,50,960
57,48,200
57,56,477
69,56,960
62,56,480
74,56,480
76,59,480
64,59,480
65,54,480
77,54,480
64,59,960
76,59,960
57,56,200
69,56,200
76,69,960
64,69,960
67,74,480
79,74,480
69,79,480
81,79,480
71,77,480
83,77,480
71,85,880
83,85,880
83,81,880
71,81,880
67,63,960
79,63,960
64,53,200
76,53,200
59,41,880
71,41,880
71,37,880
59,37,880
55,37,960
67,37,960
52,33,200
64,33,200
55,37,960
67,37,960
52,33,140
64,33,140
65,45,960
53,45,960
62,40,140
50,40,140
64,56,960
52,56,960
48,51,140
60,51,140
50,73,960
62,73,960
59,69,140
47,69,140
57,95,960
69,95,960
64,91,960
76,91,960
63,88,960
75,88,960
76,81,240
64,81,240
72,78,240
64,78,240
64,63,90
71,73,90
64,67,240
69,80,240
62,63,90
67,73,90
65,72,240
60,63,240
64,70,90
59,58,90
60,74,240
65,74,240
59,57,90
64,70,90
57,64,240
62,75,240
61,70,90
55,58,90
57,76,240
62,76,240
59,63,90
64,73,90
60,77,240
65,77,240
62,63,90
68,73,90
69,81,240
64,81,240
64,67,90
71,80,90
64,71,120
69,86,120
57,97,960
57,85,960
69,85,960
65,85,960
70,90,960
58,90,960
67,90,960
65,80,240
69,80,240
57,80,240
69,73,240
77,89,240
69,70,90
76,84,90
74,80,240
69,67,240
67,63,90
72,73,90
65,63,240
70,72,240
64,58,90
69,70,90
70,75,240
65,64,240
64,57,90
69,70,90
62,74,240
67,74,240
60,58,90
66,70,90
62,77,240
67,77,240
69,73,90
64,63,90
65,78,240
70,78,240
67,63,90
73,73,90
69,70,240
74,84,240
76,80,90
69,67,90
69,71,120
74,86,120
62,83,477
74,93,960
67,80,480
79,89,480
69,84,480
81,94,480
70,80,480
82,89,480
69,83,960
81,93,960
62,76,200
74,85,200
72,87,480
84,97,480
70,87,960
82,97,960
74,92,200
62,82,200
70,87,480
82,97,480
69,82,960
81,92,960
62,75,200
74,84,200
74,97,960
62,87,960
67,81,480
79,91,480
69,86,480
81,96,480
70,83,480
82,93,480
69,88,960
81,98,960
74,84,200
62,75,200
69,84,960
81,94,960
84,95,480
72,85,480
74,93,480
86,104,480
88,101,480
76,90,480
88,108,920
76,97,920
76,84,920
88,94,920
84,96,960
72,86,960
81,81,200
69,72,200
64,48,920
76,48,920
76,48,920
64,48,920
60,45,960
72,45,960
57,41,200
69,41,200
58,34,960
70,34,960
67,25,180
55,25,180
