note,velocity,time
62,50,720
65,61,1440
63,57,720
62,50,1200
74,53,240
70,45,240
72,61,480
69,51,480
67,42,240
70,50,240
69,55,475
66,46,475
69,42,240
72,50,240
70,56,480
62,47,480
60,42,240
69,50,240
67,55,480
58,46,480
62,50,240
63,55,470
60,46,470
60,42,230
63,50,230
63,48,120
60,40,120
65,53,120
62,45,120
67,54,120
63,45,120
60,42,120
63,50,120
62,46,2880
74,53,240
70,45,240
72,61,480
69,51,480
67,42,240
70,50,240
69,55,470
66,46,470
69,42,240
72,50,240
70,56,480
62,47,480
60,42,240
69,50,240
67,55,210
58,46,210
67,62,240
69,63,240
70,69,240
73,62,240
74,67,240
73,66,240
77,78,240
76,66,240
74,72,240
81,78,480
74,56,480
77,68,240
74,63,480
69,55,240
70,57,240
64,48,240
73,57,240
65,48,240
74,57,240
69,53,240
77,63,240
76,57,240
67,48,240
74,54,228
65,45,228
74,65,1170
65,55,1170
74,59,240
77,70,480
65,39,240
67,34,240
74,61,240
72,65,480
65,39,240
67,34,240
71,61,240
72,70,480
60,39,240
63,39,240
67,58,240
68,65,480
62,39,240
65,39,240
71,65,240
72,69,480
60,39,240
63,39,240
67,56,240
68,62,480
62,39,240
65,39,240
71,56,240
72,64,960
63,39,240
67,34,240
63,39,240
67,27,240
72,47,240
75,58,480
63,31,240
66,27,240
69,48,240
75,52,480
63,31,240
66,27,240
69,48,240
75,58,1200
63,31,240
66,46,240
69,46,240
63,31,240
69,31,240
74,52,240
72,55,480
62,31,240
67,31,240
70,44,240
69,31,240
61,31,240
70,31,240
67,44,240
62,44,240
66,44,240
69,44,240
74,55,240
74,55,180
74,61,180
74,71,180
74,68,180
74,63,180
74,63,216
62,38,216
67,38,216
70,55,216
66,42,216
72,42,216
75,60,216
74,63,480
67,42,216
70,42,216
70,42,216
74,42,216
79,61,216
74,64,216
62,38,216
67,38,216
70,55,216
66,43,216
72,43,216
75,62,216
74,65,480
67,42,216
70,42,216
70,42,216
74,42,216
79,59,216
74,65,216
62,38,216
67,38,216
72,55,216
62,38,216
67,38,216
70,55,216
69,61,480
63,42,216
67,42,216
63,42,216
67,42,216
69,55,216
74,63,480
62,42,216
66,42,216
62,42,216
66,42,216
69,55,216
72,63,480
62,42,216
69,42,216
62,42,216
67,42,216
70,55,216
74,63,216
62,38,216
67,38,216
70,55,216
66,42,216
72,42,216
75,60,216
74,64,480
67,42,216
70,42,216
70,42,216
74,42,216
79,58,216
74,65,216
62,40,216
67,40,216
70,40,216
66,43,216
72,43,216
75,62,216
74,65,456
67,40,216
71,40,216
71,57,240
74,57,240
77,57,240
79,82,480
72,57,240
75,57,240
79,72,216
75,71,216
74,69,216
75,66,216
72,59,216
70,64,216
67,45,216
72,54,216
63,47,216
69,56,216
67,54,216
69,49,216
60,41,216
62,41,216
66,49,216
58,49,240
62,49,240
67,58,240
74,53,240
70,45,240
72,61,480
69,51,480
67,42,240
70,50,240
69,55,480
66,46,480
72,53,240
63,45,240
70,61,480
62,51,480
74,42,216
86,50,216
86,55,480
74,46,480
70,47,240
62,40,240
69,53,480
60,44,480
58,35,240
67,42,240
66,45,480
57,37,480
69,41,240
66,35,240
67,42,480
62,35,480
74,29,216
86,35,216
86,38,480
74,32,480
70,37,240
62,31,240
67,42,480
74,29,216
86,35,216
86,38,480
74,32,480
65,37,1440
63,37,720
62,37,1200
62,37,960
62,37,960
