note,velocity,time
59,45,30
65,45,30
69,45,30
62,45,30
59,48,100
59,44,60
60,44,60
69,45,120
65,45,120
59,45,120
57,45,90
59,48,45
65,43,90
69,43,90
60,43,90
59,48,120
60,45,120
72,48,240
69,48,240
62,48,60
64,45,60
66,48,60
66,45,40
67,44,40
66,44,40
64,48,120
72,42,240
69,42,240
62,45,120
60,48,100
62,44,100
72,44,220
69,44,220
64,44,220
64,48,120
66,45,120
68,45,60
59,48,240
69,45,60
66,48,100
66,49,60
68,51,60
66,55,120
62,48,120
60,43,90
64,50,90
66,55,120
62,48,120
62,57,120
66,57,120
69,57,120
68,49,120
64,49,120
66,46,120
69,46,120
64,49,340
68,49,340
66,48,120
69,48,120
68,51,340
71,51,340
69,50,120
72,50,120
64,45,240
68,45,240
76,45,120
79,45,120
74,43,60
77,43,60
76,43,60
79,43,60
74,45,120
77,45,120
72,42,120
76,42,120
74,45,120
70,45,120
69,43,120
72,43,120
70,44,360
74,44,360
69,42,60
72,42,60
70,42,60
74,42,60
72,44,120
69,44,120
70,42,120
67,42,120
65,44,120
69,44,120
64,43,120
67,43,120
65,43,220
69,43,220
69,48,480
76,51,120
79,51,120
74,49,60
77,49,60
76,49,60
79,49,60
74,51,120
77,51,120
72,48,120
76,48,120
65,39,480
70,51,120
74,51,120
69,49,120
72,49,120
70,50,360
74,50,360
64,43,480
69,46,60
72,46,60
70,46,60
74,46,60
72,49,120
69,49,120
70,45,120
67,45,120
65,46,120
69,46,120
64,45,120
67,45,120
65,49,600
69,49,360
67,48,120
69,49,360
64,46,120
62,46,1440
67,46,120
69,49,360
71,52,120
74,56,120
71,52,120
69,50,120
71,49,120
64,50,120
67,49,120
62,52,1440
69,52,120
67,49,120
69,52,360
71,54,120
74,56,120
71,52,120
69,55,120
71,50,120
69,49,120
65,48,120
64,39,1125
60,39,885
57,44,45
59,44,45
60,44,45
62,46,45
64,42,45
66,42,45
68,42,45
62,40,1005
64,40,1125
57,40,45
59,40,45
60,40,45
62,44,45
64,38,45
