note,velocity,time
65,51,240
67,55,720
69,56,480
70,55,240
74,61,720
72,55,480
65,52,240
71,55,720
72,60,480
74,58,240
77,66,720
75,64,480
75,71,240
76,77,720
82,72,480
81,67,240
69,66,720
82,69,480
81,61,240
69,56,720
82,58,480
81,53,240
69,50,1200
62,35,240
65,35,240
62,31,240
65,31,240
65,31,240
62,31,240
62,31,240
65,31,240
53,52,240
55,55,720
57,55,480
60,52,240
55,59,720
53,55,480
55,57,240
57,63,720
59,66,480
62,61,240
56,72,720
55,70,480
60,72,240
61,75,1440
72,70,480
70,67,240
62,74,1440
69,70,480
67,63,240
56,58,480
57,53,240
62,58,480
57,54,240
57,50,720
58,46,480
57,52,240
55,55,720
57,56,480
60,53,240
55,59,720
53,55,480
55,57,240
57,60,720
59,66,480
62,62,240
56,72,720
55,70,480
60,72,240
61,77,1440
72,72,480
70,67,240
62,74,1440
69,70,480
67,58,240
56,54,480
57,50,240
62,56,480
57,53,240
60,50,720
58,46,480
62,55,720
65,64,480
57,36,240
61,36,240
57,34,240
61,34,240
64,58,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
77,74,120
62,56,720
65,64,480
57,36,240
61,36,240
57,34,240
61,34,240
64,58,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
81,73,120
62,57,720
65,64,480
61,36,240
57,36,240
64,58,240
57,34,240
61,34,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
77,74,120
62,58,720
65,63,480
61,36,240
57,36,240
64,58,240
57,34,240
61,34,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
81,74,120
86,85,720
74,72,720
60,57,360
62,54,120
63,57,120
64,59,120
67,62,480
57,46,120
60,46,120
60,42,120
57,42,120
65,59,240
82,74,720
70,67,720
57,57,360
58,49,120
59,52,120
61,55,120
64,58,480
53,46,120
62,56,240
53,42,120
67,41,240
58,36,240
62,41,240
67,35,240
58,30,240
62,35,240
81,70,480
69,59,240
62,41,240
58,36,240
67,41,240
62,35,240
58,30,240
67,35,240
81,69,480
69,59,240
64,50,360
63,45,120
64,48,120
65,51,120
69,54,480
67,52,240
62,39,480
58,39,480
55,36,480
52,32,480
55,32,480
61,36,480
62,55,720
65,64,480
61,36,240
57,36,240
64,58,240
57,34,240
61,34,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
77,75,120
62,58,720
65,64,480
57,36,240
61,36,240
61,34,240
64,58,240
57,34,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
81,74,120
62,59,720
65,64,480
61,36,240
57,36,240
64,58,240
57,34,240
61,34,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
77,73,120
62,58,720
65,63,480
61,36,240
57,36,240
64,58,240
57,34,240
61,34,240
61,51,120
62,53,120
64,55,120
65,58,120
68,60,120
69,63,120
73,66,120
74,68,120
81,74,120
86,86,720
74,72,720
60,57,360
62,54,120
63,57,120
64,59,120
67,62,480
60,46,120
57,46,120
60,42,120
65,59,240
57,42,120
82,72,720
70,62,720
58,51,360
59,43,120
60,46,120
62,48,120
65,51,480
63,48,240
53,30,180
65,33,180
63,33,180
63,30,180
53,27,180
65,30,180
63,29,180
53,26,180
65,29,180
63,26,180
53,23,180
65,26,180
68,51,360
69,43,120
68,46,120
69,48,120
74,51,240
63,35,180
71,51,240
72,48,240
63,31,180
65,33,180
53,30,180
63,33,180
65,30,180
53,27,180
63,30,180
65,29,180
53,26,180
63,29,180
53,23,180
63,26,180
65,26,180
68,51,360
69,43,120
68,46,120
69,48,120
74,51,240
71,51,240
63,35,180
72,48,240
63,31,180
67,51,480
72,46,240
66,51,240
60,35,180
63,35,180
63,31,180
60,31,180
65,48,240
67,48,480
72,42,240
66,45,240
63,31,180
60,31,180
65,41,240
60,26,180
63,26,180
67,51,720
69,53,480
70,54,240
74,61,720
72,55,480
65,52,240
71,55,720
72,60,480
74,59,240
77,66,720
75,64,480
75,71,240
76,77,720
82,72,480
81,67,240
69,66,720
82,70,480
81,62,240
69,57,720
82,59,480
81,54,240
69,50,1200
62,35,240
65,35,240
65,31,240
62,31,240
62,31,240
65,31,240
65,31,240
62,31,240
53,52,240
55,55,720
57,56,480
60,52,240
55,59,720
53,55,480
55,57,240
57,60,720
59,66,480
62,63,240
56,75,720
55,75,480
60,79,240
61,84,1440
72,79,480
70,73,240
62,81,1440
69,76,480
67,69,240
56,64,480
57,58,240
62,63,480
57,57,240
60,53,720
58,46,480
68,45,480
69,39,240
74,45,480
69,39,240
72,45,720
70,45,720
61,50,720
62,47,720
57,44,720
58,36,720
80,51,480
81,44,240
86,51,480
81,44,240
84,51,720
82,51,720
73,57,720
74,54,720
69,44,720
70,36,720
69,44,720
70,36,720
69,44,720
70,36,720
69,44,960
68,39,120
69,33,120
70,37,120
69,31,120
74,42,480
72,38,240
70,34,720
62,23,720
65,28,720
