note,velocity,time
65,44,960
69,49,960
77,52,960
69,49,960
67,44,960
76,53,720
65,36,480
69,42,480
74,52,240
68,54,240
69,50,240
62,42,1440
69,42,960
74,52,720
72,47,240
67,47,480
70,52,480
70,59,960
62,49,960
60,44,960
66,57,720
58,36,480
62,36,480
67,57,240
67,36,480
64,34,480
76,62,240
74,58,240
64,36,960
67,36,960
74,59,480
73,56,480
69,58,160
71,55,160
73,57,160
74,61,160
76,64,160
81,68,1120
69,61,160
71,57,160
73,61,160
74,65,160
76,68,160
81,72,720
74,67,240
79,69,160
77,65,160
76,64,100
74,62,30
76,62,30
74,69,160
73,64,160
74,64,160
77,69,640
76,63,160
74,57,320
73,68,160
72,58,320
71,66,160
70,57,320
69,63,160
65,55,420
64,50,30
65,50,30
64,56,160
62,54,240
69,49,480
71,53,480
73,57,480
74,49,480
73,54,480
72,53,240
70,52,240
69,51,240
67,57,240
62,53,480
74,67,480
70,63,480
69,57,480
67,57,480
68,56,480
69,55,480
64,53,240
72,69,160
74,70,160
76,73,160
77,70,160
79,67,160
72,74,960
69,71,160
71,71,160
73,73,160
74,70,160
76,67,160
69,74,960
64,71,100
65,70,100
67,71,100
69,70,100
70,71,320
70,71,160
69,67,320
68,69,160
67,66,320
66,68,160
65,62,320
63,66,160
64,61,480
53,38,960
57,38,960
61,55,160
61,55,320
62,50,160
67,58,160
69,58,160
70,57,160
71,60,160
72,63,160
77,67,320
76,63,160
76,65,320
74,63,160
74,64,480
64,54,160
65,54,160
66,56,160
72,67,640
67,56,160
68,56,160
70,67,480
72,56,160
71,56,160
74,61,320
69,45,480
72,58,160
67,58,160
69,58,160
70,57,160
71,60,160
72,63,160
77,67,320
76,63,160
76,65,320
74,63,160
74,64,480
64,54,160
63,54,160
64,56,160
73,67,640
65,56,160
64,56,160
70,67,480
74,64,160
73,62,160
69,54,480
76,68,320
74,58,160
77,68,480
67,60,160
66,60,160
67,70,160
76,70,640
69,60,160
67,60,160
74,72,480
77,67,160
76,67,70
67,54,510
73,63,495
82,71,320
81,57,160
81,65,160
80,66,160
82,70,320
81,64,160
81,67,160
79,59,160
78,61,160
81,62,320
79,63,100
79,65,160
78,63,160
81,67,320
79,64,160
79,69,160
77,66,160
76,64,160
79,70,320
77,62,100
77,65,160
76,63,160
79,70,320
77,65,160
77,69,160
76,66,160
74,64,160
77,69,160
76,67,160
74,65,160
67,61,160
69,62,160
70,66,160
77,62,160
76,58,160
74,64,160
73,61,160
72,59,160
73,62,320
69,55,160
81,55,160
80,53,160
82,58,320
81,54,160
81,56,160
79,52,160
78,50,160
81,59,320
79,53,100
79,55,160
78,53,160
81,58,320
79,53,160
79,57,160
77,56,160
76,54,160
79,58,320
77,52,100
77,55,160
76,56,160
79,59,320
77,56,160
77,58,160
76,56,160
74,54,160
77,58,160
76,56,160
74,55,160
67,55,160
69,56,160
70,59,160
77,56,160
76,52,160
74,57,160
73,55,160
72,53,160
73,56,320
69,49,160
62,49,960
67,51,160
66,51,160
69,54,320
67,52,160
61,41,240
67,49,240
62,49,960
67,51,160
66,51,160
69,54,320
67,52,160
61,41,240
67,49,240
65,44,960
69,49,960
77,53,960
69,49,960
67,44,960
76,54,720
65,36,480
69,42,480
74,52,240
68,55,240
69,52,240
62,42,1440
69,42,960
74,52,720
72,50,240
67,47,480
70,52,480
70,59,960
62,49,960
60,44,960
66,57,720
58,36,480
62,36,480
67,57,240
64,36,480
67,36,480
76,62,240
74,58,240
64,36,960
67,36,960
74,59,480
73,56,480
69,58,160
71,55,160
73,61,160
74,63,160
76,67,160
81,68,1120
69,61,160
71,58,160
73,61,160
74,62,160
76,65,160
81,68,720
74,68,240
79,70,160
77,67,160
76,66,100
74,62,30
76,62,30
74,69,160
73,64,160
74,64,160
77,69,640
76,63,160
74,57,320
73,68,160
72,58,320
71,66,160
70,57,320
69,63,160
65,55,420
64,50,30
65,50,30
64,56,160
62,54,240
69,49,480
71,53,480
73,57,480
74,49,480
73,54,480
72,53,240
70,52,240
69,51,240
67,57,240
62,53,480
74,67,480
70,63,480
69,57,480
67,57,480
68,56,480
69,55,480
64,53,240
72,69,160
74,70,160
76,73,160
77,70,160
79,67,160
72,74,960
69,71,160
71,71,160
73,73,160
74,70,160
76,67,160
69,74,960
64,71,100
65,70,100
67,71,100
69,70,100
70,71,320
70,71,160
69,67,320
68,69,160
67,66,320
66,68,160
65,62,320
63,66,160
64,61,480
53,38,960
57,38,960
61,51,160
61,50,320
62,45,158
64,45,160
63,46,160
64,45,160
65,43,160
64,43,480
53,28,960
57,28,960
61,40,160
61,45,320
62,42,158
67,45,160
69,46,160
70,47,640
57,28,960
62,28,960
65,46,160
67,45,160
69,49,480
64,45,160
63,46,160
64,45,160
65,43,160
64,43,480
53,28,960
57,28,960
61,40,160
61,45,320
62,42,158
55,40,180
57,41,180
58,42,640
53,41,180
55,40,180
57,44,480
55,40,180
57,41,180
58,42,640
53,41,180
55,40,180
57,44,800
58,36,160
58,39,340
57,36,160
58,39,340
57,34,160
58,36,340
57,30,160
60,35,800
58,23,200
57,22,960
