note,velocity,time
78,54,360
68,48,120
69,51,120
70,52,120
71,53,120
72,55,120
73,56,120
74,57,120
75,58,120
76,59,120
81,69,120
76,60,120
73,62,120
69,60,120
67,68,360
76,49,120
68,69,360
76,49,120
67,70,360
76,47,120
68,69,360
77,49,120
78,67,360
68,54,120
69,53,120
70,54,120
71,55,120
72,57,120
73,58,120
74,60,120
75,61,120
76,63,120
81,69,120
76,60,120
73,62,120
69,60,120
85,76,360
75,60,120
76,59,120
77,61,120
78,63,120
79,66,120
80,67,120
81,70,120
82,72,120
83,75,120
88,83,120
83,73,120
80,76,120
76,74,120
71,78,360
80,55,120
68,77,360
76,50,120
64,68,360
73,43,120
61,61,360
70,39,120
60,53,360
69,36,120
57,50,360
66,32,120
56,47,360
64,37,120
78,53,360
68,48,120
69,52,120
70,53,120
71,54,120
72,55,120
73,56,120
74,58,120
75,59,120
76,60,120
81,69,120
76,60,120
73,62,120
69,60,120
67,68,360
76,49,120
68,69,360
76,50,120
67,70,360
76,49,120
68,69,360
77,45,120
78,67,360
68,54,120
69,53,120
70,54,120
71,55,120
72,57,120
73,58,120
74,60,120
75,61,120
76,63,120
81,69,120
76,60,120
73,62,120
69,60,120
85,76,360
75,60,120
76,59,120
77,61,120
78,63,120
79,66,120
80,67,120
81,70,120
82,72,120
83,75,120
88,83,120
83,73,120
80,76,120
76,74,120
71,78,360
80,55,120
68,77,360
76,49,120
64,68,360
73,42,120
61,60,360
70,37,120
60,53,360
69,34,120
57,49,360
66,30,120
56,46,360
64,36,120
67,60,360
71,54,120
74,58,120
79,54,120
73,60,120
74,57,120
79,57,120
71,63,120
74,60,120
79,60,120
69,65,120
71,63,120
74,63,120
67,69,120
71,60,120
74,60,120
66,69,120
71,60,120
74,60,120
65,73,360
68,45,120
73,54,120
66,69,360
69,45,120
73,53,120
63,70,360
66,42,120
73,50,120
65,69,360
68,41,120
73,49,120
61,66,360
66,26,120
69,26,120
73,42,120
62,61,120
66,26,120
69,26,120
73,42,120
64,62,120
66,27,120
69,27,120
73,43,120
61,63,360
69,23,120
65,23,120
73,38,120
61,62,360
65,26,120
69,26,120
73,42,120
61,62,1077
66,43,120
68,45,120
69,46,120
73,48,120
78,46,120
80,48,120
81,50,120
85,52,120
72,60,360
76,54,120
79,58,120
84,54,120
78,60,120
79,57,120
84,57,120
76,63,120
79,60,120
84,60,120
74,65,120
76,63,120
79,63,120
72,69,120
76,60,120
79,60,120
71,69,120
76,60,120
79,60,120
70,73,360
73,45,120
78,54,120
71,69,360
74,42,120
78,50,120
68,70,360
71,41,120
78,49,120
70,69,360
73,39,120
78,47,120
66,66,360
71,25,120
74,25,120
78,41,120
67,59,120
71,24,120
74,24,120
78,40,120
69,58,120
71,25,120
74,25,120
78,39,120
66,58,360
74,21,120
70,21,120
78,34,120
66,55,360
70,22,120
74,22,120
78,36,120
66,44,360
71,20,120
75,20,120
78,33,120
68,39,120
71,19,120
75,19,120
78,32,120
70,39,120
71,20,120
75,20,120
78,32,120
66,39,360
75,17,120
70,17,120
78,28,120
66,38,360
70,17,120
75,17,120
78,29,120
66,44,960
71,30,120
73,32,120
75,33,120
78,34,120
66,44,960
71,37,120
73,39,120
75,41,120
78,44,120
78,49,960
74,43,120
73,41,120
71,40,120
66,39,120
78,49,960
74,43,120
73,41,120
71,40,120
67,39,120
78,52,360
68,44,120
69,46,120
70,48,120
71,49,120
72,51,120
73,53,120
74,55,120
75,57,120
76,59,120
81,65,120
76,58,120
73,62,120
69,58,120
67,68,360
76,53,120
68,69,360
76,52,120
67,70,360
76,50,120
68,69,360
77,46,120
78,67,360
68,54,120
69,53,120
70,54,120
71,55,120
72,57,120
73,58,120
74,60,120
75,61,120
76,63,120
81,69,120
76,60,120
73,62,120
69,60,120
85,76,360
75,60,120
76,58,120
77,59,120
78,61,120
79,62,120
80,64,120
81,66,120
82,67,120
83,69,120
88,78,120
83,67,120
80,72,120
76,65,120
90,90,360
80,66,120
81,66,120
82,67,120
83,69,120
84,70,120
85,72,120
86,74,120
87,75,120
88,77,120
93,87,120
88,73,120
85,76,120
81,74,120
76,83,360
85,56,120
73,75,360
81,50,120
69,67,360
78,45,120
66,60,360
75,38,120
65,52,360
74,38,120
62,49,360
71,34,120
61,46,360
69,36,120
67,60,360
71,54,120
74,58,120
79,54,120
73,60,120
74,57,120
79,57,120
71,63,120
74,60,120
79,60,120
69,65,120
71,63,120
74,63,120
67,69,120
71,60,120
74,60,120
66,69,120
71,60,120
74,60,120
65,73,360
68,49,120
73,58,120
66,69,360
69,48,120
73,57,120
63,70,360
66,47,120
73,56,120
65,69,360
68,44,120
73,52,120
61,66,360
66,26,120
69,26,120
73,42,120
62,51,120
66,26,120
69,26,120
73,42,120
64,62,120
66,27,120
69,27,120
73,43,120
61,63,360
69,23,120
65,23,120
73,38,120
61,62,360
65,26,120
69,26,120
73,42,120
61,62,1077
66,43,120
68,45,120
69,46,120
73,48,120
78,46,120
80,48,120
81,50,120
85,52,120
72,60,360
76,54,120
79,58,120
84,54,120
78,60,120
79,57,120
84,57,120
76,63,120
79,60,120
84,60,120
74,65,120
