note,velocity,time
69,50,360
71,42,120
69,50,477
74,38,80
78,38,80
79,47,80
78,38,80
74,38,80
69,50,480
74,37,80
78,37,80
79,49,80
78,41,80
74,41,80
71,55,470
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
71,55,480
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
69,50,480
74,41,80
78,41,80
79,48,80
78,39,80
74,39,80
74,50,480
78,41,80
81,41,80
83,48,80
81,39,80
78,39,80
78,48,80
79,42,80
81,42,80
83,55,80
85,48,80
86,48,80
88,62,80
90,50,80
91,51,80
92,67,80
95,59,80
93,53,80
91,72,80
93,60,80
91,60,80
90,70,80
91,58,80
90,58,80
88,69,80
90,61,80
88,59,80
86,69,80
88,58,80
86,58,80
85,68,80
86,56,80
85,56,80
83,65,80
85,55,80
83,55,80
81,64,80
83,55,80
81,55,80
79,64,80
81,54,80
79,54,80
78,70,80
79,55,80
78,55,80
76,63,80
78,50,80
76,50,80
74,60,80
76,49,80
74,49,80
73,60,80
74,47,80
73,47,80
71,55,80
73,46,80
71,46,80
69,54,80
71,43,80
69,43,80
68,47,80
71,36,80
73,36,80
74,46,80
71,37,80
68,37,80
69,50,470
74,38,80
78,38,80
79,47,80
78,38,80
74,38,80
69,50,480
74,37,80
78,37,80
79,49,80
78,41,80
74,41,80
71,55,474
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
71,55,480
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
69,50,480
74,41,80
78,41,80
79,48,80
78,39,80
74,39,80
74,50,480
78,41,80
81,41,80
83,48,80
81,39,80
78,39,80
78,48,80
79,42,80
81,42,80
83,55,80
85,48,80
86,48,80
88,62,80
90,50,80
91,51,80
92,67,80
95,59,80
93,53,80
86,77,80
98,73,80
97,63,80
95,70,80
93,61,80
91,59,80
90,71,80
88,58,80
86,58,80
85,70,80
86,57,80
83,57,80
81,70,80
91,63,80
90,56,80
88,65,80
86,52,80
85,52,80
83,65,80
81,55,80
79,55,80
78,63,80
79,56,80
76,56,80
74,71,80
78,56,80
81,57,80
83,63,80
81,54,80
78,54,80
74,67,80
78,62,80
81,62,80
86,74,80
90,77,80
93,81,80
98,93,120
69,50,360
71,42,120
69,50,470
74,38,80
78,38,80
79,47,80
78,38,80
74,38,80
69,50,480
74,37,80
78,37,80
79,49,80
78,41,80
74,41,80
71,55,470
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
71,55,480
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
69,50,480
74,41,80
78,41,80
79,48,80
78,39,80
74,39,80
74,50,480
78,41,80
81,41,80
83,48,80
81,39,80
78,39,80
78,48,80
79,42,80
81,42,80
83,55,80
85,48,80
86,48,80
88,62,80
90,50,80
91,51,80
92,67,80
95,59,80
93,53,80
91,72,80
93,60,80
91,60,80
90,70,80
91,58,80
90,58,80
88,71,80
90,61,80
88,59,80
86,69,80
88,58,80
86,58,80
85,68,80
86,56,80
85,56,80
83,65,80
85,55,80
83,55,80
81,64,80
83,55,80
81,55,80
79,64,80
81,54,80
79,54,80
78,70,80
79,55,80
78,55,80
76,63,80
78,50,80
76,50,80
74,60,80
76,49,80
74,49,80
73,60,80
74,47,80
73,47,80
71,55,80
73,46,80
71,46,80
69,54,80
71,43,80
69,43,80
68,47,80
71,36,80
73,36,80
74,46,80
71,37,80
68,37,80
69,50,470
74,38,80
78,38,80
79,47,80
78,38,80
74,38,80
69,50,480
74,37,80
78,37,80
79,49,80
78,41,80
74,41,80
71,55,470
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
71,55,480
74,45,80
79,45,80
81,52,80
79,42,80
74,42,80
69,50,480
74,41,80
78,41,80
79,48,80
78,39,80
74,39,80
74,50,480
78,41,80
81,41,80
83,48,80
81,39,80
78,39,80
78,48,80
