note,velocity,time
68,42,370
72,46,370
60,42,370
67,42,130
61,42,130
73,46,130
68,42,240
72,46,240
60,42,240
73,37,1440
61,34,1440
67,34,1440
72,46,370
60,42,370
68,42,370
61,42,130
67,42,130
73,46,130
60,42,240
72,46,240
68,42,240
67,35,1440
58,35,1440
70,40,1440
68,42,370
60,42,370
72,46,370
67,42,130
73,46,130
61,42,130
72,46,240
60,42,240
68,42,240
72,42,370
60,36,370
68,36,370
61,45,130
67,45,130
73,51,130
60,47,240
72,54,240
68,47,240
68,58,600
63,58,600
75,64,600
75,43,120
63,37,120
73,43,600
67,37,600
61,37,600
60,35,120
68,35,120
72,39,120
60,32,1440
72,36,1440
68,32,1440
67,35,370
58,35,370
70,39,370
71,39,130
59,35,130
68,35,130
67,35,240
70,39,240
58,35,240
70,39,370
58,35,370
67,35,370
68,35,130
59,35,130
71,39,130
58,35,240
67,35,240
70,39,240
71,61,2160
65,56,1440
68,56,2160
63,27,960
67,24,240
70,27,240
58,41,370
66,41,370
70,45,370
71,45,130
68,41,130
59,41,130
70,45,240
66,41,240
58,41,240
70,45,240
58,40,240
66,40,240
63,48,240
70,48,240
75,53,240
65,60,240
77,67,240
75,60,240
75,64,600
66,64,600
78,73,600
78,54,120
66,49,120
77,45,600
65,41,600
74,41,600
63,27,120
75,31,120
75,31,1440
63,27,1440
72,35,370
60,30,370
68,30,370
61,30,130
67,30,130
73,35,130
60,30,240
72,35,240
68,30,240
67,25,1440
61,25,1440
73,28,1440
68,30,370
60,30,370
72,35,370
75,36,130
63,31,130
60,30,240
68,30,240
72,35,240
58,25,1440
70,28,1440
67,25,1440
68,29,370
60,29,370
72,34,370
67,29,130
61,29,130
73,34,130
68,29,240
72,34,240
60,29,240
72,30,370
60,27,370
68,27,370
77,44,130
65,39,130
68,39,10
63,41,240
75,47,240
68,41,240
63,46,600
75,51,600
68,46,600
75,52,120
63,47,120
73,52,600
61,47,600
67,47,600
72,27,120
60,24,120
68,24,120
60,24,1440
68,24,1440
72,27,1440
58,39,370
70,44,370
67,39,370
71,44,130
59,39,130
68,39,130
67,39,240
58,39,240
70,44,240
67,39,370
70,44,370
58,39,370
68,39,130
59,39,130
71,44,130
70,44,240
58,39,240
67,39,240
65,61,720
68,61,720
71,68,720
77,67,600
68,60,480
71,60,480
75,42,120
75,42,960
68,38,720
71,38,720
67,25,240
70,28,240
60,30,480
66,30,480
75,35,370
69,30,480
77,35,130
75,35,240
69,30,240
60,30,240
66,30,240
68,30,480
66,30,720
75,35,480
61,30,960
72,35,240
73,35,240
65,30,240
68,30,240
68,56,480
73,62,370
65,56,480
75,62,130
65,56,240
68,56,240
73,62,240
75,62,370
66,56,480
73,63,120
66,57,240
73,63,60
73,71,120
78,77,480
66,67,720
73,67,720
77,62,120
77,50,120
72,45,600
66,45,600
75,51,600
65,39,120
73,42,120
65,39,2160
73,42,2160
73,36,720
73,35,720
73,34,720
74,46,2160
76,41,480
74,40,240
74,44,480
73,39,240
73,41,480
71,39,240
73,42,1440
73,36,480
69,44,240
68,52,1440
78,61,480
69,52,240
68,42,960
71,35,240
69,34,240
68,28,240
69,26,240
71,25,240
73,36,720
73,47,720
73,57,720
74,66,2160
74,53,120
78,50,480
74,48,240
74,48,480
73,44,240
73,44,480
71,38,240
73,44,1440
73,52,480
69,52,240
68,52,1440
71,47,240
69,44,240
68,36,240
73,45,1320
73,52,120
78,70,480
69,60,240
68,60,960
69,52,240
68,52,240
71,52,240
69,49,240
68,48,240
66,51,1440
73,52,720
73,52,720
73,52,720
73,46,720
73,44,720
73,44,600
73,35,120
76,60,480
75,52,240
75,51,240
75,50,240
75,49,240
75,48,240
75,48,240
75,47,240
75,46,1440
72,43,370
60,37,370
68,37,370
73,43,130
61,37,130
67,37,130
72,43,240
60,37,240
68,37,240
61,30,1440
67,30,1440
73,34,1440
60,37,370
72,43,370
68,37,370
67,37,130
61,37,130
73,43,130
68,37,240
60,37,240
72,43,240
67,31,1440
70,35,1440
58,31,1440
72,46,370
60,42,370
68,42,370
73,46,130
61,42,130
67,42,130
60,42,240
68,42,240
72,46,240
60,36,370
72,42,370
68,36,360
68,49,130
65,49,130
77,56,130
75,59,240
63,51,240
68,51,10
68,58,600
75,64,600
63,58,600
63,37,120
75,37,120
67,37,600
73,43,600
61,37,600
68,27,120
60,27,120
72,31,120
68,27,1440
60,27,1440
72,31,1440
67,39,370
70,44,370
58,39,370
68,39,130
59,39,130
71,44,130
70,44,240
58,39,240
67,39,240
58,39,370
67,39,370
70,44,370
59,39,130
68,39,130
71,44,130
67,39,240
58,39,240
70,44,240
68,62,2160
71,69,2160
65,62,1440
63,30,960
70,24,240
67,24,240
66,47,480
71,52,370
63,47,480
73,53,120
63,48,240
66,48,240
71,53,240
65,48,720
73,58,480
71,48,720
74,61,240
71,49,240
75,55,240
66,49,240
76,66,240
64,59,240
71,59,240
78,70,240
66,63,240
71,63,240
80,77,240
68,61,480
71,68,480
76,66,240
68,51,240
75,59,240
65,51,240
66,47,960
71,47,720
75,52,720
70,30,240
73,35,240
71,29,480
80,34,240
68,29,480
76,35,240
68,30,240
65,30,240
75,35,240
71,31,720
75,36,720
66,31,960
70,26,240
73,29,240
73,53,370
63,48,720
75,52,120
70,52,240
73,52,720
63,47,1440
72,55,480
73,69,240
75,75,240
63,66,240
73,63,240
67,57,240
68,50,240
72,57,240
65,47,480
72,52,240
70,52,240
73,52,240
64,47,240
68,45,600
63,39,600
61,35,120
67,39,120
67,39,600
61,35,600
60,33,120
68,37,120
68,37,720
60,33,720
72,35,120
60,30,120
68,30,120
60,30,370
68,30,370
72,35,370
61,30,130
