note,velocity,time
87,70,60
86,77,240
86,70,240
82,58,120
79,70,120
79,63,240
81,75,240
81,68,180
78,57,120
74,68,60
87,70,60
86,77,240
86,71,240
82,59,120
79,72,120
79,66,240
81,78,240
81,72,240
78,60,120
74,73,120
91,69,120
93,82,240
90,66,120
86,70,120
79,61,120
81,73,240
78,58,120
74,62,120
67,53,120
69,63,240
66,54,120
62,57,240
66,50,120
67,57,420
75,63,60
74,69,240
74,66,240
70,55,120
67,63,120
67,56,240
69,67,240
69,61,180
66,51,120
62,61,60
75,63,60
74,69,240
74,67,240
70,56,120
67,64,120
67,59,240
69,70,240
66,54,120
69,64,240
62,65,120
79,62,120
81,73,240
78,64,120
74,63,120
67,54,120
69,65,240
66,55,120
62,55,120
55,47,120
57,56,240
54,43,120
50,51,240
54,45,120
55,51,420
79,50,60
77,55,120
77,52,240
74,50,120
75,55,240
75,52,120
77,45,480
72,50,120
74,52,240
74,52,120
77,45,480
70,50,120
72,52,240
77,42,480
72,52,120
69,50,120
70,52,240
77,45,120
82,40,120
70,42,120
77,45,120
82,41,120
70,41,120
77,45,120
82,41,120
70,41,120
67,47,60
65,52,120
65,49,240
62,47,120
63,52,240
63,49,120
65,42,480
60,47,120
62,49,240
62,49,120
65,42,480
58,47,120
60,49,240
65,39,480
60,49,120
57,47,120
58,49,240
69,42,120
74,38,120
62,39,120
69,42,120
74,38,120
62,38,120
69,42,120
74,38,120
62,38,120
63,50,60
62,61,420
75,54,60
74,65,420
87,70,60
86,77,240
86,70,240
82,58,120
79,70,120
79,63,240
81,75,240
81,68,180
78,57,120
74,68,60
87,70,60
86,77,240
86,71,240
82,59,120
79,72,120
79,66,240
81,78,240
81,72,240
78,60,120
74,73,120
79,69,120
81,82,240
78,66,120
74,70,120
69,73,240
67,61,120
66,59,120
62,62,120
55,53,120
57,63,240
54,48,120
50,57,240
54,50,120
55,57,420
79,50,60
77,55,120
77,52,240
74,50,120
75,55,240
75,52,120
77,45,480
72,50,120
74,52,240
74,52,120
77,45,480
70,50,120
72,52,240
77,42,480
72,52,120
69,50,120
70,52,240
77,45,120
82,40,120
70,42,120
77,45,120
82,41,120
70,41,120
77,45,120
82,41,120
70,41,120
67,47,60
65,52,120
65,49,240
62,47,120
63,52,240
63,49,120
65,42,480
60,47,120
62,49,240
62,49,120
65,42,480
58,47,120
60,49,240
65,39,480
60,49,120
57,47,120
58,49,240
69,42,120
74,38,120
62,39,120
69,42,120
74,38,120
62,38,120
69,42,120
74,38,120
62,38,120
63,50,60
62,61,420
75,54,60
74,65,420
87,69,60
86,75,240
86,68,240
82,57,120
79,69,120
79,61,240
81,73,240
81,67,180
78,56,120
74,61,60
75,63,60
74,69,240
74,67,240
70,56,120
67,64,120
67,59,240
69,70,240
66,54,120
69,64,240
62,65,120
79,62,120
81,73,240
78,58,120
74,59,120
67,48,120
69,58,240
66,47,120
62,46,120
55,37,120
57,44,240
54,33,120
50,38,240
54,32,120
55,35,480
