note,velocity,time
66,45,240
71,49,240
65,46,240
66,45,480
71,49,480
64,45,240
70,49,240
62,45,240
67,49,240
61,45,240
67,49,480
62,45,480
61,44,240
66,47,240
60,45,240
66,49,240
59,46,240
60,45,480
66,49,480
64,46,240
59,43,240
64,49,240
58,45,240
58,47,240
62,52,240
58,45,240
61,50,240
59,47,240
62,47,120
74,47,120
71,47,120
74,49,120
71,49,120
64,49,120
74,46,120
71,46,120
65,46,120
56,45,120
66,45,120
59,45,120
61,46,120
58,46,120
64,46,120
59,46,120
62,46,120
74,47,120
71,47,120
62,47,120
74,49,120
64,49,120
71,49,120
65,45,120
71,45,120
74,45,120
66,47,120
59,47,120
56,47,120
64,46,120
61,46,120
58,46,120
59,46,120
62,46,120
66,45,240
71,49,240
65,46,240
66,45,480
71,49,480
70,49,240
64,45,240
62,45,240
67,49,240
61,45,240
62,45,480
67,49,480
61,44,240
66,47,240
66,49,240
60,45,240
59,46,240
66,49,480
60,45,480
59,43,240
64,46,240
58,45,240
64,49,240
58,47,240
62,52,240
61,50,240
58,45,240
59,47,240
62,47,120
71,47,120
74,47,120
74,49,120
71,49,120
64,49,120
74,46,120
71,46,120
65,46,120
66,45,120
59,45,120
56,45,120
64,44,120
61,44,120
58,44,120
59,46,120
62,46,120
71,50,120
62,50,120
74,50,120
64,53,120
71,53,120
74,53,120
65,58,480
71,58,480
74,58,480
65,62,480
71,62,480
73,62,480
71,68,480
73,68,480
77,68,480
78,69,180
73,69,180
70,69,180
83,49,240
78,45,240
77,46,240
78,45,480
83,49,480
76,45,240
82,49,240
74,45,240
79,49,240
73,45,240
74,45,480
79,49,480
73,44,240
78,47,240
72,62,240
78,69,240
71,64,240
72,62,240
78,69,240
72,67,240
66,67,240
65,60,240
66,64,240
72,64,240
60,67,240
64,67,240
59,67,240
60,64,240
64,64,240
63,66,120
54,66,120
57,66,120
64,70,120
59,70,120
55,70,120
83,50,240
88,55,240
82,52,240
83,50,480
88,55,480
87,55,240
81,50,240
79,50,240
84,55,240
78,51,240
79,50,480
84,55,480
78,49,240
83,53,240
77,62,240
83,69,240
76,64,240
77,62,240
83,69,240
71,67,240
77,67,240
70,60,240
71,64,240
77,64,240
69,67,240
65,67,240
64,67,240
65,64,240
69,64,240
68,58,240
62,58,240
59,52,240
69,58,240
60,52,240
69,56,480
60,50,480
62,49,480
68,55,480
71,55,480
72,57,240
69,57,240
64,51,240
69,57,480
60,51,480
68,55,480
62,55,480
59,49,480
69,55,240
60,55,240
57,49,240
64,52,480
72,58,480
74,61,480
71,61,480
65,54,480
64,56,240
72,63,240
76,63,240
64,53,480
72,59,480
62,51,480
71,57,480
65,51,480
72,58,240
64,58,240
60,52,240
67,55,480
76,62,480
69,54,480
75,55,480
78,61,480
79,61,240
67,54,240
76,61,240
71,60,480
79,67,480
72,57,480
81,64,480
78,57,480
71,57,240
79,64,240
83,64,240
83,69,480
74,62,480
85,67,480
82,60,480
76,60,480
74,65,240
83,72,240
86,72,240
78,74,480
86,83,480
85,71,480
88,79,480
79,71,480
90,81,240
86,81,240
78,72,240
78,74,480
86,83,480
90,83,480
86,80,480
78,71,480
90,80,480
90,81,480
86,81,480
78,72,480
88,82,480
90,82,480
78,73,480
90,78,480
88,78,480
78,69,480
78,70,480
88,79,480
90,79,480
76,79,480
70,70,480
78,79,480
76,79,480
70,70,480
78,79,480
70,69,480
76,77,480
78,77,480
64,70,480
66,70,480
58,63,480
66,70,480
64,70,480
58,63,480
64,69,420
66,69,420
58,62,420
66,45,240
71,49,240
65,46,240
66,45,480
71,49,480
70,49,240
64,45,240
62,45,240
67,49,240
61,45,240
62,45,480
67,49,480
61,44,240
66,47,240
60,45,240
66,49,240
59,46,240
66,49,480
60,45,480
59,43,240
64,46,240
58,45,240
64,49,240
58,47,240
62,52,240
61,50,240
58,45,240
59,47,240
62,47,120
71,47,120
74,47,120
74,49,120
71,49,120
64,49,120
74,46,120
71,46,120
65,46,120
66,45,120
59,45,120
56,45,120
64,46,120
61,46,120
58,46,120
59,46,120
62,46,120
71,47,120
62,47,120
74,47,120
64,49,120
71,49,120
74,49,120
65,45,120
71,45,120
74,45,120
66,47,120
59,47,120
56,47,120
58,46,120
61,46,120
