note,velocity,time
67,40,480
62,32,480
67,38,480
62,30,480
67,37,160
66,33,160
62,28,240
67,35,160
64,28,240
69,39,160
71,32,160
66,23,240
69,32,160
67,38,480
62,34,360
66,33,600
71,36,540
74,38,960
69,33,360
62,28,360
66,33,600
71,36,540
74,38,960
69,33,360
62,28,360
66,33,280
71,36,220
74,38,160
62,26,160
69,31,160
74,31,160
66,23,160
76,41,160
67,31,160
72,27,160
78,36,160
67,24,40
76,32,80
66,33,560
71,36,520
74,38,960
69,33,360
62,28,360
76,38,540
79,44,480
74,34,480
67,28,480
76,38,540
79,44,480
74,34,420
67,28,420
76,34,220
79,37,160
67,28,120
74,33,160
79,40,160
76,28,240
81,44,160
83,39,160
78,23,240
81,38,100
76,38,540
79,44,480
74,34,480
67,28,480
81,36,600
83,41,900
86,52,840
79,33,360
74,28,360
82,36,600
86,41,540
88,52,840
85,33,360
76,28,360
84,36,600
88,42,540
90,52,840
86,33,360
78,28,360
83,41,600
86,44,540
91,48,960
79,33,420
67,36,480
62,28,480
67,34,480
62,27,480
67,33,160
66,29,160
62,25,240
67,31,160
64,25,240
69,35,160
71,28,160
66,20,240
69,28,160
67,34,480
62,30,360
66,29,600
71,32,540
74,34,960
69,29,360
62,25,360
66,33,600
71,36,540
74,38,960
69,33,360
62,28,360
66,33,280
71,36,220
74,38,160
62,26,160
69,31,160
74,31,160
66,23,160
76,41,160
67,31,160
72,27,160
78,36,160
67,24,40
76,32,80
66,33,560
71,36,520
74,38,960
69,33,360
62,28,360
76,38,540
79,44,480
74,34,480
67,28,480
76,38,540
79,44,480
74,34,420
67,28,420
76,34,220
79,37,160
67,28,120
74,33,160
79,40,160
76,28,240
81,44,160
83,39,160
78,23,240
81,38,100
76,38,540
79,44,480
74,34,480
67,28,480
81,36,600
83,41,900
86,52,840
79,33,360
74,28,360
82,36,600
86,41,540
88,52,840
85,33,360
76,28,360
84,36,600
88,42,540
90,52,840
86,33,360
78,28,360
83,41,600
86,44,540
91,48,960
79,33,420
67,42,60
58,35,60
66,39,120
58,33,240
67,35,120
69,46,360
66,39,480
60,39,480
70,38,120
67,42,60
58,35,60
66,39,120
58,33,240
67,35,120
69,46,360
66,39,480
60,39,480
70,38,120
67,42,60
58,35,60
66,36,240
69,42,120
60,36,240
70,38,120
67,47,60
58,39,60
66,48,240
69,48,120
60,40,240
70,44,120
67,53,60
58,44,60
66,45,240
69,54,120
60,45,240
70,49,120
67,59,60
58,49,60
66,49,240
69,66,120
60,49,240
70,61,120
58,56,960
67,66,480
69,62,240
70,57,120
69,45,60
70,45,60
58,42,960
69,58,480
67,48,240
65,41,240
58,29,1440
62,35,480
62,27,960
70,42,60
61,35,60
69,39,120
61,33,240
70,35,120
72,46,360
69,39,480
63,39,480
73,38,120
70,42,60
61,35,60
69,39,120
61,33,240
70,35,120
72,46,360
69,39,480
63,39,480
73,38,120
70,42,60
61,35,60
69,36,240
72,42,120
63,36,240
73,38,120
70,47,60
61,39,60
69,48,240
72,48,120
63,40,240
73,44,120
70,53,60
61,44,60
69,45,240
72,54,120
63,45,240
73,49,120
70,59,60
61,49,60
69,49,240
72,66,120
63,49,240
73,61,120
61,56,960
70,66,480
72,62,240
73,57,120
72,45,60
73,45,60
61,42,960
72,58,480
70,48,240
68,41,240
61,29,1440
65,35,480
65,27,960
64,35,480
64,27,960
76,36,480
69,28,480
76,34,480
69,27,480
76,33,160
69,29,160
76,31,160
77,35,160
79,28,160
77,28,160
76,34,480
69,30,360
73,29,600
77,32,540
81,34,960
76,29,360
69,25,360
73,33,600
77,36,540
81,38,960
76,33,480
69,28,480
73,36,160
81,38,160
69,26,160
76,31,160
81,31,160
73,23,160
82,41,160
74,31,160
79,27,160
84,36,160
74,24,40
82,32,80
73,33,560
77,36,520
81,38,960
76,33,480
69,28,480
75,41,160
82,43,160
70,29,160
79,35,160
82,35,160
75,26,160
84,47,160
79,35,160
82,31,160
86,41,160
79,27,40
84,36,80
77,37,560
82,43,960
75,37,480
70,32,480
75,47,160
84,49,160
72,33,160
79,40,160
84,40,160
75,29,160
87,54,160
79,40,160
84,35,160
89,47,160
79,31,40
87,41,80
75,42,560
84,56,960
72,45,420
79,45,420
84,51,60
90,66,480
87,64,420
78,54,420
84,51,540
90,66,480
87,65,420
78,55,420
84,51,300
90,69,240
87,65,240
78,54,240
90,73,240
84,62,240
87,70,240
78,59,240
90,76,240
84,64,240
78,54,240
87,63,240
90,80,240
84,68,240
87,72,180
78,61,180
84,46,60
91,64,480
79,60,400
79,48,60
86,62,480
74,54,400
74,40,60
79,52,480
67,45,400
67,32,60
74,41,480
62,29,400
62,29,60
67,35,480
62,26,480
67,35,480
62,27,480
67,37,160
66,33,160
62,28,240
67,35,160
64,28,240
69,39,160
71,32,160
66,23,240
69,32,160
67,38,480
62,34,360
66,33,600
71,36,540
74,38,960
69,33,360
62,28,360
66,33,600
71,36,540
74,38,960
69,33,360
62,28,360
66,33,280
71,36,220
74,38,160
62,26,160
69,31,160
74,31,160
66,23,160
76,41,160
67,31,160
72,27,160
78,36,160
67,24,40
76,32,80
66,33,560
71,36,520
74,38,960
69,33,360
62,28,360
76,38,540
79,44,480
74,34,480
67,28,480
76,38,540
79,44,480
74,34,420
67,28,420
76,34,220
79,37,160
67,28,120
74,33,160
79,40,160
76,28,240
81,44,160
83,39,160
78,23,240
81,38,100
76,38,540
79,44,480
74,34,480
67,28,480
81,36,600
83,41,900
86,52,840
79,33,360
74,28,360
82,36,600
86,41,540
88,52,840
85,33,360
76,28,360
84,32,600
88,37,540
90,46,840
86,29,360
78,25,360
83,32,600
86,35,540
91,38,960
79,26,420
