note,velocity,time
67,40,480
63,34,480
65,39,480
58,33,480
55,33,720
63,39,720
63,44,180
68,37,60
67,44,240
67,46,180
73,44,60
72,50,240
72,55,60
74,48,20
72,48,20
71,48,20
72,55,60
74,48,60
75,58,360
63,44,240
66,39,240
63,33,240
72,44,120
71,46,240
62,32,240
67,37,240
79,62,120
87,58,120
87,63,360
75,48,240
78,48,240
75,40,240
84,53,120
74,40,238
79,40,238
83,50,238
82,60,240
74,46,240
79,46,240
82,68,560
74,55,240
75,55,240
77,46,80
70,51,80
72,46,80
69,55,80
70,46,80
68,46,40
58,34,480
64,40,480
67,40,480
61,34,480
62,33,480
65,39,480
56,33,480
54,33,720
63,39,720
66,44,180
63,34,240
71,37,60
71,44,240
64,34,240
64,34,240
70,46,180
76,44,60
75,50,240
63,34,240
75,55,60
77,48,20
75,48,20
74,48,20
75,55,60
77,48,60
78,58,360
72,37,240
72,44,240
75,49,120
74,46,240
70,37,240
70,37,480
73,55,60
75,48,20
73,48,20
72,48,20
73,55,60
75,48,60
76,58,360
70,44,240
75,49,60
73,44,60
71,46,240
68,37,240
63,42,240
75,55,240
70,42,240
74,51,240
68,39,240
62,39,240
70,39,240
62,32,119
70,38,119
74,45,119
68,32,119
70,39,119
63,33,119
66,33,119
75,47,119
66,30,119
75,43,119
70,36,119
63,30,119
77,55,240
65,39,240
70,46,240
74,45,119
70,38,119
70,39,119
75,47,119
75,43,119
70,36,119
77,55,240
70,46,240
70,41,119
77,49,119
79,54,119
70,44,119
68,42,119
80,51,119
68,46,240
80,55,240
77,49,119
70,41,119
79,54,119
70,44,119
80,51,119
68,42,119
80,44,240
68,36,240
68,36,240
80,44,240
80,77,720
68,64,720
67,59,240
74,70,120
79,67,60
67,59,240
79,70,240
72,70,120
65,59,240
77,67,60
65,59,240
77,70,240
70,70,120
63,59,240
75,67,60
68,59,720
63,59,480
75,70,480
70,59,720
74,59,240
62,50,240
75,59,240
70,50,240
63,50,240
65,48,240
70,48,240
77,57,240
67,51,240
70,51,240
79,60,240
70,54,240
80,64,240
68,54,240
70,57,240
82,68,240
67,66,240
70,66,240
82,78,240
82,81,240
70,69,240
82,78,720
94,93,720
82,65,960
70,55,960
67,62,240
79,62,240
77,65,240
65,55,240
74,57,240
62,48,240
71,57,240
59,48,240
70,56,238
58,47,238
70,78,240
58,66,240
82,81,240
70,69,240
82,78,720
94,93,720
70,55,960
82,65,960
67,62,240
79,62,240
64,55,240
76,65,240
77,57,240
65,48,240
72,57,240
60,48,240
63,47,240
75,56,240
74,56,120
62,56,120
70,49,120
69,51,120
70,53,120
72,55,120
69,46,120
70,48,120
74,57,120
72,50,120
75,59,120
74,51,120
77,61,120
75,53,480
79,63,480
84,62,120
80,52,120
82,59,120
79,50,120
77,47,120
80,56,120
79,53,120
75,45,120
77,61,240
74,51,240
96,68,120
92,57,120
94,64,120
91,55,120
89,51,120
92,61,120
91,58,120
87,49,120
89,67,240
86,56,240
84,68,120
74,57,120
82,67,120
75,56,120
71,56,120
80,67,120
79,66,120
72,56,120
67,55,90
77,64,90
75,53,90
78,63,90
79,61,90
74,51,90
74,55,90
78,55,90
81,64,90
74,57,90
79,57,90
83,68,90
74,60,90
83,71,90
79,60,90
75,63,90
79,63,90
84,75,90
77,67,90
83,67,90
86,79,90
79,69,90
84,69,90
87,82,90
88,85,90
84,72,90
79,72,90
88,89,120
84,74,120
79,74,120
89,92,120
77,92,120
84,92,120
70,65,1200
75,84,720
77,85,120
78,93,960
70,61,120
69,52,120
70,61,120
69,54,120
70,61,120
69,54,120
70,65,1200
75,84,720
77,85,120
79,93,960
70,61,120
69,52,120
70,61,120
69,54,120
70,61,120
69,54,120
78,70,240
70,51,120
69,44,120
70,51,120
69,43,120
70,51,120
69,45,120
77,70,240
72,51,120
71,44,120
72,51,120
71,43,120
72,51,120
71,45,120
77,70,120
74,51,120
72,44,120
77,70,120
72,51,120
70,44,120
77,70,120
70,51,120
69,44,120
77,70,120
72,51,120
70,44,120
78,70,240
70,51,120
69,44,120
70,51,120
69,43,120
70,51,120
69,45,120
77,70,240
72,51,120
71,44,120
72,51,120
71,43,120
72,51,120
71,45,120
77,70,120
74,51,120
72,44,120
77,70,120
72,51,120
71,44,120
77,70,120
74,51,120
72,44,120
77,64,240
72,59,480
75,70,480
65,45,480
74,65,240
70,55,240
72,65,240
69,55,240
84,59,480
87,70,480
77,45,480
82,55,240
86,65,240
84,65,240
81,55,240
91,77,480
84,64,240
81,64,240
77,65,240
82,65,240
77,63,240
89,75,240
82,63,240
79,69,240
82,69,240
87,79,240
84,67,240
81,67,240
86,88,960
77,49,120
79,55,120
77,50,120
79,55,120
77,47,120
79,55,120
77,48,120
84,80,960
75,46,120
77,54,120
75,50,120
77,53,120
75,47,120
77,53,120
75,48,120
82,70,480
74,53,120
70,48,120
72,53,120
70,48,120
79,68,240
70,48,120
77,60,240
70,48,120
77,68,240
70,53,120
65,48,120
69,53,120
75,58,240
65,48,120
70,53,120
74,66,240
65,48,120
72,57,240
65,48,120
74,79,960
65,44,120
67,49,120
65,45,120
67,49,120
65,42,120
67,49,120
65,43,120
72,72,960
63,41,120
65,48,120
63,45,120
65,47,120
63,42,120
65,47,120
63,43,120
70,63,480
62,47,120
58,43,120
60,47,120
58,43,120
67,61,240
58,43,120
65,54,240
58,43,120
58,47,120
65,61,240
53,43,120
63,52,240
57,47,120
53,43,120
58,47,120
62,59,240
53,43,120
60,51,240
53,43,120
58,57,600
54,46,360
50,55,240
53,47,120
50,47,120
58,47,240
58,47,120
57,51,120
58,49,120
60,52,120
62,44,120
63,51,120
60,47,120
70,57,600
66,46,360
62,55,240
65,47,120
62,47,120
70,47,240
65,47,480
70,47,120
69,51,120
70,49,120
72,52,120
74,44,120
75,51,120
72,47,120
74,51,120
72,42,120
70,49,360
67,41,120
65,48,360
63,42,120
62,48,360
60,42,120
58,47,360
55,41,120
53,47,360
51,38,120
50,43,360
48,37,120
46,44,360
48,36,120
46,41,480
70,45,960
77,53,960
70,43,960
79,51,960
80,77,720
68,64,720
67,59,240
74,70,120
79,67,60
79,70,240
67,59,240
72,70,120
65,59,240
77,67,60
77,70,240
65,59,240
63,59,240
70,70,120
75,67,60
63,59,480
70,59,720
68,59,720
75,70,480
74,59,240
62,50,240
75,59,240
70,50,240
63,50,240
70,48,240
65,48,240
77,57,240
70,51,240
79,60,240
67,51,240
68,54,240
70,54,240
80,64,240
70,57,240
82,68,240
70,66,240
82,78,240
67,66,240
82,81,240
70,69,240
82,78,720
94,93,720
82,65,960
70,55,960
67,62,240
79,62,240
77,65,240
65,55,240
74,57,240
62,48,240
71,57,240
59,48,240
58,47,240
70,56,240
58,66,240
70,78,240
82,81,240
70,69,240
82,78,720
94,93,720
82,65,960
70,55,960
79,62,240
67,62,240
64,55,240
76,65,240
65,48,240
77,57,240
72,57,240
60,48,240
63,47,240
75,56,240
62,56,120
74,56,120
70,49,120
69,51,120
70,53,120
72,55,120
69,46,120
74,57,120
70,48,120
72,50,120
75,59,120
77,61,120
74,51,120
79,63,480
75,53,480
84,62,120
80,52,120
79,50,120
82,59,120
77,47,120
80,56,120
75,45,120
79,53,120
77,61,240
74,51,240
96,68,120
92,57,120
94,64,120
91,55,120
89,51,120
92,61,120
87,49,120
91,58,120
89,67,240
86,56,240
84,68,120
74,57,120
75,56,120
82,67,120
80,67,120
71,56,120
79,66,120
72,56,120
67,55,90
77,64,90
75,53,90
78,63,90
79,61,90
74,51,90
81,64,90
74,55,90
78,55,90
74,57,90
79,57,90
83,68,90
83,71,90
74,60,90
79,60,90
84,75,90
79,63,90
75,63,90
77,67,90
86,79,90
83,67,90
84,69,90
87,82,90
79,69,90
79,72,90
84,72,90
88,85,90
88,89,120
79,74,120
84,74,120
84,92,120
77,92,120
89,92,120
75,84,720
70,65,1200
77,85,120
78,93,960
70,61,120
69,52,120
70,61,120
69,54,120
70,61,120
69,54,120
75,84,720
70,65,1200
77,85,120
79,93,960
70,61,120
69,52,120
70,61,120
69,54,120
70,61,120
69,54,120
78,70,240
70,51,120
69,44,120
70,51,120
69,43,120
70,51,120
69,45,120
77,70,240
72,51,120
71,44,120
72,51,120
71,43,120
72,51,120
71,45,120
77,70,120
74,51,120
72,44,120
77,70,120
72,51,120
70,44,120
77,70,120
70,51,120
69,44,120
77,70,120
72,51,120
70,44,120
78,70,240
70,51,120
69,44,120
70,51,120
69,43,120
70,51,120
69,45,120
77,70,240
72,51,120
71,44,120
72,51,120
71,43,120
72,51,120
71,45,120
77,70,120
74,51,120
72,44,120
77,70,120
72,51,120
71,44,120
77,70,120
74,51,120
72,44,120
77,64,240
72,59,480
75,70,480
65,45,480
74,65,240
70,55,240
72,65,240
69,55,240
84,59,480
87,70,480
77,45,480
86,65,240
82,55,240
81,55,240
84,65,240
81,64,240
84,64,240
91,77,480
82,65,240
77,65,240
82,63,240
77,63,240
89,75,240
82,69,240
79,69,240
87,79,240
81,67,240
84,67,240
86,88,960
77,49,120
79,55,120
77,50,120
79,55,120
77,47,120
79,55,120
77,48,120
84,80,960
75,46,120
77,54,120
75,50,120
77,53,120
75,47,120
77,53,120
75,48,120
74,53,120
82,70,480
70,48,120
72,53,120
70,48,120
79,68,240
70,48,120
77,60,240
70,48,120
70,53,120
77,68,240
65,48,120
69,53,120
75,58,240
65,48,120
74,66,240
70,53,120
65,48,120
72,57,240
65,48,120
74,79,960
65,44,120
67,49,120
65,45,120
67,49,120
65,42,120
67,49,120
65,43,120
72,72,960
63,41,120
65,48,120
63,45,120
65,47,120
63,42,120
65,47,120
63,43,120
70,63,480
62,47,120
58,43,120
60,47,120
58,43,120
67,61,240
58,43,120
65,54,240
58,43,120
58,47,120
65,61,240
53,43,120
57,47,120
63,52,240
53,43,120
62,59,240
58,47,120
53,43,120
60,51,240
53,43,120
58,57,600
54,46,360
50,55,240
53,47,120
50,47,120
58,47,240
58,47,120
57,51,120
58,49,120
60,52,120
62,44,120
63,51,120
60,47,120
70,57,600
66,46,360
62,55,240
65,47,120
62,47,120
70,47,240
65,47,480
70,47,120
69,51,120
70,49,120
72,52,120
74,44,120
75,51,120
72,47,120
74,51,120
72,42,120
70,49,360
67,41,120
65,48,360
63,42,120
62,48,360
60,42,120
58,47,360
55,41,120
53,47,360
51,38,120
50,43,360
48,37,120
46,44,360
48,36,120
46,41,480
70,45,960
77,53,960
80,51,960
68,43,960
67,73,720
79,88,720
74,79,120
79,76,60
79,79,240
67,66,240
72,78,120
77,74,60
65,65,240
77,77,240
72,77,120
75,73,60
63,63,240
75,75,240
69,74,120
74,71,60
62,62,240
74,74,240
67,62,240
72,64,240
79,64,120
84,57,60
65,45,960
63,45,960
66,38,1680
69,38,1680
75,45,1680
70,45,120
73,45,120
65,45,120
73,55,960
72,50,960
74,45,1920
72,45,1920
81,45,1920
78,45,1920
72,55,960
71,50,960
71,45,1920
75,45,1920
81,45,1920
78,45,1920
71,55,960
70,50,960
74,45,1200
77,45,1200
70,45,1200
80,45,1200
82,62,240
83,69,240
82,62,240
74,45,1200
70,45,1200
77,45,1200
80,45,1200
82,62,240
77,52,240
78,58,240
83,69,240
82,62,240
77,52,240
79,64,720
82,64,720
75,64,720
87,77,720
77,45,240
80,62,120
85,52,60
78,51,240
85,61,240
77,51,120
71,51,240
83,51,60
83,55,240
80,46,240
71,46,240
66,47,240
82,47,240
78,47,240
80,50,240
68,42,240
66,38,240
78,45,240
77,50,240
65,42,240
66,39,240
78,47,240
71,38,960
68,38,960
80,45,960
80,45,960
71,38,960
68,38,960
67,38,960
72,38,960
79,45,960
77,44,960
65,37,960
67,37,960
71,37,960
63,36,960
75,42,960
67,36,960
72,36,960
74,41,960
71,35,960
65,35,960
68,35,956
67,34,960
63,34,960
72,40,960
65,33,960
62,33,960
59,33,960
68,39,960
60,32,898
63,32,960
67,38,960
68,37,960
63,31,960
60,31,898
63,30,960
68,36,960
62,30,960
68,36,960
68,36,960
63,30,960
63,30,960
68,36,960
63,30,720
68,36,720
56,50,120
68,52,120
56,55,120
68,56,108
68,59,120
80,61,120
68,64,120
80,66,120
68,69,120
80,71,108
80,84,720
68,68,720
67,59,240
74,70,120
79,67,60
79,70,240
67,59,240
72,70,120
65,59,240
77,67,60
77,70,240
65,59,240
63,59,240
70,70,120
75,67,60
70,59,720
63,59,480
75,70,480
68,59,720
74,59,240
62,50,240
75,59,240
70,50,240
63,50,240
65,48,240
70,48,240
77,57,240
70,51,240
67,51,240
79,60,240
68,54,240
80,64,240
70,54,240
82,68,240
