note,velocity,time
49,39,480
53,39,480
56,47,480
49,37,480
58,44,480
54,44,480
49,37,720
53,37,720
56,44,720
58,44,240
51,37,240
49,37,240
49,39,480
51,39,480
56,47,480
56,46,480
48,38,480
51,38,480
49,39,960
53,39,960
56,47,960
61,54,480
56,45,480
53,45,480
54,47,480
58,47,480
61,56,480
56,36,720
53,36,720
61,44,720
52,37,240
61,44,240
55,37,240
54,39,480
51,39,480
61,47,480
51,37,480
60,43,480
54,37,480
49,37,720
53,37,720
61,43,720
49,39,480
53,39,480
56,47,480
49,37,480
54,44,480
58,44,480
49,37,720
53,37,720
56,44,720
49,37,240
51,37,240
58,44,240
49,39,480
51,39,480
56,47,480
48,38,480
51,38,480
56,46,480
49,39,960
53,39,960
56,47,960
53,45,480
56,45,480
61,54,480
54,47,480
58,47,480
61,56,480
53,34,720
56,34,720
61,41,720
52,37,240
55,37,240
61,44,240
51,39,480
54,39,480
61,47,480
51,37,480
54,37,480
60,43,480
49,37,720
53,37,720
61,43,720
48,39,480
51,39,480
56,47,480
48,37,420
54,44,420
56,44,420
48,37,60
51,44,60
56,44,60
49,39,360
53,39,360
56,47,360
53,45,120
56,45,120
61,53,120
56,41,240
54,41,240
60,49,240
53,31,240
56,31,240
61,37,240
48,39,480
51,39,480
56,47,480
48,37,420
54,44,420
56,44,420
48,37,60
51,44,60
56,44,60
49,39,360
53,39,360
56,47,360
53,45,120
56,45,120
65,55,120
56,45,240
54,45,240
65,58,120
63,51,120
53,31,240
56,31,240
61,37,240
48,46,480
51,46,480
56,56,480
48,52,420
54,62,420
56,62,420
48,57,60
51,68,60
56,68,60
56,70,360
61,70,360
68,87,360
61,60,120
65,60,120
68,72,120
63,61,240
60,61,240
68,79,120
66,66,120
56,44,240
61,44,240
65,55,240
54,39,480
58,39,480
63,47,480
48,37,480
51,37,480
56,43,480
49,37,720
53,37,720
61,43,720
48,39,480
51,39,480
56,47,480
48,37,420
54,44,420
56,44,420
48,37,60
51,44,60
56,44,60
49,39,360
53,39,360
56,47,360
53,45,120
56,45,120
61,53,120
56,41,240
54,41,240
60,49,240
53,31,240
56,31,240
61,37,240
48,39,480
51,39,480
56,47,480
48,37,420
54,44,420
56,44,420
48,37,60
51,44,60
56,44,60
49,39,360
53,39,360
56,47,360
53,45,120
56,45,120
65,55,120
56,45,240
54,45,240
65,58,120
63,51,120
53,31,240
56,31,240
61,37,240
