note,velocity,time
81,43,60
82,38,60
81,43,60
82,39,60
81,49,120
86,44,60
88,40,60
86,44,60
88,42,60
86,50,120
81,49,60
82,44,60
81,49,60
82,44,60
81,52,120
77,48,60
79,45,60
77,48,60
79,45,60
77,56,120
81,49,60
82,44,60
81,49,60
82,44,60
81,54,120
84,48,60
86,45,60
84,48,60
86,45,60
84,68,120
88,48,60
89,44,60
88,48,60
89,45,60
88,67,120
80,54,120
76,54,120
72,49,240
68,49,240
80,54,120
76,54,120
68,50,240
72,50,240
81,54,120
76,54,120
69,56,240
60,55,240
69,55,240
69,55,240
60,55,240
81,43,60
82,38,60
81,43,60
82,39,60
81,49,120
86,44,60
88,40,60
86,44,60
88,42,60
86,50,120
81,49,60
82,44,60
81,49,60
82,44,60
81,52,120
77,48,60
79,45,60
77,48,60
79,45,60
77,56,120
81,49,60
82,44,60
81,49,60
82,44,60
81,54,120
84,48,60
86,45,60
84,48,60
86,45,60
84,68,120
88,48,60
89,44,60
88,48,60
89,45,60
88,67,120
80,54,120
76,54,120
68,49,240
72,49,240
80,54,120
76,54,120
68,50,240
72,50,240
81,54,120
76,54,120
69,56,240
60,57,240
69,57,240
60,57,240
69,57,240
52,40,120
62,40,120
64,43,120
64,49,720
62,49,720
52,49,720
62,40,120
52,40,120
64,45,120
62,48,720
64,48,720
52,48,720
64,40,120
62,40,120
52,40,120
64,40,120
62,40,120
52,40,120
61,48,120
52,48,120
64,48,120
52,48,720
61,48,720
64,48,720
69,76,60
71,69,60
69,69,60
71,69,60
68,68,120
67,73,60
69,67,60
67,67,60
69,67,60
66,67,120
65,70,60
67,62,60
65,62,60
67,62,60
64,62,120
62,68,60
64,60,60
62,60,60
64,60,60
61,60,120
60,64,60
64,57,60
60,58,60
64,58,60
59,58,120
58,62,60
64,55,60
58,54,60
64,54,60
57,68,120
70,74,60
76,64,60
70,64,60
76,64,60
69,64,120
82,81,60
88,74,60
82,74,60
88,74,60
81,74,120
94,86,60
100,78,60
94,78,60
100,78,60
93,78,120
82,81,60
88,68,60
82,68,60
88,68,60
81,68,120
70,69,60
76,55,60
70,55,60
76,55,60
69,55,120
58,56,60
64,44,60
58,44,60
64,46,60
57,46,120
81,49,60
82,43,60
81,49,60
82,44,60
81,57,120
82,60,48
81,58,48
77,55,48
74,52,48
69,50,48
86,50,60
88,46,60
86,50,60
88,48,60
86,57,120
88,56,48
86,55,48
83,52,48
79,51,48
74,49,48
81,56,60
82,50,60
81,56,60
82,50,60
81,60,120
77,55,60
79,51,60
77,55,60
79,51,60
77,64,120
81,56,60
82,50,60
81,56,60
82,50,60
81,61,120
82,56,48
81,51,48
77,49,48
74,44,48
69,42,48
81,55,60
82,51,60
81,55,60
82,51,60
81,72,120
82,64,48
81,61,48
77,57,48
73,54,48
69,51,48
84,55,60
86,50,60
84,55,60
86,51,60
84,87,120
86,70,40
84,66,40
81,64,40
77,62,40
72,58,40
69,56,40
85,61,120
81,61,120
73,58,240
77,58,240
85,62,120
81,62,120
73,58,240
77,58,240
86,62,120
81,62,120
74,61,240
65,52,240
74,52,240
65,52,240
74,52,240
52,40,120
62,40,120
64,43,120
64,49,720
62,49,720
52,49,720
62,40,120
52,40,120
64,45,120
62,48,720
64,48,720
52,48,720
64,40,120
62,40,120
52,40,120
64,40,120
62,40,120
52,40,120
61,48,120
52,48,120
64,48,120
52,48,720
61,48,720
64,48,720
69,76,60
71,69,60
69,69,60
71,69,60
68,68,120
67,73,60
69,67,60
67,67,60
69,67,60
66,67,120
65,70,60
67,62,60
65,62,60
67,62,60
64,62,120
62,68,60
64,60,60
62,60,60
64,60,60
61,60,120
60,64,60
64,57,60
60,58,60
64,58,60
59,58,120
58,62,60
64,55,60
58,54,60
64,54,60
57,68,120
70,74,60
76,64,60
70,64,60
76,64,60
69,64,120
82,81,60
88,74,60
82,74,60
88,74,60
81,74,120
94,86,60
100,78,60
94,78,60
100,78,60
93,78,120
82,81,60
88,68,60
82,68,60
88,68,60
81,68,120
70,69,60
76,55,60
70,55,60
76,55,60
69,55,120
58,56,60
64,44,60
58,44,60
64,46,60
57,46,120
81,49,60
82,43,60
81,49,60
82,44,60
81,57,120
82,60,48
81,58,48
77,55,48
74,52,48
69,50,48
86,50,60
88,46,60
86,50,60
88,48,60
86,57,120
88,56,48
86,55,48
83,52,48
79,51,48
74,49,48
81,56,60
82,50,60
81,56,60
82,50,60
81,60,120
77,55,60
79,51,60
77,55,60
79,51,60
77,64,120
81,56,60
82,50,60
81,56,60
82,50,60
81,61,120
82,56,48
81,51,48
77,49,48
74,44,48
69,42,48
81,55,60
82,51,60
81,55,60
82,51,60
81,72,120
82,64,48
81,61,48
77,57,48
73,54,48
69,51,48
84,55,60
86,50,60
84,55,60
86,51,60
84,87,120
86,70,40
84,66,40
81,64,40
77,62,40
72,58,40
69,56,40
85,61,120
81,61,120
73,58,240
77,58,240
85,62,120
81,62,120
73,58,240
77,58,240
86,62,120
81,62,120
74,61,240
65,52,240
74,52,240
65,52,240
74,52,240
45,38,120
55,38,120
57,42,120
57,45,720
55,45,720
45,45,720
55,37,120
45,37,120
57,39,120
57,44,720
55,44,720
45,44,720
57,40,120
55,40,120
45,40,120
57,38,120
55,38,120
45,38,120
57,33,120
55,33,120
45,33,120
55,33,120
45,33,120
57,33,120
54,36,120
57,36,120
62,43,120
66,40,120
69,40,120
74,44,120
66,42,120
69,42,120
74,45,120
78,42,120
81,42,120
86,44,120
55,39,120
52,39,120
62,39,120
58,39,120
62,39,120
54,39,120
57,39,120
