note,velocity,time
62,60,1440
71,60,240
69,64,360
67,51,120
66,49,240
66,53,480
62,60,1440
71,60,120
69,52,60
71,52,60
69,62,360
67,51,120
66,55,240
66,53,480
62,49,120
64,52,120
59,55,720
66,55,720
58,53,360
66,53,360
61,51,120
70,51,120
64,54,120
73,54,120
66,56,120
74,56,120
64,52,240
73,52,240
62,45,720
71,45,720
66,60,1440
74,60,240
73,71,360
71,55,120
69,57,240
69,59,480
66,60,1440
74,60,120
73,59,60
74,62,60
73,67,360
71,56,120
69,61,240
69,58,480
66,49,120
67,55,120
62,60,720
69,60,720
61,59,360
69,59,360
64,54,120
73,54,120
67,57,120
76,57,120
69,60,120
78,60,120
67,56,240
76,56,240
66,48,720
74,48,720
78,63,240
67,40,720
70,46,720
76,66,360
74,58,120
73,63,240
65,40,720
68,45,720
74,67,360
71,58,120
74,60,240
66,56,1200
70,56,1200
73,58,1200
78,63,240
67,40,720
70,45,720
77,67,360
76,58,120
74,63,120
73,63,120
65,40,720
68,40,720
76,67,360
74,58,120
71,60,120
74,60,120
66,56,1200
70,56,1200
73,56,1200
66,45,240
71,45,240
75,53,120
77,53,120
66,47,1200
70,47,1200
73,56,1200
66,45,240
71,45,240
75,53,120
77,53,120
66,47,480
70,47,480
73,56,240
78,56,240
66,45,240
71,45,240
75,53,120
77,53,120
66,47,480
70,47,480
73,56,240
78,56,240
66,45,240
71,45,240
75,53,120
77,53,120
66,49,480
70,49,480
73,58,240
78,60,240
66,60,480
70,60,480
73,71,240
78,73,240
71,64,480
75,64,480
78,81,240
83,82,240
72,55,1200
75,55,1200
81,86,360
79,72,120
78,77,240
78,79,480
71,63,960
67,63,960
79,63,240
78,70,360
76,48,40
78,48,40
76,48,40
74,59,240
67,42,480
71,42,480
74,50,480
62,44,120
64,47,120
59,51,720
66,51,720
58,53,360
66,53,360
61,48,120
70,48,120
64,51,120
73,51,120
66,54,120
74,54,120
64,50,240
73,50,240
62,43,720
71,43,720
78,63,240
67,40,720
70,46,720
76,66,360
74,58,120
73,63,240
65,40,720
68,45,720
74,67,360
71,58,120
74,60,240
66,56,1200
70,56,1200
73,58,1200
78,63,240
67,40,720
70,45,720
77,67,360
76,58,120
74,63,120
73,63,120
65,40,720
68,40,720
76,67,360
74,58,120
71,60,120
74,60,120
66,56,1200
70,56,1200
73,56,1200
66,45,240
71,45,240
75,53,120
77,53,120
66,47,1200
70,47,1200
73,56,1200
66,45,240
71,45,240
75,53,120
77,53,120
66,47,480
70,47,480
73,56,240
78,56,240
66,45,240
71,45,240
75,53,120
77,53,120
66,47,480
70,47,480
73,56,240
78,56,240
66,45,240
71,45,240
75,53,120
77,53,120
66,49,480
70,49,480
73,58,240
78,60,240
66,60,480
70,60,480
73,71,240
78,73,240
71,64,480
75,64,480
78,80,240
83,82,240
72,55,1200
75,55,1200
81,86,360
79,72,120
78,77,240
78,79,480
71,63,960
67,63,960
79,63,240
78,70,360
76,41,40
78,41,40
76,40,40
74,48,240
67,31,480
71,31,480
74,37,480
62,39,120
64,42,120
59,45,720
66,45,720
58,47,360
66,47,360
61,43,120
70,43,120
64,45,120
73,45,120
66,48,120
74,48,120
64,50,240
73,50,240
62,43,720
71,43,720
