note,velocity,position,duration
61,50,2400,456
57,40,2640,240
61,56,2880,960
56,37,3120,240
57,42,3360,240
54,34,3600,240
66,54,3840,456
61,39,4080,240
66,55,4320,960
60,45,4560,240
61,55,4800,240
57,46,5040,240
69,66,5280,480
66,55,5520,240
74,73,5760,960
68,56,6000,240
69,61,6240,240
66,56,6480,240
73,68,6720,480
69,49,6960,240
72,68,7200,950
68,50,7440,240
69,55,7680,240
66,45,7920,240
72,51,8160,480
69,33,8400,240
73,56,8640,960
68,43,8880,240
61,46,9120,240
63,42,9360,240
65,40,9600,240
71,50,9600,410
61,38,9840,240
71,43,10020,60
66,44,10080,240
69,55,10080,240
61,46,10320,240
65,50,10560,240
68,63,10560,240
61,54,10800,240
66,55,11040,240
69,69,11040,240
61,57,11280,240
66,55,11520,240
69,69,11520,480
73,76,11520,480
62,54,11760,240
68,48,12000,240
71,61,12000,480
62,49,12240,240
66,40,12480,240
69,50,12480,240
62,41,12720,240
66,44,12960,240
69,56,12960,480
61,45,13200,240
65,40,13440,240
68,50,13440,480
59,43,13680,240
61,50,13920,456
57,40,14160,240
61,56,14400,960
56,37,14640,240
57,42,14880,240
54,34,15120,240
66,54,15360,456
61,39,15600,240
66,55,15840,960
60,45,16080,240
61,55,16320,240
57,46,16560,240
69,66,16800,480
66,55,17040,240
74,73,17280,960
68,56,17520,240
69,61,17760,240
66,56,18000,240
73,68,18240,480
69,49,18480,240
72,68,18720,950
68,50,18960,240
69,55,19200,240
66,45,19440,240
72,51,19680,480
69,33,19920,240
73,56,20160,960
68,43,20400,240
61,46,20640,240
62,42,20880,240
64,40,21120,240
70,50,21120,240
61,38,21360,240
62,46,21600,240
71,56,21600,480
66,43,21840,240
64,46,22080,240
62,42,22320,240
61,40,22560,240
70,50,22560,480
64,38,22800,240
62,46,23040,240
71,56,23040,480
66,43,23280,240
69,50,23520,240
61,46,23520,240
64,42,23760,240
59,40,24000,240
68,50,24000,240
62,38,24240,240
57,46,24480,240
66,56,24480,480
61,43,24720,240
65,56,24960,480
56,46,24960,240
59,42,25200,240
61,40,25440,240
70,50,25440,480
64,38,25680,240
62,43,25920,240
71,56,25920,480
66,43,26160,240
64,46,26400,240
62,42,26640,240
61,40,26880,240
70,50,26880,480
64,38,27120,240
62,46,27360,240
71,56,27360,480
66,43,27600,240
64,46,27840,240
62,42,28080,240
61,40,28320,240
70,50,28320,480
64,38,28560,240
62,46,28800,240
71,56,28800,480
66,43,29040,240
69,50,29280,240
61,46,29280,240
64,42,29520,240
59,40,29760,240
68,50,29760,240
62,38,30000,240
57,46,30240,240
66,56,30240,480
61,43,30480,240
65,56,30720,480
56,46,30720,240
59,42,30960,240
61,40,31200,240
70,50,31200,480
64,38,31440,240
62,43,31680,240
71,56,31680,480
66,43,31920,240
64,46,32160,240
62,42,32400,240
70,40,32640,240
73,50,32640,480
66,38,32880,240
71,45,33120,240
74,56,33120,480
66,43,33360,240
72,48,33600,240
75,61,33600,480
66,48,33840,240
71,53,34080,240
76,66,34080,480
68,52,34320,240
75,58,34560,240
78,72,34560,480
69,57,34800,240
76,62,35040,240
79,78,35040,480
71,62,35280,240
76,67,35520,240
80,84,35520,480
71,66,35760,240
76,73,36000,240
81,91,36000,480
73,70,36240,240
76,75,36480,240
85,93,36480,480
73,71,36720,240
76,75,36960,240
83,93,36960,450
73,71,37200,240
76,75,37440,240
83,93,37440,480
73,71,37680,240
76,75,37920,240
82,93,37920,480
73,71,38160,240
74,75,38400,240
79,93,38400,450
71,63,38640,240
73,75,38880,240
79,93,38880,480
70,68,39120,240
73,71,39360,240
78,90,39360,480
70,65,39600,240
73,66,39840,240
76,83,39840,450
67,60,40080,240
