note,velocity,position,duration
80,39,720,118
83,44,720,118
81,41,840,118
78,36,840,118
76,42,960,220
80,46,960,220
80,37,1200,118
76,34,1200,118
71,32,1320,118
78,36,1320,118
68,35,1440,220
76,40,1440,220
83,43,1680,118
80,37,1680,118
78,35,1800,118
81,40,1800,118
76,40,1920,220
80,45,1920,220
80,37,2160,118
76,34,2160,118
71,32,2280,118
78,36,2280,118
76,42,2400,220
68,36,2400,220
76,42,2640,118
68,36,2640,118
71,34,2760,118
78,37,2760,118
80,45,2880,220
76,40,2880,220
71,39,3120,118
78,44,3120,118
76,35,3240,118
80,40,3240,118
78,47,3360,220
81,47,3360,220
71,40,3600,118
78,45,3600,118
78,37,3720,118
81,43,3720,118
83,50,3840,220
80,44,3840,220
78,35,4080,118
81,39,4080,118
80,36,4200,118
76,33,4200,118
71,39,4320,220
78,44,4320,220
83,44,4560,118
80,39,4560,118
78,36,4680,118
81,41,4680,118
80,49,4800,220
76,44,4800,220
76,35,5040,118
80,40,5040,118
78,36,5160,118
71,33,5160,118
76,44,5280,220
68,39,5280,220
80,43,5520,118
83,47,5520,118
81,44,5640,118
78,39,5640,118
76,46,5760,220
80,53,5760,220
76,35,6000,118
80,39,6000,118
71,32,6120,118
78,36,6120,118
68,44,6240,220
76,44,6240,220
68,40,6480,118
76,45,6480,118
78,41,6600,118
71,36,6600,118
76,39,6720,220
80,44,6720,220
81,39,6960,118
78,35,6960,118
80,35,7080,118
76,31,7080,118
71,33,7200,220
78,36,7200,220
80,36,7440,118
76,32,7440,118
71,27,7560,118
78,32,7560,118
68,30,7680,480
76,34,7680,480
56,60,8400,58
64,66,8400,58
64,56,8520,58
68,63,8520,58
59,65,8640,220
66,73,8640,220
64,60,8880,58
68,66,8880,58
69,63,9000,58
66,56,9000,58
68,63,9120,220
71,72,9120,220
73,65,9360,58
69,59,9360,58
71,63,9480,58
68,55,9480,58
66,63,9600,220
69,71,9600,220
68,71,9840,58
64,63,9840,58
66,60,9960,58
69,66,9960,58
59,66,10080,220
66,74,10080,220
56,60,10320,58
64,66,10320,58
64,57,10440,58
68,64,10440,58
59,65,10560,220
66,73,10560,220
68,66,10800,58
64,60,10800,58
66,56,10920,58
69,63,10920,58
71,72,11040,220
68,63,11040,220
73,65,11280,58
69,59,11280,58
68,56,11400,58
71,63,11400,58
69,69,11520,220
66,62,11520,220
64,63,11760,58
68,71,11760,58
66,60,11880,58
69,66,11880,58
59,60,12000,180
66,66,12000,180
83,47,12240,118
80,43,12240,118
78,41,12360,118
81,45,12360,118
80,53,12480,220
76,46,12480,220
76,35,12720,118
80,39,12720,118
71,33,12840,118
78,36,12840,118
68,39,12960,220
76,44,12960,220
68,60,13200,58
71,66,13200,58
66,54,13320,58
69,62,13320,58
68,72,13440,220
64,64,13440,220
64,59,13680,58
68,65,13680,58
66,62,13800,58
59,54,13800,58
64,72,13920,180
56,63,13920,180
68,40,14160,118
76,45,14160,118
78,41,14280,118
71,36,14280,118
76,39,14400,220
80,44,14400,220
78,35,14640,118
81,39,14640,118
76,31,14760,118
80,35,14760,118
71,33,14880,220
78,36,14880,220
76,32,15120,118
80,36,15120,118
78,32,15240,118
71,27,15240,118
68,30,15360,480
76,34,15360,480
92,37,16080,118
95,43,16080,118
90,35,16200,118
93,39,16200,118
92,46,16320,230
88,42,16320,230
88,34,16560,118
92,37,16560,118
90,35,16680,118
83,31,16680,118
80,36,16800,230
88,41,16800,230
83,42,17040,118
80,36,17040,118
78,33,17160,118
81,36,17160,118
76,40,17280,230
80,45,17280,230
76,34,17520,118
80,37,17520,118
78,35,17640,118
71,31,17640,118
68,42,17760,230
76,42,17760,230
76,42,18000,118
68,36,18000,118
78,37,18120,118
71,34,18120,118
76,40,18240,230
80,45,18240,230
78,43,18480,118
71,37,18480,118
76,34,18600,118
80,37,18600,118
78,43,18720,230
81,47,18720,230
71,40,18960,118
78,45,18960,118
78,36,19080,118
81,42,19080,118
80,44,19200,230
83,50,19200,230
81,39,19440,118
78,35,19440,118
76,32,19560,118
80,36,19560,118
78,44,19680,230
71,39,19680,230
92,37,19920,118
95,43,19920,118
90,35,20040,118
93,39,20040,118
88,42,20160,230
92,46,20160,230
92,37,20400,118
88,34,20400,118
83,31,20520,118
90,35,20520,118
88,41,20640,230
80,36,20640,230
80,36,20880,118
83,42,20880,118
78,34,21000,118
81,37,21000,118
80,45,21120,230
76,40,21120,230
76,34,21360,118
80,37,21360,118
71,31,21480,118
78,35,21480,118
68,36,21600,230
76,42,21600,230
68,36,21840,118
76,42,21840,118
71,34,21960,118
78,37,21960,118
80,45,22080,230
76,40,22080,230
78,39,22320,118
81,44,22320,118
80,39,22440,118
76,35,22440,118
78,41,22560,230
71,36,22560,230
76,40,22800,118
80,45,22800,118
78,37,22920,118
71,34,22920,118
68,35,23040,480
76,39,23040,480
56,60,23760,58
64,66,23760,58
64,55,23880,58
68,63,23880,58
59,65,24000,220
66,73,24000,220
64,60,24240,58
68,66,24240,58
66,57,24360,58
69,64,24360,58
71,72,24480,220
68,63,24480,220
69,62,24720,58
73,69,24720,58
71,64,24840,58
68,57,24840,58
69,74,24960,220
66,66,24960,220
64,61,25200,58
68,67,25200,58
69,64,25320,58
66,57,25320,58
59,66,25440,220
66,74,25440,220
56,60,25680,58
64,66,25680,58
64,56,25800,58
68,63,25800,58
59,65,25920,220
66,73,25920,220
64,60,26160,58
68,66,26160,58
69,63,26280,58
