note,velocity,position,duration
67,117,10,784
74,117,10,784
79,127,10,784
31,114,10,780
43,127,10,780
74,96,795,196
77,96,1299,244
76,96,1559,202
72,96,2069,184
74,96,2561,480
67,117,3072,794
72,117,3072,794
79,127,3072,794
36,115,3072,790
48,127,3072,790
74,96,3867,196
77,96,4371,244
76,96,4631,202
72,96,5141,184
74,96,5633,510
67,117,6144,794
74,117,6144,794
79,127,6144,794
31,114,6144,790
43,127,6144,790
74,96,6939,196
77,96,7443,244
76,96,7703,202
74,96,8213,184
72,96,8705,480
70,88,9216,603
74,102,9216,542
39,116,9216,790
51,127,9216,790
69,88,9759,563
72,102,9759,502
67,88,10262,573
70,102,10262,512
65,88,10775,570
69,102,10775,509
38,111,10775,744
50,126,10775,744
67,88,11285,552
74,102,11285,491
69,83,11777,432
77,97,11777,510
67,117,12298,784
74,117,12298,784
79,127,12298,784
31,114,12298,780
43,127,12298,780
74,96,13083,196
77,96,13587,244
76,96,13847,202
72,96,14357,184
74,96,14849,480
67,117,15360,794
72,117,15360,794
79,127,15360,794
36,115,15360,790
48,127,15360,790
74,96,16155,196
77,96,16659,244
76,96,16919,202
72,96,17429,184
74,96,17921,510
67,117,18432,794
74,117,18432,794
79,127,18432,794
31,114,18432,790
43,127,18432,790
74,96,19227,196
77,96,19731,244
76,96,19991,202
74,96,20501,184
72,96,20993,480
70,88,21504,603
74,102,21504,542
39,116,21504,790
51,127,21504,790
69,88,22047,563
72,102,22047,502
67,88,22550,573
70,102,22550,512
65,88,23063,570
69,102,23063,509
38,111,23063,744
50,126,23063,744
67,88,23573,552
74,102,23573,491
69,83,24065,432
77,97,24065,510
67,117,24576,794
74,117,24576,794
79,127,24576,794
31,117,24576,542
43,127,24576,542
31,96,25119,236
74,96,25371,196
43,96,25371,473
77,96,25875,244
31,96,25875,244
76,96,26135,202
43,96,26135,509
72,96,26645,184
43,96,26645,461
74,96,27137,480
31,96,27137,480
67,117,27648,794
72,117,27648,794
79,127,27648,794
24,115,27648,542
36,127,27648,542
24,94,28191,236
74,96,28443,196
36,96,28443,473
77,96,28947,244
24,94,28947,244
76,96,29207,202
36,96,29207,509
72,96,29717,184
36,96,29717,461
74,96,30209,510
24,94,30209,480
67,117,30720,794
74,117,30720,794
79,127,30720,794
31,117,30720,542
43,127,30720,542
31,96,31263,236
74,96,31515,196
43,96,31515,473
77,96,32019,244
31,96,32019,244
76,96,32279,202
43,96,32279,509
74,96,32789,184
43,96,32789,461
72,96,33281,480
31,96,33281,480
70,88,33792,603
74,102,33792,542
24,115,33792,512
36,127,33792,542
69,88,34335,563
72,102,34335,502
34,96,34335,472
67,88,34838,573
70,102,34838,512
36,96,34838,482
65,88,35351,570
69,102,35351,509
26,111,35351,479
38,126,35351,509
67,88,35861,552
74,102,35861,491
33,96,35861,461
69,83,36353,432
77,97,36353,510
36,96,36353,480
67,117,36864,794
74,117,36864,794
79,127,36864,794
31,117,36864,542
43,127,36864,542
31,96,37407,236
74,96,37659,196
43,96,37659,473
77,96,38163,244
31,96,38163,244
76,96,38423,202
43,96,38423,509
72,96,38933,184
43,96,38933,461
74,96,39425,480
31,96,39425,480
67,117,39936,794
72,117,39936,794
79,127,39936,794
24,115,39936,542
36,127,39936,542
24,94,40479,236
74,96,40731,196
36,96,40731,473
77,96,41235,244
24,94,41235,244
76,96,41495,202
36,96,41495,509
72,96,42005,184
36,96,42005,461
74,96,42497,510
24,94,42497,480
67,117,43008,794
74,117,43008,794
79,127,43008,794
31,117,43008,542
43,127,43008,542
31,96,43551,236
74,96,43803,196
43,96,43803,473
77,96,44307,244
31,96,44307,244
76,96,44567,202
43,96,44567,509
74,96,45077,184
43,96,45077,461
72,96,45569,480
31,96,45569,480
70,88,46080,603
74,102,46080,542
24,115,46080,512
36,127,46080,542
69,88,46623,563
72,102,46623,502
34,96,46623,472
67,88,47126,573
70,102,47126,512
36,96,47126,482
65,88,47639,570
69,102,47639,509
26,111,47639,479
38,126,47639,509
67,88,48149,552
74,102,48149,491
33,96,48149,461
69,83,48641,432
77,97,48641,510
36,96,48641,480
68,117,49152,794
75,117,49152,794
80,127,49152,794
32,117,49152,542
44,127,49152,542
32,96,49695,236
75,96,49947,196
44,96,49947,473
78,96,50451,244
32,96,50451,244
77,96,50711,202
44,96,50711,509
73,96,51221,184
44,96,51221,461
75,96,51713,480
32,96,51713,480
68,117,52224,794
73,117,52224,794
80,127,52224,794
25,116,52224,542
37,127,52224,542
25,95,52767,236
75,96,53019,196
37,96,53019,473
78,96,53523,244
25,95,53523,244
77,96,53783,202
37,96,53783,509
73,96,54293,184
37,96,54293,461
75,96,54785,510
25,95,54785,480
68,117,55296,794
75,117,55296,794
80,127,55296,794
32,117,55296,542
44,127,55296,542
32,96,55839,236
75,96,56091,196
44,96,56091,473
78,96,56595,244
32,96,56595,244
77,96,56855,202
44,96,56855,509
75,96,57365,184
44,96,57365,461
73,96,57857,480
32,96,57857,480
71,88,58368,603
75,102,58368,542
25,116,58368,512
37,127,58368,542
70,88,58911,563
73,102,58911,502
35,96,58911,472
68,88,59414,573
71,102,59414,512
37,96,59414,482
66,88,59927,570
70,102,59927,509
27,111,59927,479
39,126,59927,509
68,88,60437,552
75,102,60437,491
34,96,60437,461
70,83,60929,431
78,97,60929,510
37,96,60929,480
68,117,61440,794
75,117,61440,794
80,127,61440,794
32,117,61440,542
44,127,61440,542
32,96,61983,236
75,96,62235,196
44,96,62235,473
78,96,62739,244
32,96,62739,244
77,96,62999,202
44,96,62999,509
73,96,63509,184
44,96,63509,461
75,96,64001,480
32,96,64001,480
68,117,64512,794
73,117,64512,794
80,127,64512,794
25,116,64512,542
37,127,64512,542
25,95,65055,236
75,96,65307,196
37,96,65307,473
78,96,65811,244
25,95,65811,244
77,96,66071,202
37,96,66071,509
73,96,66581,184
37,96,66581,461
75,96,67073,510
25,95,67073,480
68,117,67584,794
75,117,67584,794
80,127,67584,794
32,117,67584,542
44,127,67584,542
32,96,68127,236
75,96,68379,196
44,96,68379,473
78,96,68883,244
32,96,68883,244
77,96,69143,202
44,96,69143,509
75,96,69653,184
44,96,69653,461
73,96,70145,480
32,96,70145,480
71,88,70656,603
75,102,70656,542
25,116,70656,512
37,127,70656,542
70,88,71199,563
73,102,71199,502
35,96,71199,472
68,88,71702,573
71,102,71702,512
37,96,71702,482
66,88,72215,570
70,102,72215,509
27,111,72215,479
39,126,72215,509
68,88,72725,552
75,102,72725,491
34,96,72725,461
70,83,73217,431
78,97,73217,510
37,96,73217,480
76,88,73728,542
80,102,73728,542
28,116,73728,512
40,127,73728,542
73,88,74271,502
76,102,74271,502
44,96,74271,472
70,88,74774,573
73,102,74774,512
40,96,74774,482
67,88,75287,570
75,102,75287,509
27,111,75287,479
39,126,75287,509
70,88,75797,552
79,102,75797,491
39,96,75797,461
75,83,76289,431
82,97,76289,510
43,96,76289,480
76,88,76800,542
80,102,76800,542
28,116,76800,512
40,127,76800,542
73,88,77343,502
76,102,77343,502
44,96,77343,472
70,88,77846,512
73,102,77846,512
40,96,77846,482
67,88,78359,570
70,102,78359,509
27,111,78359,479
39,126,78359,509
70,88,78869,552
75,102,78869,491
39,96,78869,461
75,83,79361,431
79,97,79361,510
43,96,79361,480
76,93,79872,235
80,107,79872,235
28,116,79872,286
40,127,79872,286
73,77,80415,195
76,91,80415,195
61,85,80415,472
68,59,80918,205
73,73,80918,205
58,67,80918,482
67,41,81431,294
75,55,81431,294
51,53,81431,744
55,67,81431,744
55,41,82187,230
58,55,82187,245
58,42,82433,235
61,56,82433,250
61,49,82684,244
64,63,82684,259
56,61,82944,779
63,75,82944,794
44,69,82944,274
51,64,83234,237
56,64,83487,236
63,56,83739,473
68,70,83739,503
44,64,83739,235
51,64,83990,237
68,56,84243,259
71,70,84243,259
44,64,84243,244
68,64,84503,202
64,64,84503,202
37,63,84503,202
70,64,85013,230
67,64,85013,491
39,63,85013,491
71,64,85259,230
73,64,85505,235
67,64,85505,480
39,63,85505,480
70,64,85756,244
68,61,86016,794
71,75,86016,794
44,69,86016,274
51,64,86306,237
56,64,86559,236
63,56,86811,763
70,70,86811,426
44,64,86811,235
51,64,87062,237
68,64,87296,128
56,64,87315,244
66,64,87424,128
61,51,87560,304
64,65,87560,217
37,63,87575,202
67,56,88085,230
70,70,88085,245
39,63,88085,491
68,56,88331,230
71,70,88331,245
70,56,88577,235
73,70,88577,250
39,63,88577,480
71,56,88828,259
75,70,88828,259
68,61,89088,794
71,75,89088,794
44,57,89088,304
51,52,89378,267
56,52,89631,266
63,56,89883,503
70,70,89883,503
44,52,89883,265
51,52,90134,267
63,64,90387,244
56,52,90387,274
61,56,90647,479
68,70,90647,509
37,51,90647,274
