note,velocity,position,duration
40,79,8196,541
40,74,8738,477
47,76,9246,474
52,90,9246,504
40,74,9751,509
40,77,10261,509
40,74,10771,474
47,76,11276,474
52,90,11276,504
40,74,11781,506
40,79,12292,541
40,74,12834,477
47,76,13342,474
52,90,13342,504
40,74,13847,509
40,77,14357,479
47,67,14867,474
52,81,14867,504
40,83,15372,474
42,83,15877,476
39,79,16388,541
39,74,16930,477
46,76,17438,474
51,90,17438,504
39,74,17943,509
39,77,18453,509
39,74,18963,474
46,76,19468,474
51,90,19468,504
39,74,19973,476
38,79,20484,541
38,74,21026,477
45,76,21534,474
50,90,21534,504
38,74,22039,509
38,77,22549,479
45,67,23059,474
50,81,23059,504
38,83,23564,474
42,75,24069,476
37,92,24580,541
37,87,25122,477
44,90,25630,474
49,104,25630,504
37,87,26135,509
37,90,26645,509
37,87,27155,474
44,90,27660,474
49,104,27660,504
37,87,28165,476
42,93,28676,541
42,88,29218,477
49,90,29726,474
54,104,29726,504
42,88,30231,509
42,91,30741,509
42,88,31251,474
49,90,31756,474
54,104,31756,504
42,88,32261,476
43,93,32772,541
43,88,33314,477
49,90,33822,474
55,104,33822,504
43,88,34327,509
43,91,34837,509
43,88,35347,474
49,90,35852,474
55,104,35852,504
43,88,36357,476
44,102,36868,541
44,88,37410,477
51,90,37918,1014
56,104,37918,1014
42,88,38933,509
42,76,39443,535
49,90,39948,1011
54,104,39948,1011
40,79,40964,541
40,74,41506,477
47,76,42014,474
52,90,42014,504
40,74,42519,509
40,77,43029,509
40,74,43539,474
47,76,44044,474
52,90,44044,504
40,74,44549,506
40,79,45060,541
40,74,45602,477
47,76,46110,474
52,90,46110,504
40,74,46615,509
40,77,47125,479
47,67,47635,474
52,81,47635,504
40,83,48140,474
42,83,48645,476
39,79,49156,541
39,74,49698,477
46,76,50206,474
51,90,50206,504
39,74,50711,509
39,77,51221,509
39,74,51731,474
46,76,52236,474
51,90,52236,504
39,74,52741,476
38,79,53252,541
38,74,53794,477
45,76,54302,474
50,90,54302,504
38,74,54807,509
38,77,55317,479
45,67,55827,474
50,81,55827,504
38,83,56332,474
42,75,56837,476
37,92,57348,541
37,87,57890,507
37,80,58398,474
44,95,58398,504
37,90,59413,1014
47,89,60428,1011
46,93,61444,1049
44,89,62494,1014
42,91,63509,509
42,88,64019,474
43,110,65029,1052
43,88,66082,477
49,90,66590,474
55,104,66590,504
43,88,67095,509
43,91,67605,479
49,80,68115,474
55,94,68115,504
43,98,68620,474
44,110,69125,1560
51,98,70686,1014
42,79,71701,509
42,76,72211,535
48,76,72576,128
49,92,72712,949
44,88,73732,1049
51,68,74782,474
56,82,74782,504
44,83,75287,1019
44,75,76307,474
51,76,76812,1011
56,90,76812,1011
43,88,77828,1049
52,68,78878,474
55,82,78878,504
43,83,79383,1019
43,75,80403,474
52,76,80908,1011
55,90,80908,1011
42,88,81924,1049
51,68,82974,474
54,82,82974,504
42,83,83479,1019
42,75,84499,474
51,76,85004,1011
54,90,85004,1011
41,88,86020,1049
49,68,87070,474
53,82,87070,504
41,83,87575,1019
41,75,88595,474
49,76,89100,1011
53,90,89100,1011
40,87,90116,1049
47,68,91166,474
52,82,91166,504
40,82,91671,1019
40,74,92691,474
47,76,93196,1011
52,90,93196,1011
39,87,94212,1049
47,68,95262,474
51,82,95262,504
39,82,95767,1019
39,74,96787,474
47,76,97292,1011
51,90,97292,1011
38,87,98308,1049
45,68,99358,474
50,82,99358,504
38,82,99863,1019
38,74,100883,474
45,76,101388,1011
50,90,101388,1011
37,79,102404,541
37,74,102946,477
44,76,103454,474
49,90,103454,504
37,74,103959,479
42,78,104469,509
42,75,104979,474
49,76,105484,474
54,90,105484,504
42,75,105989,476
44,88,106500,1049
51,68,107550,474
56,82,107550,504
44,83,108055,1019
44,75,109075,474
51,76,109580,1011
56,90,109580,1011
43,88,110596,1049
52,68,111646,474
55,82,111646,504
43,83,112151,1019
43,75,113171,474
52,76,113676,1011
55,90,113676,1011
42,88,114692,1049
51,68,115742,474
54,82,115742,504
42,83,116247,1019
42,75,117267,474
51,76,117772,1011
54,90,117772,1011
41,88,118788,1049
49,68,119838,474
53,82,119838,504
41,83,120343,1019
41,75,121363,474
49,76,121868,1011
53,90,121868,1011
40,87,122884,1049
47,68,123934,474
52,82,123934,504
40,82,124439,1019
40,74,125459,474
47,76,125964,1011
52,90,125964,1011
39,87,126980,1049
47,68,128030,474
51,82,128030,504
39,82,128535,1019
39,74,129555,474
47,76,130060,1011
51,90,130060,1011
38,87,131076,1049
45,68,132126,474
50,82,132126,504
38,82,132631,1019
38,74,133651,474
45,76,134156,1011
50,90,134156,1011
42,72,135172,2064
49,86,135172,2064
42,55,137237,2026
49,65,137237,2026
64,54,139268,2064
66,52,141333,1014
61,50,142348,474
54,49,142853,476
56,46,143364,511
63,60,143364,541
68,49,143906,1012
63,49,144919,479
