note,velocity,position,duration
69,64,2400,960
69,65,3360,66
81,59,3419,901
93,55,4320,41
105,68,4405,49
93,59,4492,59
105,76,4586,26
93,67,4649,35
105,71,4717,26
93,76,4773,36
105,75,4827,36
93,70,4894,37
105,79,4944,35
93,70,5006,39
105,75,5063,34
93,68,5123,37
105,76,5178,30
93,69,5235,40
105,81,5288,50
93,57,5357,34
105,67,5408,26
93,66,5467,26
105,70,5514,25
93,62,5566,32
105,56,5623,29
93,71,5668,29
76,67,6728,472
62,64,7202,2878
65,56,7202,2406
74,66,7202,2406
76,67,9608,112
74,64,9728,108
73,64,9843,108
74,64,9959,114
64,64,10082,1438
71,56,10082,1438
79,70,10082,1438
83,64,11522,1438
72,56,12872,2968
76,56,12902,2938
79,56,12932,2908
84,66,12962,2878
60,64,16571,223
62,67,16808,221
64,64,17043,222
38,68,17282,238
60,69,17282,728
45,64,17535,223
48,64,17772,948
53,64,18010,224
57,67,18248,221
60,64,18483,222
40,68,18722,238
55,69,18722,728
48,64,18975,223
50,64,19212,948
60,64,19450,224
62,67,19688,221
64,64,19923,222
41,69,20162,490
57,56,20162,238
65,70,20162,253
64,59,20415,223
48,64,20652,1440
60,60,20652,224
55,59,20891,223
65,62,21128,221
64,59,21363,222
65,64,21602,238
64,59,21855,223
60,60,22092,224
77,67,22092,948
55,59,22331,223
65,62,22568,221
64,59,22803,222
60,64,23042,238
76,72,23042,490
55,59,23295,223
65,60,23532,224
74,67,23532,948
64,59,23771,223
60,62,24008,221
55,59,24243,222
65,64,24482,238
67,64,24482,490
64,59,24735,223
60,60,24972,224
79,67,24972,2388
55,59,25211,223
65,62,25448,221
64,59,25683,222
60,64,25922,238
55,59,26175,223
65,60,26412,224
64,59,26651,223
60,62,26888,221
55,59,27123,222
65,64,27362,238
88,67,27362,1438
64,59,27615,223
60,60,27852,224
55,59,28091,223
65,62,28328,221
64,59,28563,222
60,64,28802,238
86,67,28802,1438
55,59,29055,223
65,60,29292,224
64,59,29531,223
60,62,29768,221
55,59,30003,222
65,64,30242,238
91,67,30242,1930
64,59,30495,223
60,60,30732,224
55,59,30971,223
65,62,31208,221
64,59,31443,222
60,64,31682,238
55,59,31935,223
55,56,32093,65
57,56,32132,988
43,64,32172,948
62,70,32172,948
55,69,33122,490
62,65,33612,476
67,67,34088,472
79,69,34562,490
79,65,35052,468
91,67,35520,67
103,59,35580,1620
40,60,37442,490
48,75,37442,490
55,61,37442,490
60,75,37442,490
41,56,37932,1916
50,70,37932,1916
57,56,37932,1440
62,70,37932,1440
60,65,39372,476
50,67,39848,1912
55,59,39848,1912
59,69,39848,1912
50,64,41762,966
55,69,41762,490
67,65,42252,476
45,67,42728,472
55,67,42728,472
43,64,43202,966
60,64,43202,1438
48,67,44168,472
41,64,44642,1438
57,64,44642,1438
50,64,46082,1438
55,56,46082,966
59,70,46082,966
55,67,47048,472
45,64,47522,1438
60,64,47522,1438
55,69,48962,238
62,64,49215,223
64,65,49452,224
67,64,49691,223
74,67,49928,221
72,64,50163,222
53,69,50402,238
67,69,50402,728
62,64,50655,223
64,64,50892,948
72,64,51130,224
74,67,51368,221
72,64,51603,222
52,69,51842,238
76,69,51842,490
62,64,52095,223
64,64,52332,948
74,65,52332,476
77,67,52808,472
55,69,53282,238
76,69,53282,490
64,64,53535,223
67,64,53772,1203
72,65,53772,476
74,67,54248,472
76,69,54722,490
67,64,54975,223
64,64,55212,948
71,65,55212,476
67,67,55688,1440
40,63,56162,1438
67,67,57128,1912
52,64,57602,1438
43,64,59042,1438
55,69,59042,490
62,65,59532,476
67,67,60008,472
55,64,60482,1438
74,69,60482,490
79,65,60972,476
83,67,61448,472
41,69,61922,490
72,56,61922,1438
81,70,61922,1438
48,65,62412,476
53,67,62888,472
41,69,63362,490
69,56,63362,1438
76,70,63362,1438
48,65,63852,476
53,67,64328,472
41,69,64802,490
67,56,64802,2406
74,70,64802,2406
50,65,65292,476
55,67,65768,472
41,69,66242,490
50,65,66732,476
55,67,67208,472
76,67,67208,112
74,64,67328,108
73,64,67443,108
74,64,67559,114
40,68,67682,490
71,56,67682,1438
79,70,67682,1438
50,65,68172,476
55,67,68648,472
40,68,69122,490
62,56,69122,1438
71,70,69122,1438
50,65,69612,476
55,67,70088,472
45,69,70562,490
