note,velocity,position,duration
65,49,1920,480
68,58,1920,480
66,50,2400,240
69,60,2400,240
66,47,2640,360
69,56,2640,360
64,44,3000,120
73,52,3000,120
63,47,3120,360
71,56,3120,360
67,51,3480,120
63,42,3480,120
64,47,3600,240
68,56,3600,240
68,49,3840,360
71,58,3840,360
80,58,4200,120
76,48,4200,120
78,55,4320,360
75,46,4320,360
76,52,4680,120
73,44,4680,120
75,56,4800,80
71,47,4800,80
76,48,4880,80
73,40,4880,80
75,48,4960,80
71,40,4960,80
73,53,5040,360
69,45,5040,360
75,52,5400,120
71,44,5400,120
73,47,5520,360
76,56,5520,360
73,52,5880,120
69,44,5880,120
68,40,6000,720
71,48,6000,720
71,49,7200,240
77,56,7200,240
73,49,7440,360
78,55,7440,360
74,55,7800,120
80,55,7800,120
83,50,7860,80
81,58,7920,360
77,49,7920,480
80,57,8280,120
73,46,8400,720
85,46,8400,720
80,60,8400,240
78,58,8640,360
77,50,9000,120
78,53,9120,360
72,55,9480,120
69,55,9480,120
71,57,9600,240
69,47,9600,720
77,58,9840,360
78,59,10200,120
81,61,10320,360
80,57,10680,120
83,42,10800,960
71,38,10800,1080
78,55,10800,240
76,52,11040,360
75,50,11400,120
76,50,11514,240
65,49,11880,120
68,58,11880,120
66,50,12000,240
69,60,12000,240
66,47,12240,360
69,56,12240,360
64,44,12600,120
73,52,12600,120
63,47,12720,360
71,56,12720,360
67,51,13080,120
63,42,13080,120
64,47,13200,240
68,56,13200,240
68,49,13440,360
71,58,13440,360
80,60,13800,120
76,50,13800,120
78,55,13920,360
75,46,13920,360
76,52,14280,120
73,44,14280,120
75,56,14400,80
71,47,14400,80
76,48,14480,80
73,40,14480,80
75,48,14560,80
71,40,14560,80
73,53,14640,360
69,45,14640,360
75,52,15000,120
71,44,15000,120
73,47,15120,360
76,56,15120,360
73,52,15480,120
69,44,15480,120
68,40,15600,720
71,48,15600,720
76,52,16800,720
81,65,16800,240
79,61,17040,360
81,61,17400,120
84,57,17520,360
79,51,17526,480
77,50,17880,120
80,57,18000,240
75,48,18000,720
78,51,18240,360
80,51,18600,120
78,44,18720,480
83,47,18720,360
76,50,19080,120
77,56,19200,240
74,49,19200,240
78,55,19440,360
73,49,19440,360
80,55,19800,120
74,55,19800,120
81,58,19920,480
73,48,19920,480
78,60,20400,240
75,50,20400,240
81,58,20640,360
75,49,20640,360
80,53,21000,120
75,45,21000,120
76,55,21120,480
71,42,21120,480
69,60,21600,240
66,50,21600,240
69,56,21840,360
66,47,21840,360
73,52,22200,120
64,44,22200,120
71,56,22320,360
63,47,22320,360
63,42,22680,120
67,51,22680,120
68,56,22800,240
64,47,22800,240
71,58,23040,360
68,49,23040,360
76,50,23400,120
80,60,23400,120
75,46,23520,360
78,55,23520,360
76,52,23880,120
73,44,23880,120
71,47,24000,80
75,56,24000,80
73,40,24080,80
76,48,24080,80
71,40,24160,80
75,48,24160,80
69,45,24240,360
73,53,24240,360
71,44,24600,120
75,52,24600,120
73,47,24720,360
76,56,24720,360
69,44,25080,120
73,52,25080,120
68,40,25200,720
71,48,25200,720
77,56,26400,240
71,49,26400,240
78,55,26640,360
73,49,26640,360
80,55,27000,120
74,55,27000,120
83,50,27060,80
77,46,27120,480
81,55,27120,360
80,57,27480,120
85,46,27600,720
73,43,27600,720
80,60,27600,240
78,58,27840,360
77,51,28200,120
78,55,28320,360
72,55,28680,120
69,55,28680,120
69,47,28800,720
71,57,28800,240
77,58,29040,360
78,59,29400,120
75,47,29520,480
81,62,29520,360
80,57,29880,120
83,40,30000,960
71,39,30000,1080
78,55,30000,240
76,52,30240,360
75,50,30600,120
76,50,30714,240
68,58,31080,120
64,49,31080,120
69,60,31200,240
66,50,31200,240
66,47,31440,360
69,56,31440,360
64,44,31800,120
73,52,31800,120
63,47,31920,360
71,56,31920,360
67,51,32280,120
63,42,32280,120
64,47,32400,240
68,56,32400,240
68,49,32640,360
71,58,32640,360
80,60,33000,120
76,50,33000,120
75,46,33120,360
78,55,33120,360
76,52,33480,120
73,44,33480,120
75,56,33600,80
71,47,33600,80
76,48,33680,80
73,40,33680,80
75,48,33760,80
71,40,33760,80
73,53,33840,360
69,45,33840,360
75,52,34200,120
71,44,34200,120
76,56,34320,360
73,47,34320,360
69,44,34680,120
73,52,34680,120
71,48,34800,720
68,40,34800,720
76,53,36000,720
81,67,36000,240
79,61,36240,360
81,61,36600,120
84,53,36720,360
79,61,36726,480
77,50,37080,120
80,57,37200,240
75,46,37200,720
78,51,37440,360
80,51,37800,120
83,45,37920,360
78,47,37920,480
76,50,38280,120
74,49,38400,240
77,56,38400,240
78,55,38640,360
73,49,38640,360
80,55,39000,120
74,55,39000,120
81,58,39120,480
73,49,39120,480
78,60,39600,240
75,50,39600,240
81,58,39840,360
75,49,39840,360
80,53,40200,120
75,45,40200,120
76,55,40320,480
71,42,40320,480
75,37,41040,480
71,37,41040,480
66,30,41040,480
63,30,41040,480
75,37,41520,480
71,37,41520,480
66,30,41520,480
63,30,41520,480
75,37,42240,480
71,37,42240,480
66,30,42240,480
63,30,42240,480
75,37,42720,480
71,37,42720,480
66,30,42720,480
63,30,42720,480
75,37,43440,480
71,37,43440,480
66,30,43440,480
63,30,43440,480
75,37,43920,480
71,37,43920,480
66,30,43920,480
63,30,43920,480
62,52,44640,360
63,51,45000,120
66,56,45120,360
71,56,45480,120
69,57,45600,1200
78,63,45600,240
76,62,45840,360
75,59,46200,60
75,50,46260,30
78,50,46290,30
76,58,46320,360
75,55,46680,120
68,51,46800,720
72,59,46800,240
73,56,47040,360
76,59,47400,120
80,64,47520,360
83,61,47880,120
83,62,48000,240
87,70,48000,240
82,55,48240,360
85,61,48240,360
78,53,48600,120
82,60,48600,120
76,58,48720,360
80,64,48720,360
74,49,49080,120
77,56,49080,120
75,52,49200,1200
78,59,49200,1200
78,33,50640,480
74,33,50640,480
71,27,50640,480
66,27,50640,480
78,33,51120,480
74,33,51120,480
71,27,51120,480
66,27,51120,480
78,33,51840,480
74,33,51840,480
71,27,51840,480
66,27,51840,480
78,33,52320,480
74,33,52320,480
71,27,52320,480
66,27,52320,480
78,33,53040,480
74,33,53040,480
71,27,53040,480
68,27,53040,480
81,51,53520,360
76,39,53520,480
73,39,53520,480
79,46,53880,120
74,47,54000,720
78,52,54000,720
72,56,55200,240
78,56,55200,240
81,67,55200,240
71,54,55440,360
76,54,55440,360
80,64,55440,360
73,53,55800,120
76,53,55800,120
79,63,55800,120
74,56,55920,360
78,67,55920,360
78,52,56280,120
83,62,56280,120
71,65,56400,240
77,65,56400,240
83,77,56400,240
71,60,56640,360
76,60,56640,360
83,72,56640,360
71,60,57000,120
73,60,57000,120
83,72,57000,120
71,61,57120,480
74,61,57120,480
83,73,57120,480
67,48,57600,240
71,48,57600,240
73,57,57600,240
67,46,57840,360
71,46,57840,360
73,55,57840,360
67,51,58200,120
71,51,58200,120
74,60,58200,120
67,53,58320,480
71,53,58320,480
76,62,58320,360
79,64,58680,120
70,53,58800,240
74,62,58800,240
70,38,59040,360
73,55,59040,360
70,36,59400,120
74,50,59400,120
66,33,59520,480
71,52,59520,480
75,37,60240,480
71,37,60240,480
66,30,60240,480
63,30,60240,480
75,37,60720,480
71,37,60720,480
66,30,60720,480
63,30,60720,480
75,37,61440,480
71,37,61440,480
66,30,61440,480
63,30,61440,480
75,37,61920,480
71,37,61920,480
66,30,61920,480
63,30,61920,480
75,37,62640,480
71,37,62640,480
66,30,62640,480
63,30,62640,480
75,37,63120,480
71,37,63120,480
66,30,63120,480
63,30,63120,480
62,52,63840,360
63,51,64200,120
66,56,64320,360
71,56,64680,120
69,57,64800,1200
78,63,64800,240
76,62,65040,360
75,59,65400,60
75,50,65460,30
78,50,65490,30
76,58,65520,360
75,55,65880,120
68,51,66000,720
72,59,66000,240
73,56,66240,360
76,59,66600,120
80,64,66720,360
83,61,67080,120
83,62,67200,240
87,70,67200,240
82,55,67440,360
85,61,67440,360
78,53,67800,120
82,60,67800,120
76,58,67920,360
80,64,67920,360
74,49,68280,120
77,56,68280,120
75,52,68400,1200
78,59,68400,1200
78,33,69840,480
74,33,69840,480
71,27,69840,480
66,27,69840,480
78,33,70320,480
74,33,70320,480
71,27,70320,480
66,27,70320,480
78,33,71040,480
74,33,71040,480
71,27,71040,480
66,27,71040,480
78,33,71520,480
74,33,71520,480
71,27,71520,480
66,27,71520,480
78,33,72240,480
74,33,72240,480
71,27,72240,480
68,27,72240,480
81,51,72720,360
76,39,72720,480
73,39,72720,480
79,46,73080,120
74,47,73200,720
78,52,73200,720
72,56,74400,240
78,56,74400,240
81,67,74400,240
71,54,74640,360
76,54,74640,360
80,64,74640,360
73,53,75000,120
76,53,75000,120
79,63,75000,120
74,56,75120,360
78,67,75120,360
78,52,75480,120
83,62,75480,120
71,65,75600,240
77,65,75600,240
83,77,75600,240
71,60,75840,360
76,60,75840,360
83,72,75840,360
71,60,76200,120
73,60,76200,120
83,72,76200,120
71,61,76320,480
74,61,76320,480
83,73,76320,480
67,48,76800,240
71,48,76800,240
73,57,76800,240
67,46,77040,360
71,46,77040,360
73,55,77040,360
67,51,77400,120
71,51,77400,120
74,60,77400,120
67,53,77520,480
71,53,77520,480
76,62,77520,360
79,64,77880,120
70,53,78000,240
74,62,78000,240
70,38,78240,360
73,55,78240,360
70,36,78600,120
74,50,78600,120
66,33,78720,480
71,52,78720,480
66,50,79200,240
69,60,79200,240
66,47,79440,360
69,56,79440,360
64,44,79800,120
73,52,79800,120
63,47,79920,360
71,56,79920,360
67,51,80280,120
63,42,80280,120
64,47,80400,240
68,56,80400,240
68,49,80640,360
71,58,80640,360
80,58,81000,120
76,48,81000,120
75,46,81120,360
78,55,81120,360
73,44,81480,120
76,52,81480,120
71,47,81600,80
75,56,81600,80
73,40,81680,80
76,48,81680,80
71,40,81760,80
75,48,81760,80
69,45,81840,360
73,53,81840,360
71,44,82200,120
75,52,82200,120
73,47,82320,360
76,56,82320,360
69,44,82680,120
73,52,82680,120
68,40,82800,720
71,48,82800,720
71,49,84000,240
77,56,84000,240
73,49,84240,360
78,55,84240,360
74,55,84600,120
80,55,84600,120
83,50,84660,80
77,49,84720,480
81,58,84720,360
80,57,85080,120
73,46,85200,720
85,46,85200,720
80,60,85200,240
78,58,85440,360
77,50,85800,120
78,53,85920,360
69,55,86280,120
72,55,86280,120
69,47,86400,720
71,57,86400,240
77,58,86640,360
78,59,87000,120
81,61,87120,360
80,57,87480,120
71,38,87600,1080
83,42,87600,960
78,55,87600,240
76,52,87840,360
75,50,88200,120
76,50,88314,240
68,58,88680,120
65,49,88680,120
66,50,88800,240
69,60,88800,240
66,47,89040,360
69,56,89040,360
64,44,89400,120
73,52,89400,120
63,47,89520,360
71,56,89520,360
67,51,89880,120
63,42,89880,120
64,47,90000,240
68,56,90000,240
68,49,90240,360
71,58,90240,360
80,60,90600,120
76,50,90600,120
75,46,90720,360
78,55,90720,360
73,44,91080,120
76,52,91080,120
71,47,91200,80
75,56,91200,80
73,40,91280,80
76,48,91280,80
71,40,91360,80
75,48,91360,80
69,45,91440,360
73,53,91440,360
71,44,91800,120
75,52,91800,120
73,47,91920,360
76,56,91920,360
69,44,92280,120
73,52,92280,120
68,40,92400,720
71,48,92400,720
76,54,93600,720
81,65,93600,240
79,61,93840,360
81,61,94200,120
84,57,94320,360
79,51,94326,480
77,50,94680,120
75,48,94800,720
80,57,94800,240
78,51,95040,360
80,51,95400,120
78,44,95520,480
83,47,95520,360
76,50,95880,120
74,49,96000,240
77,56,96000,240
73,49,96240,360
78,55,96240,360
74,55,96600,120
80,55,96600,120
73,48,96720,480
81,58,96720,480
75,50,97200,240
78,60,97200,240
75,49,97440,360
81,58,97440,360
75,45,97800,120
80,53,97800,120
71,42,97920,480
76,55,97920,480
64,42,98400,240
67,51,98400,240
62,39,98640,360
67,47,98640,360
64,37,99000,120
67,44,99000,120
62,39,99120,360
67,47,99120,360
72,43,99480,120
74,43,99480,120
66,35,99480,120
67,52,99600,240
71,52,99600,240
74,64,99600,240
69,48,99840,360
71,48,99840,360
75,58,99840,360
68,46,100200,120
71,46,100200,120
76,55,100200,120
71,48,100320,360
77,48,100320,360
80,58,100320,360
83,58,100680,120
76,63,100800,240
81,71,100800,240
84,65,101040,360
88,69,101400,120
81,71,101520,360
87,74,101520,360
95,73,101880,120
92,81,102000,720
80,81,102000,720
69,57,103200,720
71,68,103200,240
73,62,103440,360
75,66,103800,120
69,59,103920,480
71,70,103920,360
80,65,104280,120
71,57,104400,720
76,68,104400,720
57,51,105600,720
59,61,105600,240
61,55,105840,360
63,59,106200,120
57,53,106320,480
59,63,106320,240
68,56,106560,240
59,58,106800,240
64,58,106800,240
76,74,107040,480
80,74,107040,480
88,87,107040,480
66,50,108000,240
69,60,108000,240
66,47,108240,360
