note,velocity,position,duration
54,52,3840,3397
78,60,3840,440
61,48,4320,2992
76,48,4320,242
78,68,4560,459
66,61,4800,2500
76,53,5040,235
78,67,5280,481
76,46,5760,263
78,66,6000,512
76,46,6480,245
78,67,6720,520
76,64,7200,61
69,56,7620,535
74,58,7645,511
54,44,7680,1317
78,67,7680,453
62,47,8160,863
66,67,8640,392
74,62,8640,382
78,68,8640,398
69,67,8640,314
68,68,9540,457
71,60,9565,503
77,67,9600,495
53,38,9600,1238
61,60,10080,878
65,63,10560,361
73,70,10560,312
78,69,11520,460
54,60,11520,3339
61,49,12000,2918
76,56,12000,243
78,67,12240,499
66,68,12480,2461
76,50,12720,293
78,73,12960,684
81,60,13920,402
78,67,14400,541
81,38,14880,78
74,56,15300,557
78,61,15325,715
59,47,15360,521
83,68,15360,633
66,48,15840,653
77,47,17220,806
80,52,17245,689
61,44,17280,1356
85,73,17280,779
83,61,18000,167
81,67,18116,181
80,75,18240,259
54,55,19200,1332
78,70,19200,436
61,49,19680,976
76,58,19680,230
78,67,19920,489
66,65,20160,479
81,67,20400,257
78,70,20640,1010
54,62,21120,1489
61,58,21600,993
66,62,22080,489
78,71,22080,88
78,73,22560,58
78,62,23040,1499
81,57,23040,1306
85,70,23040,1152
62,53,23040,468
66,52,23520,813
83,46,24480,223
81,52,24720,282
80,73,24960,535
64,50,24960,1259
80,69,25920,322
69,58,26820,718
54,44,26820,1540
73,58,26845,667
57,47,26845,1649
61,48,26870,1651
64,43,26880,1641
78,71,26880,586
73,63,28320,193
71,47,28416,164
69,73,28560,644
68,62,29254,124
69,41,29394,171
68,80,29554,225
53,58,29760,132
41,52,29760,147
65,53,29760,471
37,75,30240,58
49,90,30240,87
61,83,30240,119
42,68,30720,463
78,77,30720,439
73,90,30720,404
49,56,31200,236
76,55,31200,235
71,51,31200,109
54,63,31440,407
73,90,31440,414
78,76,31440,433
76,57,31920,219
56,56,31920,229
71,53,31920,129
73,90,32160,403
78,77,32160,488
57,66,32160,503
71,57,32640,215
56,59,32640,368
76,53,32640,290
54,62,32880,320
73,80,32880,364
78,76,32880,399
71,67,33360,282
76,70,33360,312
49,65,33360,235
78,90,33600,359
73,90,33600,315
59,70,33600,53
57,44,33840,346
76,73,33966,204
71,73,33966,203
56,62,34080,374
76,67,34320,123
71,61,34320,109
54,44,34320,223
69,96,34568,485
74,82,34574,477
78,83,34574,494
50,73,34583,483
57,58,35043,209
62,67,35266,182
64,66,35512,270
78,70,35527,250
69,77,35527,161
74,73,35533,198
66,95,35761,94
68,91,36476,444
77,78,36487,359
73,65,36487,368
49,76,36492,529
56,60,36955,221
61,70,37202,145
65,86,37434,45
68,86,37434,63
71,75,37434,78
42,49,38400,529
78,66,38419,423
73,66,38422,329
71,57,38856,241
49,45,38880,451
76,53,38883,257
73,69,39089,383
78,70,39102,468
57,58,39360,458
71,58,39553,272
76,53,39590,227
73,70,39794,397
78,73,39807,433
54,51,39840,400
61,67,40320,504
81,71,40560,158
76,67,40573,112
57,50,40800,452
81,67,40920,116
76,75,40922,144
73,77,41280,115
78,67,41280,67
64,63,41280,592
81,71,41580,158
76,67,41593,112
61,69,41760,90
81,67,41940,116
76,75,41942,144
83,79,42217,551
78,67,42231,554
74,66,42231,510
47,67,42240,954
54,60,42720,474
74,60,42960,282
78,70,43200,275
59,64,43200,273
83,73,43440,141
77,58,44100,153
80,70,44125,253
85,73,44160,419
49,69,44160,730
80,52,44481,331
56,50,44640,476
77,75,44808,177
61,52,45120,99
73,70,45120,195
71,62,45402,198
68,80,45747,77
54,58,46080,921
78,67,46080,266
73,71,46080,214
71,62,46560,106
76,58,46560,134
57,50,46560,462
73,76,46800,155
78,71,46800,184
61,59,47040,428
81,50,47280,110
76,53,47280,78
66,70,47520,75
78,77,47520,739
73,77,47520,710
54,63,48000,1143
57,56,48480,569
73,71,48480,54
78,68,48480,67
78,67,48720,78
73,73,48720,54
61,70,48960,482
73,86,48960,54
