note,velocity,position,duration
67,41,3153,567
72,65,3199,576
75,60,3278,562
48,63,3310,840
79,86,3328,680
55,53,3742,423
60,70,4178,444
72,73,4383,217
75,87,4606,192
63,65,4616,37
79,80,4812,99
80,85,5070,246
73,79,5071,318
49,76,5077,1127
56,56,5490,800
79,80,5503,153
77,89,5719,137
61,59,5931,142
75,81,6145,146
68,66,6719,1043
72,70,6780,718
75,83,6857,956
44,81,6867,1503
51,63,7292,1142
56,81,7724,856
72,81,8151,193
75,73,8365,88
65,54,8523,591
70,67,8597,457
46,61,8680,1139
75,90,8682,363
53,61,9116,715
77,87,9592,136
65,79,9596,95
58,70,9599,282
70,86,9603,113
78,87,10653,561
51,79,10657,1429
66,79,10659,434
70,81,10662,474
58,53,11105,975
63,66,11539,517
82,83,11961,85
82,82,12195,108
82,83,12502,483
73,77,12505,370
49,64,12516,1330
56,55,12951,416
80,75,12956,163
78,74,13159,186
61,63,13362,318
77,81,13377,184
78,83,13574,242
80,84,13778,90
56,55,13784,105
68,75,14093,1038
71,70,14165,978
75,80,14246,935
47,75,14251,806
54,60,14669,434
59,55,15105,422
63,48,15565,507
82,78,16014,145
66,46,16022,82
70,57,16874,935
74,65,16938,728
77,65,16995,603
46,65,17056,954
82,83,17065,746
53,61,17515,509
58,60,17989,511
80,77,18499,138
60,45,18507,589
79,78,18774,153
74,86,19099,1070
77,87,19103,1068
62,63,19109,1126
67,44,21482,329
70,68,21552,1475
51,59,21649,691
75,80,21654,1450
58,53,22070,2703
65,57,22496,103
67,68,22924,1331
92,73,23834,148
80,65,23842,110
91,83,24273,96
79,71,24276,88
75,72,24680,76
87,73,24686,88
70,77,25111,1474
82,74,25115,1414
51,63,25118,502
58,50,25529,1312
65,55,25951,92
67,71,26358,99
51,55,27254,755
58,60,27683,450
75,74,28091,87
67,44,28393,471
70,61,28455,312
75,82,28527,351
51,70,28531,1195
70,70,28944,142
75,82,29345,122
77,77,29747,108
77,78,29961,1096
72,77,29968,919
68,66,29974,914
44,65,30183,1341
56,48,31088,597
75,79,31503,178
77,71,31707,258
79,77,31934,340
46,68,31938,1250
70,74,31940,495
82,73,32369,154
79,73,32769,370
58,64,32782,561
77,74,33192,130
70,59,33484,835
75,64,33550,930
79,81,33611,929
51,74,33620,868
50,73,34478,448
77,83,34909,77
79,82,35330,207
75,77,35335,272
48,74,35339,1032
72,69,35346,374
84,84,35761,138
79,80,36181,119
60,58,36184,145
77,77,36611,78
44,64,37030,1356
75,78,37036,415
72,67,37038,294
72,85,37471,398
56,53,37891,677
75,72,38316,86
75,78,38753,979
70,73,38759,1012
46,65,38764,1395
53,64,39183,1034
58,67,39637,605
74,77,40047,160
75,74,40240,212
46,67,40480,1278
77,83,40482,502
70,77,40488,812
53,59,40895,853
58,74,41342,414
77,78,41736,122
68,57,42014,554
72,60,42091,497
