note,velocity,position,duration
51,29,0,160
58,26,160,160
54,27,320,160
59,33,480,160
51,30,640,160
59,32,800,160
50,36,960,160
59,29,1120,160
53,29,1280,160
58,32,1440,160
50,28,1600,160
58,27,1760,160
51,33,1920,160
58,30,2080,160
54,30,2240,160
59,37,2400,160
51,34,2560,160
59,36,2720,160
50,41,2880,160
59,36,3040,160
53,33,3200,160
58,38,3360,160
50,34,3520,160
58,32,3680,160
51,37,3840,160
58,34,4000,160
54,35,4160,160
59,44,4320,160
51,41,4480,160
60,44,4640,160
53,48,4800,160
60,45,4960,160
56,45,5120,160
63,49,5286,160
57,44,5451,160
61,39,5600,160
54,42,5760,160
61,37,5920,160
58,38,6080,160
63,49,6240,160
54,45,6400,160
64,49,6560,160
57,54,6720,160
64,50,6880,160
60,51,7040,160
66,54,7200,160
61,43,7360,160
65,40,7520,160
58,47,7680,160
65,42,7840,160
61,44,8000,160
66,45,8160,160
58,52,8320,160
66,54,8480,160
57,56,8640,160
66,50,8800,160
60,47,8960,160
65,48,9120,160
57,45,9280,160
65,45,9440,160
58,48,9600,160
65,45,9760,160
61,46,9920,160
66,57,10080,160
57,53,10240,160
66,55,10400,160
56,65,10560,160
66,60,10720,160
62,52,10880,160
65,54,11040,160
59,50,11200,160
65,47,11360,160
56,69,11520,160
64,58,11680,160
59,57,11840,160
62,62,12000,160
56,51,12160,160
62,52,12320,160
55,55,12480,160
62,49,12640,160
58,49,12800,160
65,50,12960,160
55,56,13120,160
63,55,13280,160
53,67,13440,160
61,59,13600,160
55,58,13760,160
59,63,13920,160
53,52,14080,160
59,53,14240,160
52,56,14400,160
59,50,14560,160
55,49,14720,160
61,51,14880,160
52,56,15040,160
60,58,15200,160
54,70,15360,160
62,59,15520,160
57,59,15680,160
60,63,15840,160
54,53,16000,160
60,54,16160,160
53,57,16320,160
60,51,16480,160
56,51,16640,160
63,53,16800,160
53,58,16960,160
61,59,17120,160
51,71,17280,160
59,61,17440,160
53,60,17600,160
57,61,17760,160
51,53,17920,160
57,54,18080,160
50,56,18240,160
57,51,18400,160
53,51,18560,160
58,66,18720,160
54,58,18880,160
58,60,19040,160
51,75,19200,160
58,68,19360,160
54,69,19520,160
59,78,19680,160
54,75,19840,160
59,77,20000,160
50,80,20160,160
59,67,20320,160
53,65,20480,160
58,67,20640,160
50,59,20800,160
58,58,20960,160
51,67,21120,160
58,59,21280,160
54,61,21440,160
59,80,21600,160
55,74,21760,160
59,75,21920,160
50,83,22080,160
59,73,22240,160
54,74,22400,160
58,80,22560,160
53,72,22720,160
58,69,22880,160
51,71,23040,160
58,63,23200,160
54,63,23360,160
59,78,23520,160
51,73,23680,160
59,73,23840,160
53,85,24000,160
61,76,24160,160
57,76,24320,160
61,86,24480,160
53,82,24640,160
61,78,24800,160
54,78,24960,160
61,71,25120,160
57,72,25280,160
62,83,25440,160
54,77,25600,160
62,79,25760,160
58,90,25920,160
63,83,26080,160
54,82,26240,160
64,97,26400,160
55,90,26560,160
65,85,26720,160
56,84,26880,160
59,74,27040,160
54,73,27200,160
59,80,27360,160
53,71,27520,160
59,70,27680,160
51,79,27840,160
56,70,28000,160
50,70,28160,160
54,73,28320,160
51,67,28480,160
54,66,28640,160
44,75,28800,160
54,64,28960,160
51,62,29120,160
54,65,29280,160
44,58,29440,160
54,57,29600,160
46,64,29760,160
54,56,29920,160
51,55,30080,160
54,58,30240,160
46,50,30400,160
54,49,30560,160
51,56,30720,160
58,49,30880,160
51,48,31040,160
59,51,31200,160
51,45,31360,160
61,43,31520,160
51,48,31680,160
58,43,31840,160
51,42,32000,160
59,45,32160,160
51,39,32320,160
61,38,32480,160
51,43,32640,160
61,37,32800,160
51,36,32960,160
59,39,33120,160
51,35,33280,160
58,35,33440,160
51,37,33600,160
56,34,33760,160
51,32,33920,160
58,34,34080,160
51,30,34240,160
58,29,34400,160
51,36,34560,480
39,24,0,160
46,21,160,160
42,22,320,160
47,27,480,160
39,25,640,160
47,26,800,160
38,30,960,160
47,24,1120,160
41,24,1280,160
46,26,1440,160
38,23,1600,160
46,23,1760,160
39,27,1920,160
46,24,2080,160
42,24,2240,160
47,32,2400,160
39,28,2560,160
47,30,2720,160
38,35,2880,160
47,28,3040,160
41,26,3200,160
46,32,3360,160
38,28,3520,160
46,24,3680,160
39,32,3840,160
46,28,4000,160
42,29,4160,160
47,36,4320,160
39,34,4480,160
48,37,4640,160
41,40,4800,160
48,36,4960,160
44,33,5120,160
51,40,5286,160
45,33,5451,160
49,29,5600,160
42,35,5760,160
49,31,5920,160
46,32,6080,160
51,41,6240,160
42,38,6400,160
52,41,6560,160
45,45,6720,160
52,38,6880,160
48,39,7040,160
54,43,7200,160
49,36,7360,160
53,32,7520,160
46,39,7680,160
53,36,7840,160
49,37,8000,160
54,46,8160,160
46,43,8320,160
54,45,8480,160
45,44,8640,160
54,40,8800,160
48,40,8960,160
53,42,9120,160
45,37,9280,160
53,36,9440,160
46,40,9600,160
53,37,9760,160
49,39,9920,160
54,47,10080,160
45,44,10240,160
54,46,10400,160
44,55,10560,160
54,50,10720,160
50,43,10880,160
53,46,11040,160
47,42,11200,160
53,40,11360,160
44,57,11520,160
52,48,11680,160
47,48,11840,160
50,51,12000,160
44,42,12160,160
50,44,12320,160
43,46,12480,160
50,41,12640,160
46,40,12800,160
53,42,12960,160
43,47,13120,160
51,47,13280,160
41,55,13440,160
49,49,13600,160
43,49,13760,160
47,52,13920,160
41,43,14080,160
47,45,14240,160
40,47,14400,160
47,42,14560,160
43,41,14720,160
49,44,14880,160
40,48,15040,160
48,48,15200,160
42,54,15360,160
50,49,15520,160
45,50,15680,160
48,53,15840,160
42,44,16000,160
48,46,16160,160
41,48,16320,160
48,43,16480,160
44,42,16640,160
51,45,16800,160
41,48,16960,160
49,48,17120,160
39,61,17280,160
47,51,17440,160
41,50,17600,160
45,50,17760,160
39,45,17920,160
45,45,18080,160
38,47,18240,160
45,44,18400,160
41,44,18560,160
46,56,18720,160
42,50,18880,160
46,50,19040,160
39,64,19200,160
46,57,19360,160
42,58,19520,160
47,66,19680,160
42,63,19840,160
47,65,20000,160
38,67,20160,160
47,54,20320,160
41,53,20480,160
46,57,20640,160
38,50,20800,160
46,49,20960,160
39,56,21120,160
46,49,21280,160
42,51,21440,160
47,65,21600,160
43,57,21760,160
47,58,21920,160
38,71,22080,160
47,62,22240,160
42,63,22400,160
46,67,22560,160
41,61,22720,160
46,58,22880,160
39,59,23040,160
46,54,23200,160
42,54,23360,160
47,65,23520,160
39,60,23680,160
47,61,23840,160
41,70,24000,160
49,66,24160,160
45,62,24320,160
49,71,24480,160
41,69,24640,160
49,67,24800,160
42,65,24960,160
49,59,25120,160
45,60,25280,160
50,70,25440,160
42,66,25600,160
50,66,25760,160
46,77,25920,160
51,70,26080,160
42,68,26240,160
52,81,26400,160
43,77,26560,160
53,75,26720,160
44,73,26880,160
47,63,27040,160
42,62,27200,160
47,68,27360,160
41,60,27520,160
47,59,27680,160
39,67,27840,160
44,59,28000,160
38,59,28160,160
42,62,28320,160
39,56,28480,160
42,55,28640,160
32,62,28800,160
42,53,28960,160
39,51,29120,160
42,56,29280,160
32,49,29440,160
42,48,29600,160
34,54,29760,160
42,47,29920,160
39,46,30080,160
42,49,30240,160
34,42,30400,160
42,41,30560,160
39,48,30720,160
46,41,30880,160
39,40,31040,160
47,43,31200,160
39,38,31360,160
49,36,31520,160
39,41,31680,160
46,36,31840,160
39,36,32000,160
47,37,32160,160
39,32,32320,160
49,32,32480,160
39,36,32640,160
49,32,32800,160
39,31,32960,160
47,32,33120,160
39,28,33280,160
46,28,33440,160
39,31,33600,160
44,28,33760,160
39,27,33920,160
46,28,34080,160
39,25,34240,160
46,24,34400,160
27,31,34560,480
