note,velocity,position,duration
72,67,2100,240
76,67,2130,210
84,80,2160,180
60,45,2640,120
64,54,2640,120
64,59,2880,120
60,50,2880,120
62,45,3120,120
65,53,3120,120
67,53,3360,120
64,45,3360,120
65,50,3600,120
69,59,3600,120
67,54,3840,120
64,45,3840,120
72,67,4020,240
76,67,4050,210
84,80,4080,180
64,59,4320,120
60,50,4320,120
62,45,4560,120
65,53,4560,120
67,53,4800,120
64,45,4800,120
65,50,5040,120
69,59,5040,120
64,45,5280,120
67,54,5280,120
69,53,5520,120
65,45,5520,120
71,59,5760,120
67,50,5760,120
72,54,6000,120
69,45,6000,120
74,53,6240,120
71,45,6240,120
76,67,6420,240
79,67,6440,220
84,67,6460,200
88,80,6480,180
64,45,6960,120
67,54,6960,120
67,60,7200,120
64,51,7200,120
65,46,7440,120
69,56,7440,120
71,57,7680,120
67,48,7680,120
72,65,7920,120
69,55,7920,120
71,61,8160,120
67,51,8160,120
76,78,8340,240
79,78,8360,220
84,78,8380,200
88,93,8400,180
67,54,8640,120
71,65,8640,120
72,60,8880,120
69,50,8880,120
71,51,9120,120
74,62,9120,120
76,71,9360,120
72,59,9360,120
71,56,9600,120
74,66,9600,120
72,56,9840,120
76,67,9840,120
78,77,10080,120
74,64,10080,120
79,72,10320,120
76,60,10320,120
78,61,10560,120
81,72,10560,120
91,76,10800,960
83,76,10800,960
95,90,10800,960
93,81,11760,120
81,68,11760,120
90,68,11760,120
79,68,12000,120
91,81,12000,120
88,68,12000,120
90,76,12240,960
81,76,12240,960
93,90,12240,960
88,68,13200,120
91,81,13200,120
79,68,13200,120
90,81,13440,120
87,68,13440,120
78,68,13440,120
88,76,13680,120
79,76,13680,120
91,90,13680,120
90,81,13920,120
87,68,13920,120
78,68,13920,120
85,68,14160,120
88,81,14160,120
76,68,14160,120
78,76,14400,120
87,76,14400,120
90,90,14400,120
71,68,14880,120
83,81,14880,120
83,76,15120,960
95,90,15120,960
92,76,15120,960
81,68,16080,120
93,81,16080,120
90,68,16080,120
80,68,16320,120
92,81,16320,120
88,68,16320,120
81,76,16560,960
93,90,16560,960
90,76,16560,960
88,68,17520,120
92,81,17520,120
80,68,17520,120
90,81,17760,120
78,68,17760,120
87,68,17760,120
88,76,18000,120
80,76,18000,120
92,90,18000,120
87,68,18240,120
78,68,18240,120
90,81,18240,120
76,68,18480,120
88,81,18480,120
85,68,18480,120
78,76,18720,120
90,90,18720,120
87,76,18720,120
71,68,19200,120
83,81,19200,120
83,82,19440,120
92,97,19440,120
95,97,19440,120
88,77,19920,480
92,91,19920,480
80,77,19920,480
88,77,20400,720
93,91,20400,720
81,77,20400,720
88,75,21120,360
90,89,21120,360
78,75,21120,360
88,67,21480,110
80,67,21480,110
92,79,21480,110
92,88,21600,120
88,74,21600,120
80,74,21600,120
76,69,22080,480
68,69,22080,480
80,81,22080,480
81,81,22560,720
76,69,22560,720
69,69,22560,720
66,67,23280,350
76,67,23280,350
78,80,23280,350
76,60,23640,110
80,71,23640,110
68,60,23640,110
76,66,23760,120
68,66,23760,120
80,79,23760,120
76,67,24180,240
80,67,24210,210
88,80,24240,180
52,66,24480,120
64,79,24480,120
76,67,25620,240
80,67,25650,210
88,80,25680,180
64,79,25920,120
52,66,25920,120
64,52,28500,240
68,51,28530,210
76,61,28560,180
52,55,28800,120
68,40,30000,120
64,40,30000,120
76,48,30000,120
52,46,30240,120
72,67,32340,240
76,67,32370,210
84,80,32400,180
60,45,32880,120
64,54,32880,120
60,50,33120,120
64,59,33120,120
62,45,33360,120
65,53,33360,120
67,53,33600,120
64,45,33600,120
69,59,33840,120
65,50,33840,120
64,45,34080,120
67,54,34080,120
72,67,34260,240
76,67,34290,210
84,80,34320,180
64,59,34560,120
60,50,34560,120
65,53,34800,120
62,45,34800,120
67,53,35040,120
64,45,35040,120
65,50,35280,120
69,59,35280,120
67,54,35520,120
64,45,35520,120
65,45,35760,120
69,53,35760,120
67,50,36000,120
71,59,36000,120
69,45,36240,120
72,54,36240,120
71,45,36480,120
74,53,36480,120
76,67,36660,240
79,67,36680,220
84,67,36700,200
88,80,36720,180
64,45,37200,120
67,54,37200,120
64,51,37440,120
67,60,37440,120
69,56,37680,120
65,46,37680,120
67,48,37920,120
71,57,37920,120
72,65,38160,120
69,55,38160,120
67,51,38400,120
71,61,38400,120
76,78,38580,240
79,78,38600,220
84,78,38620,200
88,93,38640,180
71,65,38880,120
67,54,38880,120
69,50,39120,120
72,60,39120,120
74,62,39360,120
71,51,39360,120
72,59,39600,120
76,71,39600,120
74,66,39840,120
71,56,39840,120
76,67,40080,120
72,56,40080,120
74,64,40320,120
78,77,40320,120
79,72,40560,120
76,60,40560,120
78,61,40800,120
81,72,40800,120
83,76,41040,960
95,90,41040,960
91,76,41040,960
90,68,42000,120
81,68,42000,120
93,81,42000,120
79,68,42240,120
91,81,42240,120
88,68,42240,120
81,76,42480,960
90,76,42480,960
93,90,42480,960
91,81,43440,120
88,68,43440,120
79,68,43440,120
78,68,43680,120
87,68,43680,120
90,81,43680,120
91,90,43920,120
79,76,43920,120
88,76,43920,120
78,68,44160,120
87,68,44160,120
90,81,44160,120
88,81,44400,120
85,68,44400,120
