note,velocity,position,duration
50,37,120,140
49,32,240,140
50,37,360,140
53,37,600,140
52,33,720,140
53,37,840,140
50,37,1080,140
49,33,1200,140
50,37,1320,140
53,37,1560,140
52,32,1680,140
53,34,1800,140
50,36,2040,120
62,47,2160,120
50,40,2280,120
62,52,2400,120
50,42,2520,120
62,54,2640,120
50,46,2760,120
62,61,2880,120
50,49,3000,120
62,59,3120,120
50,43,3240,120
62,54,3360,120
50,40,3480,120
62,50,3600,120
50,45,3720,120
50,37,3960,140
49,34,4080,140
50,37,4200,140
53,37,4440,140
52,35,4560,140
53,37,4680,140
50,37,4920,140
49,34,5040,140
50,37,5160,140
53,37,5400,140
52,33,5520,140
53,37,5640,140
50,36,5880,120
62,47,6000,120
50,40,6120,120
62,52,6240,120
50,42,6360,120
62,54,6480,120
50,46,6600,120
62,61,6720,120
50,49,6840,120
62,59,6960,120
50,43,7080,120
62,54,7200,120
50,40,7320,120
62,50,7440,120
50,45,7560,120
58,40,7800,140
60,41,7920,140
58,42,8040,140
57,45,8280,140
58,47,8400,140
57,48,8520,140
55,51,8760,140
57,52,8880,140
55,54,9000,140
53,57,9240,140
55,58,9360,140
53,59,9480,140
52,58,9720,140
55,61,9840,140
57,64,9960,140
58,67,10080,140
57,63,10200,140
55,63,10320,140
52,64,10440,120
64,68,10560,960
55,61,10680,140
57,61,10800,140
58,61,10920,140
57,55,11040,140
58,54,11160,140
57,52,11280,140
55,51,11400,120
53,58,11640,120
62,55,11760,120
53,49,11880,120
54,65,12120,120
62,59,12240,120
54,57,12360,120
55,70,12600,120
62,66,12720,120
55,60,12840,120
56,74,13080,120
62,66,13200,120
56,61,13320,120
57,62,13560,120
62,65,13680,120
65,67,13800,120
69,70,13920,120
65,68,14040,120
64,66,14160,120
62,64,14280,120
61,60,14400,140
58,59,14520,140
57,56,14640,140
58,55,14760,140
57,54,14880,140
55,49,15000,140
53,49,15120,140
52,48,15240,140
50,37,15480,140
49,32,15600,140
50,37,15720,140
53,37,15960,140
52,33,16080,140
53,37,16200,140
50,37,16440,140
49,33,16560,140
50,37,16680,140
53,37,16920,140
52,32,17040,140
53,34,17160,140
50,36,17400,120
62,47,17520,120
50,40,17640,120
62,52,17760,120
50,42,17880,120
62,54,18000,120
50,46,18120,120
62,61,18240,120
50,49,18360,120
62,59,18480,120
50,43,18600,120
62,54,18720,120
50,40,18840,120
62,50,18960,120
50,45,19080,120
50,37,19320,140
49,34,19440,140
50,37,19560,140
53,37,19800,140
52,35,19920,140
53,37,20040,140
50,37,20280,140
49,34,20400,140
50,37,20520,140
53,37,20760,140
52,33,20880,140
