note,velocity,position,duration
69,50,1,960
76,50,960,960
75,53,1920,960
76,47,2880,200
72,49,3360,380
71,47,3720,140
69,48,3840,960
56,56,4800,960
64,56,4800,960
59,56,4800,960
60,52,5760,960
57,51,6720,180
57,50,7680,960
57,59,8640,960
65,59,8640,960
58,64,9600,960
67,64,9600,960
65,54,10560,200
57,54,10560,200
57,51,11040,380
59,54,11400,140
60,52,11520,960
59,54,12480,960
64,54,12480,960
52,54,12480,960
56,54,12480,960
60,50,13440,960
48,50,13440,960
45,50,14400,200
57,50,14400,200
57,52,18720,960
62,46,19680,480
64,49,20160,480
65,47,20640,480
64,50,21120,960
57,46,22080,200
67,44,22560,480
65,47,23040,960
57,48,24000,200
65,45,24480,480
64,50,24960,960
57,48,25920,200
57,56,26400,477
69,56,26400,960
62,56,27360,480
74,56,27360,480
76,59,27840,480
64,59,27840,480
65,54,28320,480
77,54,28320,480
64,59,28800,960
76,59,28800,960
57,56,29760,200
69,56,29760,200
76,69,30240,960
64,69,30240,960
67,74,31200,480
79,74,31200,480
69,79,31680,480
81,79,31680,480
71,77,32160,480
83,77,32160,480
71,85,32640,880
83,85,32640,880
83,81,33600,880
71,81,33600,880
67,63,34560,960
79,63,34560,960
64,53,35520,200
76,53,35520,200
59,41,36480,880
71,41,36480,880
71,37,37440,880
59,37,37440,880
55,37,38400,960
67,37,38400,960
52,33,39360,200
64,33,39360,200
55,37,40320,960
67,37,40320,960
52,33,41280,140
64,33,41280,140
65,45,42240,960
53,45,42240,960
62,40,43200,140
50,40,43200,140
64,56,44160,960
52,56,44160,960
48,51,45120,140
60,51,45120,140
50,73,46080,960
62,73,46080,960
59,69,47040,140
47,69,47040,140
57,95,48000,960
69,95,48000,960
64,91,48960,960
76,91,48960,960
63,88,49920,960
75,88,49920,960
76,81,50880,240
64,81,50880,240
72,78,51360,240
64,78,51360,240
64,63,51720,90
71,73,51720,90
64,67,51840,240
69,80,51840,240
62,63,52200,90
67,73,52200,90
65,72,52320,240
60,63,52320,240
64,70,52680,90
59,58,52680,90
60,74,52800,240
65,74,52800,240
59,57,53160,90
64,70,53160,90
57,64,53280,240
62,75,53280,240
61,70,53640,90
55,58,53640,90
57,76,53760,240
62,76,53760,240
59,63,54120,90
64,73,54120,90
60,77,54240,240
65,77,54240,240
62,63,54600,90
68,73,54600,90
69,81,54720,240
64,81,54720,240
64,67,55080,90
71,80,55080,90
64,71,55200,120
69,86,55200,120
57,97,55680,960
57,85,56640,960
69,85,56640,960
65,85,56640,960
70,90,57600,960
58,90,57600,960
67,90,57600,960
65,80,58560,240
69,80,58560,240
57,80,58560,240
69,73,59040,240
77,89,59040,240
69,70,59400,90
76,84,59400,90
74,80,59520,240
69,67,59520,240
67,63,59880,90
72,73,59880,90
65,63,60000,240
70,72,60000,240
64,58,60360,90
69,70,60360,90
70,75,60480,240
65,64,60480,240
64,57,60840,90
69,70,60840,90
62,74,60960,240
67,74,60960,240
60,58,61320,90
66,70,61320,90
62,77,61440,240
67,77,61440,240
69,73,61800,90
64,63,61800,90
65,78,61920,240
70,78,61920,240
67,63,62280,90
73,73,62280,90
69,70,62400,240
74,84,62400,240
76,80,62760,90
69,67,62760,90
69,71,62880,120
74,86,62880,120
62,83,66720,477
74,93,66720,960
67,80,67680,480
79,89,67680,480
69,84,68160,480
81,94,68160,480
70,80,68640,480
82,89,68640,480
69,83,69120,960
81,93,69120,960
62,76,70080,200
74,85,70080,200
72,87,70560,480
84,97,70560,480
70,87,71040,960
82,97,71040,960
74,92,72000,200
62,82,72000,200
70,87,72480,480
82,97,72480,480
69,82,72960,960
81,92,72960,960
62,75,73920,200
74,84,73920,200
74,97,74400,960
62,87,74400,960
67,81,75360,480
79,91,75360,480
69,86,75840,480
81,96,75840,480
70,83,76320,480
82,93,76320,480
69,88,76800,960
81,98,76800,960
74,84,77760,200
62,75,77760,200
69,84,78240,960
81,94,78240,960
84,95,79200,480
72,85,79200,480
74,93,79680,480
86,104,79680,480
88,101,80160,480
76,90,80160,480
88,108,80640,920
76,97,80640,920
76,84,81600,920
88,94,81600,920
84,96,82560,960
72,86,82560,960
81,81,83520,200
69,72,83520,200
64,48,84480,920
76,48,84480,920
76,48,85440,920
64,48,85440,920
60,45,86400,960
72,45,86400,960
57,41,87360,200
69,41,87360,200
58,34,88320,960
70,34,88320,960
67,25,89280,180
55,25,89280,180
58,31,90240,960
70,31,90240,960
55,25,91200,180
67,25,91200,180
58,31,92160,960
70,31,92160,960
55,24,93120,180
67,24,93120,180
70,34,94080,960
58,34,94080,960
55,29,95040,180
67,29,95040,180
59,80,96000,120
71,76,96120,120
59,72,96240,120
71,67,96360,120
59,63,96480,120
71,60,96600,120
59,57,96720,120
71,54,96840,120
59,60,96960,120
71,57,97080,120
59,55,97200,120
71,52,97320,120
59,58,97440,120
71,56,97560,120
59,54,97680,120
71,51,97800,120
56,80,97920,120
68,75,98040,120
56,69,98160,120
68,65,98280,120
56,61,98400,120
68,60,98520,120
56,59,98640,120
68,58,98760,120
56,69,98880,120
68,68,99000,120
56,66,99120,120
68,63,99240,120
56,73,99360,120
68,70,99480,120
56,67,99600,120
68,64,99720,120
83,99,99840,480
71,99,99840,480
68,90,100320,180
80,90,100320,180
71,98,100800,480
83,98,100800,480
88,93,101280,180
76,93,101280,180
71,95,101760,480
83,95,101760,480
68,90,102240,180
80,90,102240,180
76,90,102720,480
64,90,102720,480
59,81,103200,180
71,81,103200,180
68,34,103680,1920
64,34,103680,1920
56,34,103680,1920
57,38,105600,1920
71,38,105600,1920
63,38,105600,1920
59,93,107520,120
71,87,107640,120
59,81,107760,120
71,75,107880,120
56,91,108000,120
68,86,108120,120
56,81,108240,120
68,75,108360,120
59,84,108480,120
71,80,108600,120
59,77,108720,120
71,73,108840,120
64,88,108960,120
76,85,109080,120
64,83,109200,120
76,80,109320,120
68,91,109440,120
80,88,109560,120
68,86,109680,120
80,83,109800,120
71,94,109920,120
83,91,110040,120
71,88,110160,120
83,84,110280,120
76,102,110400,120
88,96,110520,120
76,90,110640,120
88,84,110760,120
71,82,110880,120
83,71,111000,120
71,68,111120,120
83,64,111240,120
68,39,111360,1920
64,39,111360,1920
56,39,111360,1920
71,47,113280,1920
57,47,113280,1920
63,47,113280,1920
56,34,115200,920
64,40,115200,920
56,26,116160,840
64,30,116160,840
56,39,117120,470
64,39,117120,470
68,34,117600,470
56,34,117600,470
56,38,118080,470
66,38,118080,470
56,35,118560,470
68,35,118560,470
57,39,119040,920
