note,velocity,position,duration
72,56,720,240
77,60,960,480
65,31,1200,480
72,31,1200,480
76,56,1440,240
65,30,1680,240
75,51,1680,240
74,52,1920,240
65,30,2160,480
76,52,2160,240
77,55,2400,240
65,31,2640,240
79,50,2640,240
72,57,2880,720
60,29,3120,480
67,46,3120,240
69,47,3360,240
60,29,3600,240
70,44,3600,240
69,47,3840,480
60,30,4080,480
72,56,4560,240
72,56,4800,240
77,60,5040,240
65,31,5040,477
76,56,5280,240
75,51,5520,240
74,52,5760,240
65,30,6000,480
76,52,6000,240
77,55,6240,240
65,31,6480,240
79,50,6480,240
72,57,6720,720
60,29,6960,480
67,46,6960,240
69,47,7200,240
60,29,7440,240
70,45,7440,240
69,47,7680,480
65,32,7920,480
72,50,8400,240
72,56,8640,240
60,40,8880,480
67,51,8880,240
69,54,9120,240
60,40,9360,240
70,57,9360,240
74,56,9600,720
64,48,10080,240
60,40,10320,240
66,48,10320,240
58,41,10560,240
67,50,10560,240
70,52,10800,240
74,54,11040,240
60,32,11280,240
62,44,11280,240
67,46,11520,480
58,32,11760,480
70,53,12240,240
74,59,12480,240
66,32,12720,720
69,55,12720,240
70,59,12960,240
72,63,13200,240
76,63,13440,720
64,59,13680,480
66,52,13920,240
62,44,14160,240
68,52,14160,240
60,45,14400,240
69,55,14400,240
72,57,14640,240
76,59,14880,240
62,41,15120,480
60,57,15600,477
69,57,15600,480
58,53,16080,240
67,53,16080,240
65,62,16320,480
53,53,16560,480
60,53,16560,480
64,49,16800,240
53,35,17040,240
63,45,17040,240
74,48,17280,240
65,27,17520,480
76,44,17520,240
77,44,17760,240
65,27,18000,240
79,44,18000,240
72,46,18240,720
60,26,18480,480
67,37,18480,240
69,37,18720,240
60,26,18960,240
70,36,18960,240
69,37,19200,480
65,24,19440,477
72,50,19920,240
72,50,20160,240
77,54,20400,240
65,27,20400,477
76,50,20640,240
63,27,20880,240
75,45,20880,240
74,46,21120,240
65,27,21360,480
76,46,21360,240
77,49,21600,240
65,27,21810,30
67,25,21820,260
74,25,21830,250
79,43,21840,240
81,49,22080,480
69,28,22320,480
72,25,22320,480
79,44,22560,480
67,25,22800,240
72,25,22800,240
77,38,23040,480
65,25,23280,480
72,25,23280,480
72,50,23760,240
72,56,24000,240
60,40,24240,480
67,51,24240,240
69,54,24480,240
60,40,24720,240
70,57,24720,240
74,56,24960,720
64,48,25440,240
60,40,25680,240
66,48,25680,240
58,41,25920,240
67,50,25920,240
70,52,26160,240
74,54,26400,240
60,32,26640,240
62,44,26640,240
67,46,26880,480
58,33,27120,480
70,53,27600,240
74,59,27840,240
66,32,28080,720
69,55,28080,240
70,59,28320,240
72,63,28560,240
76,63,28800,720
64,59,29040,480
66,52,29280,240
62,44,29520,240
68,52,29520,240
60,45,29760,240
69,55,29760,240
72,57,30000,240
76,59,30240,240
62,41,30480,480
60,57,30960,477
69,57,30960,480
58,53,31440,240
67,53,31440,240
65,62,31680,480
53,53,31920,480
60,53,31920,480
64,49,32160,240
53,35,32400,240
63,45,32400,240
74,48,32640,240
65,27,32880,480
76,44,32880,240
77,44,33120,240
65,27,33360,240
79,44,33360,240
72,46,33600,720
60,26,33840,480
67,37,33840,240
69,37,34080,240
60,26,34320,240
70,36,34320,240
69,37,34560,480
65,24,34800,477
72,50,35280,240
72,50,35520,240
77,54,35760,240
65,27,35760,477
76,50,36000,240
63,27,36240,240
75,45,36240,240
74,46,36480,240
65,27,36720,480
76,46,36720,240
77,49,36960,240
65,27,37170,30
67,25,37180,260
74,25,37190,250
79,43,37200,240
81,49,37440,480
69,28,37680,480
72,25,37680,480
79,44,37920,480
67,25,38160,240
72,25,38160,240
77,38,38400,480
65,25,38640,480
72,25,38640,480
65,47,39120,210
72,47,39120,210
65,57,39360,240
74,57,39360,240
64,47,39600,210
72,47,39600,210
65,58,39840,240
74,58,39840,240
64,47,40080,210
72,47,40080,210
63,54,40320,210
72,54,40320,210
62,47,40560,240
70,51,40560,480
61,47,40800,240
60,46,41040,240
69,46,41040,240
62,50,41280,480
67,50,41280,480
64,43,41760,480
69,43,41760,480
60,38,42240,720
65,38,42240,720
53,39,42960,210
60,39,42960,210
53,50,43200,240
62,50,43200,240
52,39,43440,210
60,39,43440,210
53,51,43680,240
62,51,43680,240
52,39,43920,210
60,39,43920,210
51,48,44160,210
60,48,44160,210
50,42,44400,240
58,46,44400,480
49,42,44640,240
48,41,44880,240
57,41,44880,240
50,39,45120,480
55,39,45120,480
52,38,45600,480
57,38,45600,480
48,34,46080,720
53,34,46080,720
53,41,960,240
60,23,1200,480
69,23,1200,480
60,21,1680,240
69,21,1680,240
58,41,1920,960
62,23,2160,240
70,23,2160,240
55,33,2400,240
70,21,2640,240
62,21,2640,240
48,41,2880,240
64,24,3120,480
58,27,3120,240
57,30,3360,240
64,23,3600,240
55,23,3600,240
53,38,3840,240
65,21,4080,480
57,21,4080,480
57,25,4560,240
65,25,4560,240
