note,velocity,position,duration
62,75,768,128
63,75,896,128
57,69,1032,306
58,69,1032,182
65,79,1032,219
57,74,2579,197
58,74,2579,228
65,88,2579,197
55,79,4100,234
56,79,4100,265
63,93,4100,234
55,55,4642,200
63,65,4642,200
55,56,5150,197
63,66,5150,197
55,74,5655,202
56,85,5655,233
63,80,5655,202
55,86,6675,1516
56,86,6675,1516
63,96,6675,1516
62,75,8960,128
63,75,9088,128
57,69,9224,306
58,69,9224,182
65,79,9224,219
57,74,10771,197
58,74,10771,228
65,84,10771,197
57,91,12292,1554
58,91,12292,1554
65,105,12292,1554
55,86,13847,989
58,86,13847,989
64,100,13847,1019
62,75,14867,474
60,76,15372,1011
57,75,17438,197
58,75,17438,228
65,85,17438,197
57,74,18963,197
58,74,18963,228
65,88,18963,197
55,79,20484,234
56,79,20484,265
63,93,20484,234
55,74,22039,202
56,74,22039,233
63,84,22039,202
55,86,23059,1516
56,86,23059,1516
63,96,23059,1516
55,75,25344,128
56,75,25472,128
57,81,25608,306
65,95,25608,121
57,75,26880,128
58,75,27008,128
58,81,27144,295
62,81,27144,110
67,95,27144,208
60,75,28416,128
62,75,28544,128
60,81,28676,981
65,81,28676,1049
69,95,28676,1049
62,68,29726,197
65,68,29726,167
70,82,29726,197
63,86,30231,2536
67,86,30231,2536
72,100,30231,2536
72,88,33536,128
73,88,33664,128
65,97,33800,306
70,97,33800,121
74,111,33800,219
62,102,35347,197
67,102,35347,167
70,116,35347,197
60,85,36868,1049
64,99,36868,1049
62,81,37918,474
65,95,37918,504
60,80,38423,989
64,94,38423,1019
58,80,39443,474
62,94,39443,504
60,81,39948,474
64,95,39948,504
64,80,40453,476
67,94,40453,506
65,88,41728,128
67,88,41856,128
60,97,41992,306
65,97,41992,121
69,111,41992,219
62,102,43539,197
67,102,43539,167
70,116,43539,197
63,85,45060,1049
67,99,45060,1049
58,93,45060,511
57,88,45602,477
70,81,46110,474
74,95,46110,504
55,89,46110,474
69,80,46615,2536
72,94,46615,2536
53,88,46615,479
58,91,47125,479
57,88,47635,474
55,89,48140,474
53,88,48645,476
70,88,49920,128
72,88,50048,128
70,84,50184,526
74,98,50184,526
67,80,50711,509
70,94,50711,509
62,83,51221,479
67,97,51221,509
67,89,51731,504
70,103,51731,504
62,81,52236,504
67,95,52236,504
58,80,52741,476
62,94,52741,506
60,85,53252,1049
64,99,53252,1049
62,81,54302,474
65,95,54302,504
60,80,54807,989
64,94,54807,1019
58,80,55827,474
62,94,55827,504
60,81,56332,474
64,95,56332,504
62,80,56837,476
65,94,56837,506
64,94,57348,511
67,108,57348,541
62,80,57890,477
65,94,57890,507
60,81,58398,474
64,95,58398,504
60,92,59413,479
64,106,59413,509
58,80,59923,474
62,94,59923,504
57,81,60428,474
60,95,60428,504
53,107,61444,435
58,121,61444,435
58,103,62494,400
65,117,62494,400
64,92,63509,509
67,106,63509,509
60,80,64019,504
64,94,64019,504
57,90,64524,504
60,104,64524,504
53,80,65029,476
57,94,65029,506
67,93,65540,511
69,88,66082,477
70,89,66590,474
65,81,66590,474
70,81,66590,474
74,95,66590,504
72,88,67095,479
69,91,67605,479
70,88,68115,474
62,80,68115,474
67,80,68115,474
70,94,68115,474
72,89,68620,474
67,88,69125,476
70,93,69636,541
60,85,69636,1049
64,99,69636,1049
70,88,70178,477
69,89,70686,474
62,81,70686,474
65,95,70686,504
74,88,71191,479
60,80,71191,989
64,94,71191,1019
72,91,71701,479
77,88,72211,474
58,80,72211,474
62,94,72211,504
76,89,72716,474
60,81,72716,474
64,95,72716,504
72,88,73221,476
64,80,73221,476
67,94,73221,506
67,93,73732,511
69,88,74274,477
70,89,74782,474
60,81,74782,474
65,95,74782,474
72,88,75287,479
69,91,75797,479
70,88,76307,474
62,80,76307,474
67,94,76307,504
72,89,76812,474
74,88,77317,476
79,93,77828,511
67,93,77828,1049
77,88,78370,477
74,89,78878,474
70,81,78878,474
74,95,78878,474
77,88,79383,479
69,80,79383,2506
72,94,79383,1494
74,91,79893,479
72,88,80403,474
70,89,80908,474
69,88,81413,476
67,93,81924,511
69,88,82466,477
70,89,82974,474
70,89,82974,474
72,88,83479,479
67,88,83479,479
69,91,83989,479
62,91,83989,479
70,88,84499,474
70,88,84499,474
72,89,85004,474
67,89,85004,474
74,88,85509,476
62,88,85509,476
70,93,86020,541
60,85,86020,1049
64,99,86020,1049
70,88,86562,477
67,89,87070,474
62,81,87070,474
65,95,87070,504
70,88,87575,479
60,80,87575,989
64,94,87575,1019
69,91,88085,479
67,88,88595,474
58,80,88595,474
62,94,88595,504
64,89,89100,474
60,81,89100,474
64,95,89100,474
69,88,89605,476
62,80,89605,476
65,94,89605,476
64,94,90116,511
67,108,90116,541
62,80,90658,477
65,94,90658,507
60,81,91166,474
64,95,91166,504
60,92,92181,479
64,106,92181,509
58,80,92691,474
62,94,92691,504
57,81,93196,474
60,95,93196,504
53,107,94212,435
58,121,94212,435
58,103,95262,400
65,117,95262,400
64,92,96277,509
67,106,96277,509
60,80,96787,504
64,94,96787,504
57,90,97292,504
60,104,97292,504
53,80,97797,476
57,94,97797,506
66,88,99072,128
67,88,99200,128
60,97,99336,306
63,97,99336,121
68,111,99336,219
56,102,100883,197
60,102,100883,167
63,116,100883,197
63,85,102404,1049
68,99,102404,1049
67,81,103454,474
72,95,103454,504
63,80,103959,989
70,94,103959,1019
68,88,104979,474
67,89,105484,474
68,88,105989,476
65,89,107550,197
64,88,108055,202
62,91,108565,202
65,88,109075,197
64,89,109580,197
62,88,110085,199
64,93,110596,1049
57,93,110596,1049
