note,velocity,position,duration
57,51,1920,120
65,60,1920,360
60,51,1920,120
60,56,2280,120
70,60,2400,120
69,54,2520,120
67,54,2640,120
65,54,2760,120
64,60,2880,120
65,57,3120,120
67,60,3360,120
69,55,3600,120
67,51,3840,120
64,51,3840,120
70,60,3840,360
67,56,4200,120
76,60,4320,120
74,54,4440,120
72,54,4560,120
70,54,4680,120
69,60,4800,120
70,57,5040,120
72,60,5280,120
73,61,5520,120
74,55,5760,360
76,48,6120,120
79,55,6240,120
77,51,6360,120
76,51,6480,120
74,51,6600,120
72,55,6720,180
72,49,6960,240
70,49,7200,30
72,44,7230,30
70,49,7260,30
72,42,7290,30
70,49,7320,40
72,45,7360,40
70,45,7400,40
69,49,7440,240
67,54,7680,180
69,49,7920,60
67,43,7980,60
66,44,8040,60
67,44,8100,60
70,49,8160,240
74,44,8400,240
65,44,8640,720
64,42,9360,60
65,38,9420,60
64,42,9480,120
65,60,9600,360
57,51,9600,120
60,51,9600,120
60,56,9960,120
70,60,10080,120
69,54,10200,120
67,54,10320,120
65,54,10440,120
64,60,10560,180
60,53,10740,60
65,57,10800,180
60,53,10980,60
67,60,11040,180
60,53,11220,60
69,55,11280,180
60,53,11460,60
70,60,11520,360
67,56,11880,120
76,60,12000,120
74,54,12120,120
72,54,12240,120
70,54,12360,120
69,60,12480,240
70,57,12720,240
72,60,12960,240
73,61,13200,240
73,55,13560,120
74,58,13680,120
76,55,13800,120
77,57,13920,120
78,59,14040,120
79,61,14160,120
81,63,14280,120
82,65,14400,120
83,68,14520,120
84,70,14640,120
85,68,14760,120
86,75,14880,120
81,63,15000,120
82,66,15120,120
79,61,15240,120
77,71,15360,720
79,41,16080,120
77,35,16200,120
76,39,16320,480
79,60,17280,480
77,55,17760,120
76,50,17880,120
74,55,18000,120
72,49,18120,90
72,55,18240,480
71,55,18720,60
72,51,18780,60
71,57,18840,240
71,51,19080,120
72,55,19200,120
74,52,19320,120
76,54,19440,120
77,55,19560,120
79,59,19680,120
81,61,19800,120
83,64,19920,120
84,66,20040,90
84,66,20160,120
83,64,20280,120
81,61,20400,60
79,59,20520,60
79,57,20640,120
77,55,20760,120
76,52,20880,60
74,50,21000,60
79,64,21120,360
81,59,21480,60
79,55,21540,60
77,62,21600,120
76,55,21720,120
74,57,21840,120
72,55,21960,90
72,61,22080,480
71,55,22560,60
72,51,22620,60
71,55,22680,240
77,52,22920,120
76,60,23040,60
77,55,23160,60
79,60,23280,60
81,61,23400,60
83,70,23520,60
84,65,23640,60
83,68,23760,60
84,66,23880,60
84,73,24000,120
83,66,24120,120
81,67,24240,120
79,64,24360,90
79,69,24480,120
77,64,24600,120
76,62,24720,120
74,61,24840,120
76,62,24960,120
77,62,25080,120
76,69,25200,120
77,68,25320,120
79,76,25440,120
81,74,25560,120
79,83,25680,120
81,78,25800,120
82,89,25920,960
70,75,25920,960
81,70,27000,120
80,75,27120,120
81,68,27240,120
79,67,27480,120
78,76,27600,120
79,67,27720,120
78,70,27960,120
78,69,28080,60
79,63,28140,60
78,68,28200,120
77,72,28440,120
77,72,28560,60
79,65,28620,60
77,75,28680,120
76,67,28920,120
77,70,29040,120
79,72,29160,90
79,72,29280,120
69,66,29400,120
77,72,29520,120
74,65,29640,120
72,72,29760,480
71,68,30240,40
72,60,30280,40
