note,velocity,position,duration
78,54,0,360
68,48,360,120
69,51,480,120
70,52,600,120
71,53,720,120
72,55,840,120
73,56,960,120
74,57,1080,120
75,58,1200,120
76,59,1320,120
81,69,1440,120
76,60,1560,120
73,62,1680,120
69,60,1800,120
67,68,1920,360
76,49,2280,120
68,69,2400,360
76,49,2760,120
67,70,2880,360
76,47,3240,120
68,69,3360,360
77,49,3720,120
78,67,3840,360
68,54,4200,120
69,53,4320,120
70,54,4440,120
71,55,4560,120
72,57,4680,120
73,58,4800,120
74,60,4920,120
75,61,5040,120
76,63,5160,120
81,69,5280,120
76,60,5400,120
73,62,5520,120
69,60,5640,120
85,76,5760,360
75,60,6120,120
76,59,6240,120
77,61,6360,120
78,63,6480,120
79,66,6600,120
80,67,6720,120
81,70,6840,120
82,72,6960,120
83,75,7080,120
88,83,7200,120
83,73,7320,120
80,76,7440,120
76,74,7560,120
71,78,7680,360
80,55,8040,120
68,77,8160,360
76,50,8520,120
64,68,8640,360
73,43,9000,120
61,61,9120,360
70,39,9480,120
60,53,9600,360
69,36,9960,120
57,50,10080,360
66,32,10440,120
56,47,10560,360
64,37,10920,120
78,53,11520,360
68,48,11880,120
69,52,12000,120
70,53,12120,120
71,54,12240,120
72,55,12360,120
73,56,12480,120
74,58,12600,120
75,59,12720,120
76,60,12840,120
81,69,12960,120
76,60,13080,120
73,62,13200,120
69,60,13320,120
67,68,13440,360
76,49,13800,120
68,69,13920,360
76,50,14280,120
67,70,14400,360
76,49,14760,120
68,69,14880,360
77,45,15240,120
78,67,15360,360
68,54,15720,120
69,53,15840,120
70,54,15960,120
71,55,16080,120
72,57,16200,120
73,58,16320,120
74,60,16440,120
75,61,16560,120
76,63,16680,120
81,69,16800,120
76,60,16920,120
73,62,17040,120
69,60,17160,120
85,76,17280,360
75,60,17640,120
76,59,17760,120
77,61,17880,120
78,63,18000,120
79,66,18120,120
80,67,18240,120
81,70,18360,120
82,72,18480,120
83,75,18600,120
88,83,18720,120
83,73,18840,120
80,76,18960,120
76,74,19080,120
71,78,19200,360
80,55,19560,120
68,77,19680,360
76,49,20040,120
64,68,20160,360
73,42,20520,120
61,60,20640,360
70,37,21000,120
60,53,21120,360
69,34,21480,120
57,49,21600,360
66,30,21960,120
56,46,22080,360
64,36,22440,120
67,60,23040,360
71,54,23400,120
74,58,23520,120
79,54,23640,120
73,60,23760,120
74,57,23880,120
79,57,23880,120
71,63,24000,120
74,60,24120,120
79,60,24120,120
69,65,24240,120
71,63,24360,120
74,63,24360,120
67,69,24480,120
71,60,24600,120
74,60,24600,120
66,69,24720,120
71,60,24840,120
74,60,24840,120
65,73,24960,360
68,45,25320,120
73,54,25320,120
66,69,25440,360
69,45,25800,120
73,53,25800,120
63,70,25920,360
66,42,26280,120
73,50,26280,120
65,69,26400,360
68,41,26760,120
73,49,26760,120
61,66,26880,360
66,26,27240,120
69,26,27240,120
73,42,27240,120
62,61,27360,120
66,26,27480,120
69,26,27480,120
73,42,27480,120
64,62,27600,120
66,27,27720,120
69,27,27720,120
73,43,27720,120
61,63,27840,360
69,23,28200,120
65,23,28200,120
73,38,28200,120
61,62,28320,360
65,26,28680,120
69,26,28680,120
73,42,28680,120
61,62,28800,1077
66,43,29280,120
68,45,29400,120
69,46,29520,120
73,48,29640,120
78,46,30240,120
80,48,30360,120
81,50,30480,120
85,52,30600,120
72,60,30720,360
76,54,31080,120
79,58,31200,120
84,54,31320,120
78,60,31440,120
79,57,31560,120
84,57,31560,120
76,63,31680,120
79,60,31800,120
84,60,31800,120
74,65,31920,120
76,63,32040,120
79,63,32040,120
72,69,32160,120
76,60,32280,120
79,60,32280,120
71,69,32400,120
76,60,32520,120
79,60,32520,120
70,73,32640,360
73,45,33000,120
78,54,33000,120
71,69,33120,360
74,42,33480,120
78,50,33480,120
68,70,33600,360
71,41,33960,120
78,49,33960,120
70,69,34080,360
73,39,34440,120
78,47,34440,120
66,66,34560,360
71,25,34920,120
74,25,34920,120
78,41,34920,120
67,59,35040,120
71,24,35160,120
74,24,35160,120
78,40,35160,120
69,58,35280,120
71,25,35400,120
74,25,35400,120
78,39,35400,120
66,58,35520,360
74,21,35880,120
70,21,35880,120
78,34,35880,120
66,55,36000,360
70,22,36360,120
74,22,36360,120
78,36,36360,120
66,44,36480,360
71,20,36840,120
75,20,36840,120
78,33,36840,120
68,39,36960,120
71,19,37080,120
75,19,37080,120
78,32,37080,120
70,39,37200,120
71,20,37320,120
75,20,37320,120
78,32,37320,120
66,39,37440,360
75,17,37800,120
70,17,37800,120
78,28,37800,120
66,38,37920,360
70,17,38280,120
75,17,38280,120
78,29,38280,120
66,44,38400,960
71,30,38880,120
73,32,39000,120
75,33,39120,120
78,34,39240,120
66,44,39360,960
71,37,39840,120
73,39,39960,120
75,41,40080,120
78,44,40200,120
78,49,40320,960
74,43,40800,120
73,41,40920,120
71,40,41040,120
66,39,41160,120
78,49,41280,960
74,43,41760,120
73,41,41880,120
71,40,42000,120
67,39,42120,120
78,52,42240,360
68,44,42600,120
69,46,42720,120
70,48,42840,120
71,49,42960,120
72,51,43080,120
73,53,43200,120
74,55,43320,120
75,57,43440,120
76,59,43560,120
81,65,43680,120
76,58,43800,120
73,62,43920,120
69,58,44040,120
67,68,44160,360
76,53,44520,120
68,69,44640,360
76,52,45000,120
67,70,45120,360
76,50,45480,120
68,69,45600,360
77,46,45960,120
78,67,46080,360
68,54,46440,120
69,53,46560,120
70,54,46680,120
71,55,46800,120
72,57,46920,120
73,58,47040,120
74,60,47160,120
75,61,47280,120
76,63,47400,120
81,69,47520,120
76,60,47640,120
73,62,47760,120
69,60,47880,120
85,76,48000,360
75,60,48360,120
76,58,48480,120
77,59,48600,120
78,61,48720,120
79,62,48840,120
80,64,48960,120
81,66,49080,120
82,67,49200,120
83,69,49320,120
88,78,49440,120
83,67,49560,120
80,72,49680,120
76,65,49800,120
90,90,49920,360
80,66,50280,120
81,66,50400,120
82,67,50520,120
83,69,50640,120
84,70,50760,120
85,72,50880,120
86,74,51000,120
