note,velocity,position,duration
54,80,10,503
61,75,544,475
57,76,1050,1015
56,78,2066,470
57,75,2567,474
59,80,3076,1045
52,75,5639,474
54,80,6148,509
61,75,6688,475
57,76,7194,1015
56,78,8210,470
57,75,8711,474
59,80,9220,1045
75,76,10266,478
76,75,10775,476
75,78,11264,150
76,75,11398,150
75,75,11532,273
71,75,11783,474
73,80,12292,1554
54,80,12292,509
61,75,12832,475
57,76,13338,1015
78,75,13847,977
56,78,14354,470
81,75,14855,474
57,75,14855,474
78,80,15364,1045
59,80,15364,1045
80,76,16410,478
81,75,16919,476
83,78,17426,470
80,75,17927,474
52,75,17927,474
81,80,18436,1554
54,80,18436,509
61,75,18976,475
57,76,19482,1015
80,63,19991,1038
56,78,20498,470
78,75,20999,230
57,75,20999,474
76,75,21245,243
75,80,21508,1045
59,80,21508,1045
81,76,22554,478
83,75,23063,476
85,78,23570,470
87,75,24071,474
81,80,24580,1554
54,80,24580,509
61,75,25120,475
57,76,25626,1015
80,75,26135,977
56,78,26642,470
73,75,27143,474
57,75,27143,474
78,80,27652,1045
59,80,27652,1045
76,76,28698,1015
75,78,29714,1005
52,75,30215,474
76,80,30724,509
54,80,30724,509
75,75,31264,475
61,75,31264,475
73,76,31770,478
57,76,31770,1015
71,75,32279,977
56,78,32786,470
78,75,33287,474
57,75,33287,474
73,80,33796,1045
59,80,33796,1045
68,75,35351,476
47,63,35351,537
69,78,35858,470
52,66,35858,531
68,75,36359,504
49,63,36359,535
61,67,36868,1076
68,67,36868,2061
71,81,36868,2061
64,80,36868,1045
54,68,36868,570
61,63,37408,536
64,76,37914,1516
57,76,37914,1015
56,78,38930,470
64,63,39431,535
57,75,39431,474
63,80,39940,1045
59,80,39940,1045
87,76,40986,478
47,76,40986,478
88,75,41495,476
54,75,41495,476
87,78,42002,470
57,78,42002,470
88,75,42503,474
56,75,42503,474
87,80,43012,1554
64,80,43012,1045
54,80,43012,509
61,75,43552,475
64,76,44058,1516
57,76,44058,1015
90,75,44567,1512
56,78,45074,470
64,63,45575,535
57,75,45575,474
85,80,46084,1045
63,80,46084,1045
59,80,46084,1045
54,76,47130,478
51,76,47130,478
80,75,47639,476
51,75,47639,476
47,75,47639,476
81,78,48146,470
52,78,48146,470
49,78,48146,470
80,75,48647,474
54,75,48647,474
51,75,48647,474
73,67,49156,3067
83,81,49156,3067
64,80,49156,1045
54,80,49156,509
61,75,49696,475
64,76,50202,1516
57,76,50202,1015
56,78,51218,470
64,63,51719,535
57,75,51719,474
59,72,52228,1045
63,86,52228,1045
80,67,53783,476
92,81,53783,506
81,70,54290,470
93,84,54290,500
80,67,54791,474
92,81,54791,504
83,72,55300,1045
95,86,55300,1045
76,80,55300,1045
66,80,55300,509
73,75,55840,475
76,76,56346,1516
69,76,56346,1015
68,78,57362,470
76,63,57863,535
69,75,57863,474
71,72,58372,1045
75,86,58372,1045
80,67,59927,476
92,81,59927,506
81,70,60434,470
93,84,60434,500
80,67,60935,474
92,81,60935,504
83,72,61444,1045
95,86,61444,1045
76,80,61444,1045
62,80,61444,509
73,75,61984,475
76,76,62490,1516
69,76,62490,1015
68,78,63506,470
76,63,64007,535
69,75,64007,474
75,80,64516,1045
64,72,64516,1045
71,86,64516,1045
87,76,65562,478
88,75,66071,476
87,78,66578,470
88,75,67079,474
87,80,67588,1015
78,80,67588,1045
64,80,67588,509
75,75,68128,1014
76,76,68634,1486
71,76,68634,1015
90,75,69143,1512
68,78,69650,470
71,75,70151,474
66,75,70151,474
76,72,70660,1045
85,86,70660,1045
68,80,70660,1045
61,80,70660,1045
80,75,72215,476
61,75,72215,476
56,75,72215,476
81,78,72722,470
62,78,72722,470
57,78,72722,470
80,75,73223,474
64,75,73223,474
59,75,73223,474
85,80,73732,1015
68,80,73732,509
62,80,73732,1045
73,75,74272,505
69,76,74778,1015
61,76,74778,478
57,75,75287,476
68,78,75794,470
59,78,75794,470
69,75,76295,474
61,75,76295,474
64,72,76804,1045
71,86,76804,1045
80,67,78359,476
92,81,78359,506
81,70,78866,470
93,84,78866,500
80,67,79367,474
92,81,79367,504
85,72,79876,1045
97,86,79876,1045
85,80,79876,1045
74,80,79876,509
78,75,80416,475
81,76,80922,1015
73,76,80922,478
69,75,81431,476
80,78,81938,470
71,78,81938,470
81,75,82439,474
73,75,82439,474
76,72,82948,1045
83,86,82948,1045
85,76,83994,478
86,75,84503,476
85,78,85010,470
86,75,85511,474
85,80,86020,1554
78,80,86020,1045
68,80,86020,509
71,75,86560,475
80,76,87066,1015
76,76,87066,478
88,75,87575,1482
73,75,87575,476
78,78,88082,470
75,78,88082,470
81,75,88583,474
76,75,88583,504
95,80,89092,1554
75,72,89092,1045
80,86,89092,1045
90,75,90647,1512
86,80,92164,1015
67,80,92164,509
74,75,92704,505
69,75,92704,475
81,76,93210,478
74,76,93210,1015
78,75,93719,476
79,78,94226,470
74,78,94226,470
81,75,94727,474
76,75,94727,474
83,75,95236,3067
78,75,95236,3067
67,80,98308,509
74,63,98848,536
69,75,98848,475
81,64,99354,539
76,76,99354,1015
78,63,99863,506
78,66,100370,531
73,78,100370,470
81,63,100871,535
74,75,100871,474
85,75,101380,3067
77,75,101380,3067
73,55,104452,1085
38,54,104452,1085
78,51,105498,1055
42,51,105498,1055
81,53,106514,1045
49,53,106514,1045
78,62,107524,2061
38,54,107524,1085
42,51,108570,1055
80,65,109586,470
49,53,109586,1045
81,62,110087,474
83,67,110596,1554
40,54,110596,1085
47,51,111642,1055
81,62,112151,476
80,65,112658,470
52,53,112658,1045
78,62,113159,474
73,67,113668,1045
40,54,113668,1085
80,63,114714,478
47,51,114714,1055
81,62,115223,476
83,65,115730,470
54,53,115730,1045
85,62,116231,474
80,62,116740,6139
42,55,116740,1085
49,51,117786,1055
56,53,118802,1045
42,55,119812,1085
47,51,120858,1055
56,53,121874,1045
80,62,122884,2061
40,54,122884,1085
47,51,123930,1055
78,65,124946,1005
54,53,124946,1045
73,62,125956,3067
40,54,125956,1085
45,51,127002,1055
54,53,128018,1045
66,59,129028,1045
73,73,129028,1045
38,54,129028,1085
73,55,130074,1015
78,69,130074,1015
42,51,130074,1055
78,57,131090,1005
81,71,131090,1005
49,53,131090,1045
73,54,132100,2061
78,68,132100,2061
38,54,132100,1085
42,51,133146,1055
76,57,134162,470
80,71,134162,500
49,53,134162,1045
78,54,134663,474
81,68,134663,504
80,59,135172,1554
83,73,135172,1554
40,54,135172,1085
47,51,136218,1055
76,54,136727,476
81,68,136727,506
73,57,137234,470
80,71,137234,500
52,53,137234,1045
71,54,137735,474
78,68,137735,504
69,59,138244,1045
73,73,138244,1045
40,54,138244,1085
73,55,139290,478
80,69,139290,508
47,51,139290,1055
76,54,139799,476
81,68,139799,506
80,57,140306,470
83,71,140306,500
54,53,140306,1045
81,54,140807,474
85,68,140807,504
83,54,141316,6139
88,68,141316,6139
42,55,141316,1085
49,51,142362,1055
56,53,143378,1045
42,55,144388,1085
47,51,145434,1055
56,53,146450,1045
82,54,147460,3067
85,68,147460,3067
42,62,147460,3067
61,68,151578,478
69,82,151578,508
59,67,152087,476
