note,velocity,position,duration
63,72,10,1548
70,72,10,1548
75,86,10,1548
49,72,10,1043
61,86,10,1043
56,76,1054,2029
63,67,1559,1524
68,81,1559,1524
64,79,3084,2570
68,74,3084,2570
48,68,3084,5107
58,68,3084,5107
60,78,3084,5107
64,75,5655,479
68,78,6165,479
64,75,6675,474
68,76,7180,474
70,75,7685,506
63,72,8196,1554
70,72,8196,1554
75,86,8196,1554
53,80,8196,1049
58,76,9246,2029
63,67,9751,1524
68,81,9751,1524
62,79,11276,2570
68,74,11276,2570
46,68,11276,5107
53,68,11276,5107
58,78,11276,3050
58,75,13847,479
68,78,14357,479
67,75,14867,474
65,76,15372,474
63,75,15877,506
63,80,16384,217
46,80,16388,1049
65,70,16578,830
70,76,17438,1014
49,76,17438,1014
72,78,18453,1014
53,78,18453,1014
68,76,19468,1011
56,76,19468,1011
65,72,20484,2064
70,86,20484,2064
48,80,20484,1049
51,76,21534,1014
77,78,22549,2026
55,78,22549,1014
58,76,23564,1011
65,72,24410,2234
49,67,24410,3249
68,72,24495,2149
56,67,24495,2629
75,73,24580,2064
63,68,24580,3079
56,65,26645,479
58,62,27155,474
60,63,27660,5107
39,54,27660,5107
51,69,27660,5107
55,54,32772,4091
58,68,32772,4091
27,57,32772,4091
75,54,36676,4283
82,54,36740,4219
87,54,36804,4155
99,68,36868,4091
60,59,40964,1049
63,73,40964,1049
44,67,40964,2064
75,63,42014,504
75,62,42519,509
75,65,43029,1014
56,57,43029,2026
63,71,43029,2026
75,63,44044,504
75,62,44549,1560
49,67,45060,1049
73,63,46110,474
56,63,46110,1014
72,62,46615,1019
61,65,47125,2026
68,62,47635,474
70,63,48140,1011
65,59,49156,1554
70,73,49156,1554
51,67,49156,1049
55,63,50206,1014
68,62,50711,479
70,65,51221,479
58,65,51221,1014
68,62,51731,474
70,63,52236,474
63,63,52236,1011
68,62,52741,476
72,67,53252,1049
52,67,53252,1049
73,63,54302,474
56,63,54302,1014
70,62,54807,1019
58,65,55317,1014
72,62,55827,474
70,63,56332,474
61,63,56332,1011
68,62,56837,476
72,67,57348,2064
53,67,57348,1049
56,63,58398,1014
68,65,59413,1014
60,65,59413,1014
80,63,60428,1011
65,63,60428,1011
67,59,61274,1219
72,59,61359,1134
79,73,61444,1049
51,67,61444,1049
75,63,62494,504
55,63,62494,1014
75,62,62999,1019
58,65,63509,1014
67,54,64019,1516
72,68,64019,1516
63,63,64524,1011
65,59,65540,1049
70,73,65540,1049
46,67,65540,1049
72,63,66590,474
49,63,66590,1014
70,62,67095,1019
53,65,67605,1014
65,54,68115,3585
68,64,68115,3585
58,63,68620,1011
58,67,69636,511
60,62,70178,477
58,63,70686,474
56,62,71191,479
68,65,71701,479
55,65,71701,479
70,62,72211,474
53,62,72211,474
72,63,72716,474
51,63,72716,474
73,62,73221,476
49,62,73221,476
72,80,73732,1049
37,79,73732,1554
68,76,74782,504
65,67,75287,1019
68,81,75287,1019
61,75,75287,1019
65,75,76307,504
65,68,76812,2570
70,78,76812,2570
39,79,77828,2064
68,75,79383,509
68,78,79893,479
63,78,79893,2026
70,75,80403,474
72,76,80908,474
73,75,81413,476
75,67,81924,1049
48,67,81924,2064
75,63,82974,474
72,54,83479,1524
80,68,83479,1524
63,65,83989,2026
82,63,85004,474
72,54,85509,1560
80,64,85509,1560
41,67,86020,1049
65,55,87070,1014
72,69,87070,1014
48,63,87070,1014
70,65,88085,479
56,65,88085,479
68,62,88595,1009
53,62,88595,474
48,63,89100,474
65,62,89605,476
41,62,89605,476
63,72,90116,1049
75,86,90116,1049
34,70,90116,1554
46,86,90116,1554
68,76,91166,504
63,67,91671,1019
68,81,91671,1019
