note,velocity,position,duration
65,6,10,1043
65,2,1054,1014
65,4,2069,1014
65,2,3084,1011
65,6,4100,1049
65,2,5150,1014
65,4,6165,1014
65,2,7180,1011
65,6,8196,1049
65,2,9246,1014
65,4,10261,1014
65,2,11276,1011
70,6,12292,511
65,1,12834,248
65,1,13083,258
65,2,13342,474
70,1,13847,1019
65,1,14867,247
65,1,15115,271
70,2,15372,1011
65,6,16394,1043
65,2,17438,1014
65,4,18453,1014
65,2,19468,1011
65,6,20484,1049
65,2,21534,1014
65,4,22549,1014
65,2,23564,1011
65,6,24580,1049
65,2,25630,1014
65,4,26645,1014
65,2,27660,1011
70,6,28676,511
65,1,29218,248
65,1,29467,258
65,2,29726,474
70,1,30231,1019
70,1,31251,247
70,1,31499,256
70,1,31756,256
70,1,32013,247
70,1,32261,247
70,1,32509,273
65,6,32778,1043
65,2,33822,1014
65,4,34837,1014
65,2,35852,1011
65,6,36868,1049
65,2,37918,1014
65,4,38933,1014
65,2,39948,1011
65,6,40964,1049
65,2,42014,1014
65,4,43029,1014
65,2,44044,1011
70,6,45060,511
65,1,45602,248
65,1,45851,258
65,2,46110,474
70,1,46615,1019
65,1,47635,247
65,1,47883,271
70,2,48140,1011
65,6,49162,1043
65,2,50206,1014
65,4,51221,1014
65,2,52236,1011
65,6,53252,1049
65,2,54302,1014
65,4,55317,1014
65,2,56332,1011
65,6,57348,1049
65,2,58398,1014
65,4,59413,1014
65,2,60428,1011
70,6,61444,511
65,1,61986,248
65,1,62235,258
65,2,62494,474
70,1,62999,1019
70,1,64019,247
70,1,64267,256
70,1,64524,256
70,1,64781,247
70,1,65029,247
70,1,65277,273
43,55,10,228
43,50,546,200
43,67,1054,504
43,50,1559,202
43,53,2069,202
43,66,2579,504
43,51,3084,197
43,50,3589,199
43,71,4100,541
43,50,4642,200
43,51,5150,197
43,66,5655,509
43,53,6165,202
43,66,6675,504
43,51,7180,197
43,50,7685,199
43,55,8196,234
43,50,8738,200
43,67,9246,504
43,50,9751,202
43,53,10261,202
43,66,10771,504
43,51,11276,197
43,50,11781,199
34,53,12292,572
41,50,12834,538
46,51,13342,535
36,48,13847,1050
43,50,14867,535
48,63,15372,1011
43,55,16394,228
43,50,16930,200
43,67,17438,504
43,50,17943,202
43,53,18453,202
43,66,18963,504
43,51,19468,197
43,50,19973,199
43,71,20484,541
43,50,21026,200
43,51,21534,197
43,66,22039,509
43,53,22549,202
43,66,23059,504
43,51,23564,197
43,50,24069,199
43,55,24580,234
43,50,25122,200
43,67,25630,504
43,50,26135,202
43,53,26645,202
43,66,27155,504
43,51,27660,197
43,50,28165,199
34,65,28676,511
41,62,29218,477
46,63,29726,474
37,61,30231,989
44,62,31251,474
49,63,31756,752
43,55,32778,228
43,50,33314,200
43,67,33822,504
43,50,34327,202
43,53,34837,202
43,66,35347,504
43,51,35852,197
43,50,36357,199
43,71,36868,541
43,50,37410,200
43,51,37918,197
43,66,38423,509
43,53,38933,202
43,66,39443,504
43,51,39948,197
43,50,40453,199
43,55,40964,234
43,50,41506,200
43,67,42014,504
43,50,42519,202
43,53,43029,202
43,66,43539,504
43,51,44044,197
43,50,44549,199
34,53,45060,572
41,50,45602,538
46,51,46110,535
36,48,46615,1050
43,50,47635,535
48,63,48140,1011
43,55,49162,228
43,50,49698,200
43,67,50206,504
43,50,50711,202
43,53,51221,202
43,66,51731,504
43,51,52236,197
43,50,52741,199
43,71,53252,541
43,50,53794,200
43,51,54302,197
43,66,54807,509
43,53,55317,202
43,66,55827,504
43,51,56332,197
43,50,56837,199
43,55,57348,234
43,50,57890,200
43,67,58398,504
43,50,58903,202
43,53,59413,202
43,66,59923,504
43,51,60428,197
43,50,60933,199
34,65,61444,511
41,62,61986,477
46,63,62494,474
37,61,62999,989
44,62,64019,474
49,63,64524,752
36,74,12,1041
36,70,1072,996
36,71,2086,997
36,69,3084,1011
36,74,4113,1036
36,70,5179,985
36,72,6170,1009
36,69,7200,991
36,74,8215,1030
36,71,9274,986
36,70,10275,1000
36,70,11276,1011
38,69,12292,541
36,68,12863,219
36,69,13085,256
36,69,13342,504
38,64,13847,1019
36,69,14870,244
36,68,15115,256
38,65,15385,998
36,74,16396,1041
36,70,17456,996
36,71,18470,997
36,69,19468,1011
36,74,20497,1036
36,70,21563,985
36,72,22554,1009
36,69,23584,991
36,74,24599,1030
36,71,25658,986
36,70,26659,1000
36,70,27660,1011
38,69,28676,541
36,68,29222,244
36,70,29475,250
36,69,29726,504
38,64,30249,1001
38,64,31269,229
38,64,31499,256
38,65,31782,230
38,64,32021,239
38,64,32272,236
38,64,32509,258
36,74,32780,1041
36,70,33840,996
36,71,34854,997
36,69,35852,1011
36,74,36881,1036
36,70,37947,985
36,72,38938,1009
36,69,39968,991
36,74,40983,1030
36,71,42042,986
36,70,43043,1000
36,70,44044,1011
38,69,45060,541
36,68,45631,219
36,69,45853,256
36,69,46110,504
38,64,46615,1019
36,69,47638,244
36,68,47883,256
38,65,48153,998
36,74,49164,1041
36,70,50224,996
36,71,51238,997
36,69,52236,1011
36,74,53265,1036
36,70,54331,985
36,72,55322,1009
36,69,56352,991
36,74,57367,1030
36,71,58426,986
36,70,59427,1000
36,70,60428,1011
38,69,61444,541
36,68,61990,244
36,70,62243,250
36,69,62494,504
38,64,63017,1001
38,64,64037,229
38,64,64267,256
38,65,64550,230
38,64,64789,239
38,64,65040,236
38,64,65277,258
