note,velocity,position,duration
71,125,3840,558
69,125,4320,624
71,125,4800,600
74,125,5280,1098
69,125,6240,558
71,125,6797,546
69,125,7200,612
71,125,7680,576
74,125,8160,522
71,125,8640,546
69,125,9120,720
71,125,9600,504
74,125,11520,1578
69,125,12960,1423
74,125,14400,969
76,125,15360,1536
69,125,16800,1500
76,125,18240,1074
78,125,19200,1650
79,125,20640,1506
78,125,22080,678
76,125,22560,618
74,125,23040,1518
79,125,24480,1554
78,125,25920,1014
74,125,26880,1512
79,125,28320,1572
78,125,29760,1008
74,125,30720,3858
79,125,34560,1608
78,125,36000,1500
74,125,37440,894
76,125,38400,1566
78,125,39840,1452
73,125,41280,1068
78,125,42240,930
74,125,43200,1098
76,125,44160,954
78,125,45120,3270
74,125,48960,276
74,125,49440,348
78,125,49920,294
78,125,50400,306
74,125,50880,264
74,125,51360,384
76,125,51840,1050
81,125,52800,264
81,125,53280,1482
76,125,54720,1062
73,125,55680,990
76,125,56640,1002
74,125,57600,1974
83,125,59520,1080
81,125,60480,972
74,125,61440,2058
83,125,63360,1122
81,125,64320,1026
74,125,65280,1374
74,125,67200,1134
73,125,68160,312
73,125,69120,1038
74,125,70080,1122
76,125,71040,958
74,125,72000,1076
78,125,72960,978
74,125,73920,954
76,125,74880,1020
78,125,75840,3222
74,125,79680,258
74,125,80160,312
78,125,80640,300
78,125,81120,288
74,125,81600,300
74,125,82080,354
76,125,82560,1056
81,125,83520,272
81,125,84000,1680
76,125,85440,1032
73,125,86400,942
76,125,87360,990
74,125,88320,1950
83,125,90240,1086
81,125,91200,984
74,125,92160,2070
83,125,94080,1026
81,125,95040,1080
74,125,96000,1296
74,125,97920,1062
73,125,98880,270
73,125,99840,1050
74,125,100800,996
76,125,101760,1032
74,125,102720,1200
71,125,104640,612
78,125,105120,407
78,125,106080,1488
74,125,107520,1002
71,125,108480,588
78,125,108960,402
78,125,109920,1500
74,125,111360,1044
71,125,112320,522
83,125,112800,1080
78,125,113760,1434
74,125,115200,1974
71,125,117120,1122
73,125,118080,954
74,125,119040,1194
74,125,120960,2028
73,125,122880,984
74,125,123840,1086
76,125,124800,1182
76,125,126720,1170
76,125,128640,2004
78,125,130560,1080
76,125,131520,1044
74,125,132480,1032
76,125,133440,960
74,125,134400,966
69,125,135360,1014
74,125,136320,1152
78,125,137280,366
78,125,138240,1182
76,125,139200,552
74,125,139680,498
76,125,140160,1368
76,125,142080,991
69,125,143040,1038
73,125,144000,1026
76,125,144960,1086
79,125,145920,1080
78,125,146880,576
76,125,147360,636
78,125,147840,1122
76,125,148800,1002
74,125,149760,2040
83,125,151680,984
81,125,152640,942
74,125,153600,1998
83,125,155520,1062
81,125,156480,1032
74,125,157440,1416
74,125,159360,1944
73,125,161280,1002
74,125,162240,990
76,125,163200,1056
78,125,164160,1194
74,125,165120,1008
69,125,166080,990
74,125,167040,1116
78,125,168000,348
78,125,168960,1140
76,125,169920,516
74,125,170400,510
76,125,170880,1278
76,125,172800,1038
69,125,173760,1104
73,125,174720,1104
76,125,175680,1056
79,125,176640,864
78,125,177600,282
78,125,178080,306
78,125,178560,1008
76,125,179520,996
74,125,180480,2070
83,125,182400,1014
81,125,183360,942
74,125,184320,1980
83,125,186240,1032
81,125,187200,948
74,125,188160,1350
74,125,190080,1955
73,125,192000,990
