note,velocity,position,duration
72,61,960,480
65,50,1440,240
74,73,1440,120
72,52,1560,240
77,64,1680,120
60,46,1920,240
67,67,1920,120
65,47,2040,240
72,63,2160,120
65,48,2400,240
74,69,2400,120
72,49,2520,240
77,63,2640,120
67,50,2880,240
74,73,2880,120
72,51,3000,240
79,61,3120,120
60,44,3360,240
69,64,3360,120
67,47,3480,240
72,59,3600,120
67,48,3840,240
74,69,3840,120
72,52,3960,240
79,66,4080,120
69,52,4320,240
74,76,4320,120
72,53,4440,240
81,65,4560,120
65,49,4800,240
74,71,4800,120
72,49,4920,240
77,63,5040,120
74,50,5280,240
81,72,5280,120
79,54,5400,240
86,66,5520,120
67,52,5760,240
74,76,5760,120
72,57,5880,240
79,66,6000,120
72,51,6240,240
81,72,6240,120
79,51,6360,240
84,64,6480,120
84,51,6720,240
93,75,6720,120
91,53,6840,240
96,69,6960,120
65,50,7200,240
74,73,7200,120
72,51,7320,240
77,69,7440,120
60,46,7680,240
67,67,7680,120
65,47,7800,240
72,65,7920,120
65,48,8160,240
74,69,8160,120
72,53,8280,240
77,67,8400,120
67,50,8640,240
74,73,8640,120
72,51,8760,240
79,65,8880,120
60,40,9120,240
69,64,9120,120
67,47,9240,240
72,63,9360,120
67,48,9600,240
74,69,9600,120
72,49,9720,240
79,66,9840,120
69,52,10080,240
74,76,10080,120
72,53,10200,240
81,70,10320,120
69,49,10560,240
76,71,10560,120
74,49,10680,240
81,66,10800,120
67,50,11040,240
74,72,11040,120
72,53,11160,240
79,65,11280,120
65,54,11520,240
74,80,11520,120
72,57,11640,240
77,71,11760,120
77,51,12000,240
86,72,12000,120
84,51,12120,240
89,65,12240,120
89,51,12480,240
98,75,12480,120
96,58,12600,240
101,71,12720,120
65,50,12960,240
74,73,12960,60
72,58,13020,60
74,63,13080,60
72,52,13140,180
77,67,13200,120
60,46,13440,240
67,67,13440,60
65,53,13500,60
67,57,13560,60
65,47,13620,180
72,66,13680,120
65,48,13920,240
74,69,13920,60
72,55,13980,60
74,59,14040,60
72,49,14100,180
77,66,14160,120
67,50,14400,240
74,73,14400,60
72,57,14460,60
74,63,14520,60
72,51,14580,180
79,66,14640,120
60,40,14880,240
69,64,14880,60
67,53,14940,60
69,57,15000,60
67,57,15060,180
72,64,15120,120
67,48,15360,240
74,69,15360,60
72,59,15420,60
74,61,15480,60
72,52,15540,180
79,65,15600,120
69,52,15840,240
74,76,15840,60
72,57,15900,60
74,64,15960,60
72,53,16020,180
81,66,16080,120
65,49,16320,240
74,71,16320,60
72,57,16380,60
74,63,16440,60
72,49,16500,180
77,67,16560,120
74,50,16800,240
81,72,16800,60
79,58,16860,60
81,64,16920,60
79,54,16980,180
86,71,17040,120
67,52,17280,240
74,76,17280,60
72,57,17340,60
74,65,17400,60
72,57,17460,180
79,70,17520,120
72,51,17760,240
81,72,17760,60
79,55,17820,60
81,61,17880,60
79,51,17940,180
84,64,18000,120
84,51,18240,240
93,75,18240,60
91,59,18300,60
93,63,18360,60
91,53,18420,180
96,72,18480,120
65,50,18720,240
74,73,18720,60
72,53,18780,60
74,61,18840,60
72,51,18900,180
77,69,18960,120
60,46,19200,240
67,67,19200,60
65,51,19260,60
67,59,19320,60
65,47,19380,180
72,65,19440,120
65,48,19680,240
74,69,19680,60
72,54,19740,60
74,61,19800,60
72,53,19860,180
77,67,19920,120
67,50,20160,240
74,73,20160,60
72,58,20220,60
74,65,20280,60
72,51,20340,180
79,65,20400,120
60,40,20640,240
69,64,20640,60
67,51,20700,60
69,57,20760,60
67,47,20820,180
72,63,20880,120
67,48,21120,240
74,69,21120,60
72,54,21180,60
74,61,21240,60
72,49,21300,180
79,66,21360,120
69,52,21600,240
74,76,21600,60
72,59,21660,60
74,67,21720,60
72,53,21780,180
81,70,21840,120
69,49,22080,240
76,71,22080,60
74,58,22140,60
76,65,22200,60
74,49,22260,180
81,66,22320,120
