note,velocity,position,duration
74,52,1680,120
72,63,1920,240
71,37,2160,120
71,43,2400,120
71,37,2640,120
71,55,2880,240
72,40,3120,120
75,51,3600,120
72,63,3840,240
71,37,4080,120
71,44,4320,120
71,37,4560,120
71,57,4800,240
72,47,5040,120
75,54,5520,240
72,63,5760,240
70,52,6000,120
70,54,6240,120
70,54,6480,120
72,63,6720,240
70,53,6960,120
70,55,7200,120
70,55,7440,120
72,63,7680,120
70,52,7800,120
69,53,7920,120
70,53,8040,120
72,58,8160,120
74,54,8400,120
70,58,8640,240
86,52,10320,120
84,64,10560,240
83,37,10800,120
83,43,11040,120
83,37,11280,120
83,55,11520,240
84,42,11760,120
87,51,12240,120
84,64,12480,240
83,37,12720,120
83,44,12960,120
83,37,13200,120
83,57,13440,240
84,47,13680,120
87,54,14160,240
84,64,14400,240
82,52,14640,120
82,54,14880,120
82,54,15120,120
84,64,15360,240
82,53,15600,120
82,55,15840,120
82,55,16080,120
84,64,16320,120
82,52,16440,120
81,53,16560,120
82,53,16680,120
84,58,16800,120
86,54,17040,120
82,58,17280,480
74,57,18000,120
79,60,18240,480
75,60,18720,480
72,60,19200,480
74,60,19680,120
75,58,19920,120
77,57,20160,120
79,53,20280,120
77,53,20400,120
75,53,20520,120
74,59,20640,120
75,52,20760,120
74,52,20880,120
72,53,21000,120
70,60,21120,720
70,57,21840,120
75,60,22080,480
72,60,22560,480
69,60,23040,480
74,65,23520,120
62,54,23520,120
60,49,23760,120
72,58,23760,120
60,55,24000,240
72,66,24000,240
58,51,24240,120
70,60,24240,120
69,67,24480,120
57,56,24480,120
55,52,24720,120
67,61,24720,120
70,73,24960,240
58,61,24960,240
69,66,25200,120
57,55,25200,120
55,59,25440,120
67,71,25440,120
66,66,25680,120
54,55,25680,120
55,60,25920,240
67,72,25920,240
74,81,26400,720
62,69,26400,720
69,69,26400,720
63,53,27120,120
75,64,27120,120
74,68,27360,120
62,57,27360,120
72,64,27600,120
60,53,27600,120
60,58,27840,240
72,69,27840,240
70,64,28080,120
58,53,28080,120
57,58,28320,120
69,69,28320,120
55,53,28560,120
67,64,28560,120
68,72,28800,480
56,60,28800,480
54,55,29280,480
66,66,29280,480
55,59,29760,240
67,71,29760,240
74,52,31440,120
72,63,31680,240
71,37,31920,120
71,43,32160,120
71,37,32400,120
71,55,32640,120
72,49,32760,120
79,59,32880,240
77,50,33120,120
75,45,33240,120
74,45,33360,120
72,45,33480,120
72,63,33600,240
71,37,33840,120
71,44,34080,120
71,37,34320,120
71,57,34560,240
72,47,34800,120
75,54,35280,240
