note,velocity,position,duration
90,60,1922,239
81,62,2176,224
83,63,2414,222
90,60,2651,224
81,65,2890,224
83,62,3129,222
90,63,3366,222
81,62,3602,223
83,67,3842,239
90,62,4096,224
81,63,4334,222
83,62,4571,224
90,65,4810,224
81,62,5049,222
83,63,5286,222
90,62,5522,223
59,58,5762,239
69,50,5762,239
81,64,5762,253
61,53,6015,225
71,45,6015,225
83,59,6015,239
66,54,6254,222
78,44,6254,222
90,60,6254,236
59,55,6490,225
69,47,6490,225
81,61,6490,239
61,56,6729,225
71,48,6729,225
83,62,6729,239
66,56,6968,223
78,46,6968,223
90,62,6968,237
59,57,7205,223
69,49,7205,223
81,63,7205,237
61,58,7442,223
71,50,7442,223
83,64,7442,238
66,59,7682,239
78,49,7682,239
90,65,7682,253
59,60,7935,225
69,52,7935,225
81,66,7935,239
61,61,8174,222
71,53,8174,222
83,67,8174,236
66,61,8410,225
78,51,8410,225
90,67,8410,239
59,62,8649,225
69,54,8649,225
81,68,8649,239
61,63,8888,223
71,55,8888,223
83,69,8888,237
66,64,9125,475
78,54,9125,223
90,70,9125,237
74,76,9362,109
76,76,9479,114
43,80,9602,239
71,72,9602,492
78,86,9602,492
50,75,9856,224
55,76,10094,222
76,76,10094,475
50,75,10331,224
59,78,10569,225
67,70,10569,476
74,70,10569,476
79,84,10569,476
50,75,10809,222
55,76,11045,223
71,68,11045,475
78,82,11045,475
50,75,11282,223
45,80,11522,239
69,67,11522,1443
73,81,11522,1443
52,75,11776,224
57,76,12014,222
52,75,12251,224
61,78,12490,224
52,75,12729,222
57,76,12965,223
52,75,13202,223
74,75,13202,109
76,75,13319,114
43,80,13442,239
71,72,13442,492
78,86,13442,492
50,75,13696,224
55,76,13934,222
76,76,13934,475
50,75,14171,224
59,78,14409,225
67,70,14409,476
74,70,14409,476
79,84,14409,476
50,75,14649,222
55,76,14885,223
71,68,14885,475
78,82,14885,475
50,75,15122,223
42,80,15362,239
66,67,15362,1443
69,81,15362,1443
49,75,15616,224
54,76,15854,222
49,75,16091,224
57,78,16330,224
49,75,16569,222
54,76,16805,223
49,75,17042,223
74,75,17042,109
76,75,17159,114
43,80,17282,239
71,72,17282,492
78,86,17282,492
50,75,17536,224
55,76,17774,222
76,76,17774,475
50,75,18011,224
59,78,18249,225
67,70,18249,476
74,70,18249,476
79,84,18249,476
50,75,18489,222
55,76,18725,223
71,68,18725,475
78,82,18725,475
50,75,18962,223
45,80,19202,239
69,67,19202,1443
73,81,19202,1443
52,75,19456,224
57,76,19694,222
52,75,19931,224
61,78,20170,224
52,75,20409,222
57,76,20645,969
71,67,20882,223
83,81,20882,238
73,72,21122,239
85,86,21122,253
74,67,21375,225
86,81,21375,239
43,68,21534,1031
50,68,21574,991
55,82,21614,951
81,68,21614,475
93,82,21614,475
85,70,22089,225
97,84,22089,239
86,67,22328,223
98,81,22328,237
42,68,22486,1994
50,68,22526,39
57,82,22565,1915
93,68,22565,1915
105,82,22565,1915
69,75,24722,223
43,67,24882,1998
50,67,24922,1958
59,81,24962,1918
62,72,24962,492
71,86,24962,492
76,76,25454,236
76,75,25690,952
69,75,26642,223
45,67,26802,1998
52,67,26842,1958
57,81,26882,1918
64,72,26882,492
71,86,26882,492
76,76,27374,236
76,75,27610,952
74,75,28562,223
47,67,28722,1998
54,67,28762,1958
59,81,28802,1918
64,72,28802,239
69,72,28802,239
73,86,28802,253
73,75,29055,239
73,76,29294,222
74,75,29531,224
73,78,29770,224
71,75,30009,952
66,75,30976,474
59,76,31214,475
64,75,31450,478
54,78,31689,476
62,75,31928,474
47,76,32165,475
69,75,32402,223
43,67,32642,1918
50,67,32642,1918
59,81,32642,1918
62,72,32642,492
71,86,32642,492
76,76,33134,236
76,75,33370,952
69,75,34322,223
45,67,34562,1918
52,67,34562,1918
57,81,34562,1918
64,72,34562,492
71,86,34562,492
76,76,35054,236
76,75,35290,952
74,75,36242,223
47,80,36482,239
69,72,36482,492
71,72,36482,492
76,86,36482,492
54,75,36736,713
74,76,36974,222
69,67,37211,463
76,77,37211,477
59,78,37449,951
81,75,37688,223
74,68,37926,1204
78,78,37926,1204
43,80,38402,239
50,75,38656,224
55,76,38894,222
59,75,39130,1190
69,75,39130,239
62,70,39369,225
69,84,39369,239
71,75,39608,223
74,76,39846,222
64,78,40082,732
71,78,40082,732
76,88,40082,732
43,80,40322,239
50,75,40576,224
55,76,40814,222
74,76,40814,222
50,75,41051,224
71,77,41051,951
78,87,41051,951
59,78,41290,224
50,75,41529,222
55,76,41766,222
50,75,42002,223
74,75,42002,223
45,80,42242,239
69,72,42242,492
76,86,42242,492
52,75,42496,224
57,76,42734,222
74,76,42734,236
52,75,42970,225
69,77,42970,952
74,77,42970,952
78,87,42970,952
61,78,43210,224
52,75,43449,222
57,76,43686,222
52,75,43922,223
74,85,43922,223
47,80,44162,239
64,77,44162,253
69,77,44162,253
73,87,44162,253
54,75,44415,225
64,72,44415,239
69,72,44415,239
73,82,44415,239
59,76,44654,222
64,73,44654,222
69,73,44654,222
73,83,44654,236
54,75,44890,225
74,80,44890,225
62,78,45130,224
64,70,45130,224
73,84,45130,238
54,75,45368,223
71,86,45368,237
59,76,45605,223
64,75,45605,1205
71,85,45605,1205
54,75,45842,223
42,87,46082,239
49,82,46336,224
54,82,46574,1426
62,78,46810,225
74,92,46810,239
69,81,47049,476
81,95,47049,476
66,77,47525,223
78,91,47525,237
64,76,47762,493
71,76,47762,479
76,90,47762,493
43,91,48002,239
50,86,48255,225
64,76,48255,239
76,86,48255,239
55,87,48494,222
64,77,48494,222
76,91,48494,236
