note,velocity,position,duration
67,48,1200,120
72,49,1440,120
74,51,1680,120
75,52,1920,720
77,50,2640,240
74,53,2880,720
75,50,3600,240
72,52,3840,900
74,48,4740,60
72,52,4800,240
71,51,5040,240
72,51,5280,240
74,50,5520,180
77,49,5700,60
75,56,5760,240
74,52,6000,240
75,52,6240,240
77,52,6480,240
79,56,6720,240
79,55,7200,240
79,57,7680,1440
77,51,9120,240
79,53,9360,120
77,48,9480,60
79,48,9540,60
80,56,9600,960
74,52,10560,480
75,51,11040,240
77,53,11280,120
75,50,11400,60
77,50,11460,60
79,56,11520,960
72,52,12480,474
72,53,12960,240
74,54,13200,240
75,57,13440,240
75,53,13920,240
77,46,14160,240
74,57,14400,240
74,51,14880,240
75,54,15120,240
72,57,15360,480
77,56,16800,240
79,58,17040,240
68,51,17280,960
80,61,17280,960
74,57,18240,480
75,56,18720,240
77,58,18960,240
67,51,19200,960
79,61,19200,960
72,57,20160,480
72,58,20640,240
74,59,20880,240
75,62,21120,240
75,58,21600,240
77,60,21840,240
74,62,22080,240
74,56,22560,240
75,59,22800,240
72,62,23040,240
82,74,23520,960
82,73,24480,720
80,71,25200,240
79,72,25440,240
77,72,25680,240
75,71,25920,240
74,71,26160,240
72,71,26400,240
71,71,26640,240
72,73,26880,240
72,67,27360,960
84,79,27360,960
82,80,28320,720
80,81,29040,240
79,82,29280,240
77,81,29520,240
75,79,29760,240
74,79,30000,240
72,79,30240,240
71,78,30480,240
72,89,30720,240
74,81,31200,80
75,81,31280,80
74,81,31360,80
75,81,31440,60
74,81,31500,60
72,80,31560,60
74,80,31620,60
75,92,31680,240
71,92,32160,240
74,92,32160,240
83,92,32160,240
72,92,32640,240
75,92,32640,240
84,92,32640,240
55,73,34560,1920
60,73,34560,1920
64,86,34560,1920
65,50,36480,240
72,51,36720,240
68,53,36960,240
77,54,37200,240
72,55,37440,240
80,56,37680,240
77,57,37920,240
84,59,38160,240
82,59,38400,240
79,59,38640,240
76,58,38880,240
72,57,39120,240
70,56,39360,240
71,55,39600,240
72,55,39840,240
67,54,40080,240
70,60,40320,960
68,56,41280,480
53,73,42240,1920
58,73,42240,1920
62,86,42240,1920
63,50,44160,240
70,51,44400,240
67,53,44640,240
75,54,44880,240
70,55,45120,240
79,56,45360,240
75,57,45600,240
82,59,45840,240
80,59,46080,240
79,59,46320,240
77,58,46560,240
75,57,46800,240
74,56,47040,240
72,55,47280,240
70,55,47520,240
68,54,47760,240
67,60,48000,240
70,60,48480,960
70,56,49440,720
72,54,50160,240
74,55,50400,240
75,57,50640,240
77,58,50880,240
79,60,51120,240
80,61,51360,240
77,58,51600,240
80,61,51840,240
79,60,52080,240
77,59,52320,240
75,58,52560,220
75,60,52800,240
74,58,53040,240
72,58,53280,240
74,58,53520,240
77,63,53760,240
75,57,54000,240
74,57,54240,240
72,57,54480,240
68,60,54720,432
70,60,54720,432
68,60,55200,432
70,60,55200,432
68,60,55680,240
70,60,55680,2160
67,53,55920,240
65,53,56160,240
63,53,56400,220
63,57,56640,240
62,52,56880,240
60,52,57120,240
62,52,57360,240
63,55,57600,240
72,56,57840,240
74,58,58080,240
75,59,58320,240
77,61,58560,240
78,63,58800,240
80,64,59040,240
77,62,59280,240
78,65,59520,480
82,72,60000,950
82,74,60960,960
87,91,61920,960
81,78,62880,480
82,60,63360,1120
81,49,64480,160
82,51,64640,160
84,53,64800,160
82,50,64960,160
81,50,65120,160
82,50,65280,1120
81,49,66400,160
82,51,66560,160
84,53,66720,160
82,50,66880,160
81,50,67040,160
82,54,67360,160
84,56,67520,160
86,58,67680,160
84,55,67840,160
82,52,68000,160
86,54,68320,160
87,57,68480,160
89,59,68640,160
87,57,68800,160
86,55,68960,160
89,63,69120,160
87,63,69280,160
86,62,69440,160
84,61,69600,160
82,60,69760,160
80,59,69920,160
79,59,70080,160
77,58,70240,160
75,57,70400,160
74,56,70560,120
72,56,70680,120
70,55,70800,120
68,54,70920,120
67,59,71040,170
63,55,71200,170
65,55,71360,170
67,59,71520,170
65,55,71680,170
63,55,71840,170
68,59,72000,960
67,59,72960,170
75,55,73120,170
77,55,73280,170
79,59,73440,170
77,55,73600,170
75,55,73760,170
80,59,73920,960
79,59,74880,160
75,59,75040,160
77,59,75200,160
79,64,75360,160
77,57,75520,160
75,58,75680,160
82,67,75840,160
79,59,76000,160
80,59,76160,160
82,62,76320,160
80,65,76480,160
79,67,76640,160
85,69,76800,170
84,68,76960,170
82,67,77120,170
80,66,77280,170
79,65,77440,170
77,63,77600,170
75,59,77760,170
74,55,77920,170
75,55,78080,170
76,59,78240,170
77,56,78400,170
73,56,78560,170
60,57,79200,160
63,59,79360,160
68,62,79520,160
72,64,79680,160
75,66,79840,160
80,68,80000,160
84,70,80160,120
84,70,80400,120
84,70,80640,240
82,68,80880,240
80,66,81120,120
79,64,81360,120
79,65,81600,240
77,63,81840,240
75,61,82080,120
74,59,82320,120
75,63,82560,480
58,45,84000,470
62,37,84480,240
65,45,84480,240
62,38,84960,240
65,45,84960,240
62,38,85440,240
65,45,85440,240
62,39,85920,240
65,46,85920,240
63,40,86400,1440
70,47,86400,1440
63,46,87840,480
70,46,87840,480
63,40,88320,960
68,48,88320,960
65,37,89280,960
63,37,89280,960
69,45,89280,960
62,39,90240,1440
65,39,90240,1440
70,46,90240,1440
70,50,91680,470
70,42,92160,240
77,50,92160,240
70,45,92640,240
77,53,92640,240
70,47,93120,240
77,56,93120,240
70,50,93600,240
77,59,93600,240
70,73,94080,960
82,73,94080,1440
73,80,95040,960
83,72,95520,480
72,74,96000,480
84,87,96000,480
65,74,96960,480
68,74,96960,480
74,87,96960,480
67,49,97920,480
75,55,97920,480
70,54,99040,170
72,56,99200,170
74,57,99360,170
72,54,99520,170
70,51,99680,170
75,55,99840,480
70,54,100960,170
72,56,101120,170
74,57,101280,170
72,54,101440,170
70,51,101600,170
75,56,101760,160
79,59,101920,160
77,52,102080,160
75,59,102240,160
74,57,102400,160
72,58,102560,160
71,54,102720,160
72,54,102880,160
70,53,103040,160
68,53,103200,160
67,52,103360,160
65,52,103520,160
63,55,103680,480
58,54,104800,170
60,56,104960,170
62,57,105120,170
60,54,105280,170
58,51,105440,170
63,55,105600,480
58,54,106720,170
60,56,106880,170
62,57,107040,170
60,54,107200,170
58,51,107360,170
63,55,107520,480
59,54,108640,170
60,56,108800,170
62,57,108960,170
60,54,109120,170
59,51,109280,170
65,64,109440,170
63,54,109602,170
62,58,109761,160
68,66,109913,170
67,58,110082,170
65,61,110241,160
74,70,110400,170
72,60,110559,170
71,64,110721,160
77,74,110886,170
75,64,111039,170
74,68,111201,160
89,100,111360,1440
87,86,112800,160
86,85,112960,160
84,83,113120,160
83,82,113280,160
80,81,113440,160
79,79,113600,160
77,78,113760,160
75,77,113920,160
74,75,114080,160
72,74,114240,160
71,72,114400,160
68,71,114560,160
67,70,114720,96
65,68,114816,96
63,69,114912,96
62,70,115008,96
60,71,115104,96
59,93,115200,2880
67,48,118320,120
72,49,118560,120
74,51,118800,120
75,52,119040,720
77,50,119760,240
74,53,120000,720
75,50,120720,240
72,52,120960,900
74,48,121860,60
72,52,121920,240
71,51,122160,240
72,51,122400,240
74,50,122640,180
77,49,122820,60
75,56,122880,240
74,52,123120,240
75,52,123360,240
77,52,123600,240
79,56,123840,240
79,55,124320,240
79,57,124800,1440
77,51,126240,240
79,53,126480,120
77,48,126600,60
79,48,126660,60
80,56,126720,960
74,52,127680,480
75,51,128160,240
77,53,128400,120
75,50,128520,60
77,50,128580,60
79,56,128640,960
72,52,129600,470
72,53,130080,240
74,54,130320,240
75,57,130560,240
75,53,131040,240
77,55,131280,240
74,57,131520,240
74,51,132000,240
75,54,132240,240
72,57,132480,480
77,56,133920,240
79,58,134160,240
68,51,134400,960
80,61,134400,960
74,57,135360,480
75,56,135840,240
77,58,136080,240
67,51,136320,960
79,61,136320,960
72,57,137280,470
72,58,137760,240
74,59,138000,240
75,62,138240,240
75,58,138720,240
77,60,138960,240
74,62,139200,240
74,56,139680,240
75,59,139920,240
72,62,140160,240
82,74,140640,960
82,73,141600,720
80,71,142320,240
79,72,142560,240
77,72,142800,240
75,71,143040,240
74,71,143280,240
72,71,143520,240
71,71,143760,240
72,73,144000,240
72,67,144480,960
84,79,144480,960
82,80,145440,720
80,81,146160,240
79,82,146400,240
77,81,146640,240
75,79,146880,240
74,79,147120,240
