note,velocity,position,duration
63,72,0,960
67,72,0,720
75,88,0,720
67,73,720,240
70,84,960,480
67,70,960,480
63,70,960,480
72,78,1440,240
67,64,1440,240
63,64,1440,480
67,73,1680,240
70,80,1920,960
63,67,1920,960
67,67,1920,960
63,62,2880,480
67,66,2880,480
70,81,2880,240
72,70,3120,240
63,68,3360,480
67,81,3360,240
72,68,3600,240
70,80,3840,960
67,67,3840,960
63,67,3840,960
63,68,4800,960
67,68,4800,960
70,81,4800,960
77,84,5760,720
65,70,5760,720
70,70,5760,1440
79,77,6480,240
67,64,6480,240
65,70,6720,480
77,84,6720,480
68,68,7200,480
60,68,7200,240
72,81,7200,240
62,66,7440,240
74,78,7440,240
75,84,7680,960
63,70,7680,960
67,70,7680,960
63,67,8640,240
67,67,8640,480
75,80,8640,240
62,58,8880,240
74,69,8880,240
72,75,9120,240
60,63,9120,240
68,63,9120,480
74,64,9360,240
62,53,9360,240
67,65,9600,1440
63,65,9600,1440
58,65,9600,960
70,77,9600,1440
58,72,10560,960
70,71,11040,480
68,59,11040,480
65,59,11040,480
67,62,11520,1440
70,73,11520,1440
58,60,11520,960
63,60,11520,1440
58,72,12480,960
65,59,12960,480
68,59,12960,480
70,71,12960,480
63,72,13440,960
67,73,13440,720
75,88,13440,720
67,73,14160,240
70,84,14400,480
67,70,14400,480
63,70,14400,480
72,78,14880,240
67,64,14880,240
63,64,14880,480
67,73,15120,240
70,80,15360,960
67,67,15360,960
63,67,15360,960
67,66,16320,480
63,62,16320,480
70,81,16320,240
72,70,16560,240
63,68,16800,480
67,81,16800,240
72,68,17040,240
63,67,17280,960
70,80,17280,960
67,67,17280,960
70,81,18240,960
67,68,18240,960
63,68,18240,960
77,84,19200,720
65,70,19200,720
70,70,19200,1440
67,64,19920,240
79,77,19920,240
65,70,20160,480
77,84,20160,480
72,81,20640,240
60,68,20640,240
68,68,20640,480
62,66,20880,240
74,78,20880,240
67,70,21120,960
63,70,21120,960
75,84,21120,960
63,67,22080,240
67,67,22080,480
75,80,22080,240
62,58,22320,240
74,69,22320,240
72,75,22560,240
60,63,22560,240
68,63,22560,480
74,64,22800,240
62,53,22800,240
70,73,23040,1440
67,62,23040,1440
63,62,23040,960
63,70,24000,240
62,66,24240,240
66,59,24480,480
72,71,24480,480
60,61,24480,240
62,58,24720,240
67,74,24960,1200
60,62,24960,960
62,62,24960,1200
59,63,25920,240
55,80,26400,480
60,75,26880,120
63,66,27360,480
67,80,27360,480
60,61,27360,480
62,67,27840,240
65,67,28320,480
67,81,28320,480
62,62,28320,480
63,73,28800,240
62,58,29280,240
65,58,29280,480
67,69,29280,480
60,71,29520,240
59,66,29760,240
67,80,30240,480
55,60,30240,480
65,63,30240,480
60,75,30720,240
60,66,31200,480
67,80,31200,480
63,66,31200,480
57,67,31680,240
57,66,32160,240
65,66,32160,480
67,81,32160,480
59,67,32400,240
60,75,32640,240
63,66,33120,480
67,80,33120,480
60,66,33120,480
75,71,33600,240
79,85,33600,240
67,71,33600,240
72,71,33600,240
67,81,34080,480
55,67,34080,480
72,75,34560,240
67,75,34560,240
63,75,34560,240
60,75,34560,240
60,66,35040,480
72,80,35040,480
62,66,35520,240
74,80,35520,240
71,66,35520,240
67,66,35520,240
62,67,36000,480
74,81,36000,480
67,75,36480,240
63,75,36480,240
75,75,36480,240
72,75,36480,240
62,66,36960,240
74,80,36960,240
72,80,37200,240
60,66,37200,240
62,66,37440,240
67,66,37440,240
71,66,37440,240
74,80,37440,240
55,67,37920,480
67,81,37920,480
