note,velocity,position,duration
78,15,480,456
85,22,480,456
82,15,480,456
78,15,960,456
85,22,960,456
82,15,960,456
78,16,1440,456
85,24,1440,456
82,16,1440,456
78,15,1920,456
85,22,1920,456
82,15,1920,456
78,15,2400,456
85,22,2400,456
82,15,2400,456
78,15,3360,456
85,22,3360,456
82,15,3360,456
78,15,3840,456
85,22,3840,456
82,15,3840,456
78,16,4320,456
85,24,4320,456
82,16,4320,456
78,14,4800,456
85,21,4800,456
82,14,4800,456
78,14,5280,456
85,21,5280,456
82,14,5280,456
78,15,6240,456
85,22,6240,456
82,15,6240,456
78,15,6720,456
85,22,6720,456
82,15,6720,456
78,16,7200,456
85,24,7200,456
82,16,7200,456
78,14,7680,456
85,21,7680,456
82,14,7680,456
78,14,8160,456
87,21,8160,456
82,14,8160,456
78,16,9120,456
82,16,9120,456
87,24,9120,456
78,16,9600,456
82,16,9600,456
87,24,9600,456
78,16,10560,456
82,16,10560,456
85,26,10560,456
73,16,11040,456
82,26,11040,456
78,16,11040,456
71,19,12000,456
75,19,12000,456
78,28,12000,456
71,19,12480,456
75,19,12480,456
78,28,12480,456
71,18,13440,456
75,18,13440,456
80,28,13440,456
71,18,13920,456
75,18,13920,456
80,27,13920,456
73,16,14880,456
78,16,14880,456
82,24,14880,456
73,16,15360,456
78,16,15360,456
82,24,15360,456
73,18,15840,456
78,18,15840,456
82,27,15840,456
73,16,16320,456
78,16,16320,456
82,24,16320,456
73,16,16800,456
78,16,16800,456
82,24,16800,456
78,20,17760,456
85,30,17760,456
82,20,17760,456
78,20,18240,456
82,20,18240,456
85,30,18240,456
78,23,18720,456
82,23,18720,456
89,34,18720,456
87,32,19200,456
82,21,19200,456
78,21,19200,456
78,21,19680,456
82,21,19680,456
85,32,19680,456
78,23,20640,456
87,35,20640,456
82,23,20640,456
78,21,21120,456
82,21,21120,456
85,33,21120,456
73,23,22080,456
82,34,22080,456
78,29,22080,456
70,21,22560,456
73,21,22560,456
78,32,22560,456
71,20,23520,456
75,20,23520,456
78,30,23520,456
71,20,24000,456
75,20,24000,456
78,30,24000,456
71,23,24480,456
75,23,24480,456
82,35,24480,456
71,20,24960,456
75,20,24960,456
80,31,24960,456
71,20,25440,456
75,20,25440,456
78,31,25440,456
73,20,26400,456
78,20,26400,456
82,30,26400,456
73,20,26880,456
78,20,26880,456
82,30,26880,456
73,21,27360,456
78,21,27360,456
82,33,27360,456
73,20,27840,456
78,20,27840,456
82,30,27840,456
73,20,28320,456
78,20,28320,456
82,30,28320,456
74,27,29280,456
78,27,29280,456
82,32,29280,456
74,27,29760,456
78,27,29760,456
82,32,29760,456
74,30,30720,456
78,30,30720,456
82,36,30720,456
74,33,31200,456
78,33,31200,456
82,39,31200,456
75,32,32160,456
78,32,32160,456
82,38,32160,456
75,32,32640,456
78,32,32640,456
82,38,32640,456
66,27,33600,456
70,27,33600,456
75,33,33600,456
66,27,34080,456
70,27,34080,456
75,33,34080,456
74,27,35040,456
78,27,35040,456
82,32,35040,456
74,27,35520,456
78,27,35520,456
82,32,35520,456
74,30,36480,456
78,30,36480,456
83,36,36480,456
74,33,36960,456
78,33,36960,456
85,39,36960,456
75,35,37920,456
78,35,37920,456
82,42,37920,456
75,36,38400,456
78,36,38400,456
82,43,38400,456
75,37,38880,456
78,37,38880,456
82,45,38880,456
75,39,39360,456
78,39,39360,456
82,46,39360,456
75,40,39840,456
78,40,39840,456
82,48,39840,456
74,33,40800,456
78,33,40800,456
82,40,40800,456
74,33,41280,456
78,33,41280,456
82,40,41280,456
74,33,41760,456
78,33,41760,456
82,40,41760,456
74,34,42240,456
78,34,42240,456
82,41,42240,456
74,34,42720,456
78,34,42720,456
81,41,42720,456
73,33,43680,456
77,33,43680,456
81,39,43680,456
73,32,44160,456
77,32,44160,456
81,38,44160,456
73,31,45120,456
77,31,45120,456
80,37,45120,456
73,31,45600,456
77,31,45600,456
80,37,45600,456
72,33,46560,456
76,33,46560,456
80,39,46560,456
72,33,47040,456
76,33,47040,456
80,39,47040,456
72,33,48000,238
76,33,48000,456
82,39,48000,456
76,34,48480,456
84,41,48480,456
73,34,49440,456
77,34,49440,456
80,41,49440,456
73,34,49920,456
77,34,49920,456
80,41,49920,456
89,53,50400,456
77,39,50880,456
80,39,50880,456
85,47,50880,456
77,39,51360,456
80,39,51360,456
84,47,51360,456
73,38,52320,456
77,38,52320,456
83,45,52320,456
73,38,52800,456
77,38,52800,456
83,45,52800,456
73,39,53280,456
77,39,53280,456
83,47,53280,456
73,37,53760,456
77,37,53760,456
82,44,53760,456
73,37,54240,456
77,37,54240,456
81,44,54240,456
73,37,55200,456
77,37,55200,456
81,44,55200,456
73,37,55680,456
77,37,55680,456
81,44,55680,456
73,37,56640,456
77,37,56640,456
80,44,56640,456
73,37,57120,456
77,37,57120,456
81,44,57120,456
75,37,58080,456
78,37,58080,456
82,44,58080,456
75,39,58560,456
78,39,58560,456
82,46,58560,456
78,44,59040,480
75,44,59040,480
85,52,59040,456
75,40,59520,456
78,40,59520,456
84,48,59520,456
75,40,60000,456
78,40,60000,456
82,48,60000,456
77,41,60960,456
80,41,60960,456
85,48,60960,456
77,36,61440,456
80,36,61440,456
85,44,61440,456
77,33,61920,456
80,33,61920,456
85,39,61920,456
77,29,62400,456
80,29,62400,456
85,34,62400,456
77,26,62880,456
80,26,62880,456
85,31,62880,456
78,15,63840,456
85,22,63840,456
82,15,63840,456
78,15,64320,456
85,22,64320,456
82,15,64320,456
78,16,64800,456
85,24,64800,456
82,16,64800,456
78,14,65280,456
85,21,65280,456
82,14,65280,456
78,14,65760,456
87,21,65760,456
82,14,65760,456
78,16,66720,456
82,16,66720,456
87,24,66720,456
78,16,67200,456
82,16,67200,456
87,24,67200,456
78,16,68160,456
82,16,68160,456
85,26,68160,456
73,16,68640,456
82,26,68640,456
78,16,68640,456
71,19,69600,456
75,19,69600,456
78,28,69600,456
71,19,70080,456
75,19,70080,456
78,28,70080,456
71,18,71040,456
75,18,71040,456
80,28,71040,456
71,18,71520,456
75,18,71520,456
80,27,71520,456
73,16,72480,456
78,16,72480,456
82,24,72480,456
73,16,72960,456
78,16,72960,456
82,24,72960,456
73,18,73440,456
78,18,73440,456
82,27,73440,456
73,16,73920,456
78,16,73920,456
82,24,73920,456
73,16,74400,456
78,16,74400,456
82,24,74400,456
78,20,75360,456
85,30,75360,456
82,20,75360,456
78,20,75840,456
82,20,75840,456
85,30,75840,456
78,23,76320,456
82,23,76320,456
89,34,76320,456
87,32,76800,456
82,21,76800,456
78,21,76800,456
78,21,77280,456
82,21,77280,456
85,32,77280,456
78,23,78240,456
87,35,78240,456
82,23,78240,456
78,21,78720,456
82,21,78720,456
85,33,78720,456
73,23,79680,456
82,34,79680,456
78,23,79680,456
70,21,80160,456
73,21,80160,456
78,32,80160,456
71,20,81120,456
75,20,81120,456
78,30,81120,456
71,20,81600,456
75,20,81600,456
78,30,81600,456
71,23,82080,456
75,23,82080,456
82,35,82080,456
71,20,82560,456
75,20,82560,456
80,31,82560,456
71,20,83040,456
75,20,83040,456
78,31,83040,456
73,20,84000,456
78,20,84000,456
82,30,84000,456
73,20,84480,456
78,20,84480,456
82,30,84480,456
73,21,84960,456
78,21,84960,456
82,33,84960,456
73,20,85440,456
78,20,85440,456
82,30,85440,456
73,20,85920,456
78,20,85920,456
82,30,85920,456
74,27,86880,456
78,27,86880,456
82,32,86880,456
74,27,87360,456
78,27,87360,456
82,32,87360,456
74,30,88320,456
78,30,88320,456
82,36,88320,456
74,33,88800,456
78,33,88800,456
82,39,88800,456
75,32,89760,456
78,32,89760,456
82,38,89760,456
75,32,90240,456
78,32,90240,456
82,38,90240,456
66,27,91200,456
70,27,91200,456
75,33,91200,456
66,27,91680,456
70,27,91680,456
75,33,91680,456
74,27,92640,456
78,27,92640,456
82,32,92640,456
74,27,93120,456
78,27,93120,456
82,32,93120,456
74,30,94080,456
78,30,94080,456
83,36,94080,456
74,33,94560,456
78,33,94560,456
85,39,94560,456
75,35,95520,456
78,35,95520,456
82,42,95520,456
75,36,96000,456
78,36,96000,456
82,43,96000,456
75,37,96480,456
78,37,96480,456
