note,velocity,position,duration
67,40,0,360
66,36,360,120
69,40,480,1440
67,40,1920,360
66,36,2280,120
69,40,2400,1320
69,46,3360,360
75,42,3720,114
75,52,3840,480
62,29,4320,480
74,40,4320,360
67,36,4680,114
67,41,4800,480
60,29,5280,480
66,40,5280,360
69,36,5640,114
69,44,5760,360
71,40,6120,1000
59,25,6240,480
62,30,6240,480
59,20,6720,480
62,24,6720,480
72,34,6960,80
71,30,7040,80
69,30,7120,80
71,39,7200,240
72,46,7440,240
75,58,7680,360
74,52,8040,120
77,60,8160,1320
74,41,9480,60
77,42,9540,60
75,58,9600,360
74,53,9960,120
77,61,10080,1440
74,63,11040,360
80,61,11400,114
80,70,11520,480
67,33,12000,480
79,48,12000,360
72,41,12360,114
72,47,12480,480
65,33,12960,480
71,46,12960,360
74,41,13320,114
74,50,13440,360
75,46,13800,1080
63,36,13920,480
63,29,14400,240
68,38,14640,240
67,43,14880,240
68,49,15120,240
72,59,15360,240
70,44,15600,60
72,44,15660,60
70,44,15720,60
69,44,15780,60
70,52,15840,360
72,55,16200,120
73,61,16320,600
72,56,16920,120
82,64,17040,120
79,58,17160,114
79,67,17280,720
82,45,18000,120
80,45,18120,120
68,45,18720,240
67,39,18960,235
57,37,19200,1440
60,37,19200,1440
67,52,19200,360
66,45,19560,120
69,58,19680,960
62,51,20640,480
69,60,20640,360
67,52,21000,114
60,52,21120,480
62,52,21120,480
67,62,21120,360
66,50,21480,120
58,54,21600,480
62,54,21600,480
69,64,21600,360
67,54,21960,120
57,58,22080,480
62,58,22080,480
70,69,22080,360
69,45,22440,120
66,51,22560,120
69,46,22680,120
72,42,22800,120
75,48,22920,120
74,54,23040,120
72,43,23160,120
70,43,23280,120
69,43,23400,120
72,53,23520,120
78,45,23640,120
81,45,23760,120
84,45,23880,120
82,54,24000,120
81,45,24120,120
79,45,24240,120
78,45,24360,120
81,51,24480,120
84,53,24600,120
86,55,24720,120
87,57,24840,120
86,60,24960,120
84,51,25080,120
82,52,25200,120
81,52,25320,120
84,58,25440,120
81,48,25560,120
79,49,25680,120
78,49,25800,120
84,60,25920,120
81,53,26040,120
79,55,26160,120
78,56,26280,120
81,69,26400,90
78,59,26520,90
75,63,26640,90
74,65,26760,90
74,64,26880,480
69,58,27360,960
71,64,28320,240
67,53,28560,237
67,64,28800,240
66,55,29040,60
67,55,29100,60
66,55,29160,60
64,55,29220,60
66,64,29280,240
67,59,29520,240
69,57,29760,240
71,62,30000,240
72,64,30240,120
73,57,30360,115
73,64,30480,120
74,59,30600,120
73,64,30720,120
74,57,30840,120
76,57,30960,120
74,57,31080,120
69,64,31200,600
71,64,31800,60
69,55,31860,60
71,64,31920,60
69,54,31980,60
72,64,32040,60
71,55,32100,60
72,64,32160,60
71,56,32220,60
74,64,32280,60
73,57,32340,60
74,52,32400,30
73,52,32430,30
76,52,32460,30
74,52,32490,30
67,60,32520,117
67,64,32640,480
66,56,33120,34
67,50,33154,34
66,56,33189,34
67,49,33223,34
66,56,33257,34
64,51,33291,34
66,51,33325,34
67,57,33360,240
69,59,33600,240
