note,velocity,position,duration
69,110,3840,378
73,110,3840,441
78,110,3840,488
92,110,5040,75
93,110,5160,151
92,110,5280,218
88,110,5520,135
85,110,5760,197
81,110,6000,207
80,110,6240,213
76,110,6480,158
73,110,6720,190
69,110,6960,238
68,110,7200,208
64,110,7440,55
68,110,7680,474
71,110,7680,510
78,110,7680,512
92,110,8880,80
93,110,9000,148
92,110,9120,212
88,110,9360,132
85,110,9600,182
81,110,9840,176
80,110,10080,199
76,110,10320,167
73,110,10560,184
69,110,10800,224
68,110,11040,218
64,110,11280,55
78,110,11520,432
69,110,11520,396
73,110,11520,430
92,110,12720,58
93,110,12840,138
92,110,12960,217
88,110,13200,118
85,110,13440,179
81,110,13680,164
80,110,13920,197
76,110,14160,165
73,110,14400,214
69,110,14640,244
68,110,14880,218
64,110,15120,50
68,110,15360,388
78,110,15360,396
71,110,15360,399
92,110,16560,61
93,110,16680,147
92,110,16800,214
88,110,17040,122
85,110,17280,216
81,110,17520,202
80,110,17760,156
76,110,18000,174
73,110,18240,190
69,110,18480,162
68,110,18720,221
64,110,18960,55
78,110,19200,277
85,110,19440,220
90,110,19680,185
85,110,19920,103
78,110,20160,246
83,110,20400,284
85,110,20640,234
88,110,20880,185
78,110,21120,224
85,110,21360,211
90,110,21600,246
85,110,21840,249
78,110,22080,237
83,110,22320,284
85,110,22560,245
88,110,22800,194
78,110,23040,277
85,110,23280,220
90,110,23520,237
85,110,23760,221
78,110,24000,242
83,110,24240,289
85,110,24480,230
88,110,24720,195
78,110,24960,240
85,110,25200,205
90,110,25440,229
85,110,25680,240
78,110,25920,227
83,110,26160,294
85,110,26400,243
88,110,26640,187
78,110,26880,262
85,110,27120,203
90,110,27360,210
85,110,27600,179
78,110,27840,240
83,110,28080,270
85,110,28320,225
88,110,28560,180
78,110,28800,228
85,110,29040,206
90,110,29280,207
85,110,29520,263
78,110,29760,241
83,110,30000,256
85,110,30240,258
88,110,30480,158
78,110,30720,248
85,110,30960,206
90,110,31200,63
85,110,31440,275
78,110,31680,234
83,110,31920,271
85,110,32160,231
88,110,32400,162
78,110,32640,236
85,110,32880,212
90,110,33120,225
85,110,33360,256
78,110,33600,236
83,110,33840,265
85,110,34080,243
88,110,34320,176
78,80,34560,251
85,80,34800,217
90,80,35040,235
85,80,35280,217
78,80,35520,223
83,80,35760,250
85,80,36000,253
88,80,36240,195
78,80,36480,234
85,80,36720,204
90,80,36960,214
85,80,37200,244
78,80,37440,235
83,80,37680,272
85,80,37920,238
88,80,38160,180
78,80,38400,263
85,80,38640,209
90,80,38880,229
85,80,39120,240
78,80,39360,222
83,80,39600,240
85,80,39840,241
88,80,40080,180
78,80,40320,237
85,80,40560,205
90,80,40800,207
85,80,41040,256
78,80,41280,246
83,80,41520,272
85,80,41760,225
88,80,42000,216
78,80,42240,264
85,80,42480,232
90,80,42720,236
85,80,42960,208
78,80,43200,223
83,80,43440,257
85,80,43680,227
88,80,43920,202
78,80,44160,235
85,80,44400,200
90,80,44640,232
85,80,44880,250
78,80,45120,224
83,80,45360,270
85,80,45600,242
88,80,45840,184
78,80,46080,258
85,80,46320,216
90,80,46560,219
85,80,46800,238
78,80,47040,225
83,80,47280,262
85,80,47520,252
88,80,47760,188
78,80,48000,231
85,80,48240,212
90,80,48480,209
85,80,48720,230
78,80,48960,239
83,80,49200,298
85,80,49440,272
88,80,49680,174
78,80,49920,262
85,80,50160,219
90,80,50400,258
85,80,50640,231
78,80,50880,239
83,80,51120,255
85,80,51360,208
88,80,51600,202
78,80,51840,249
85,80,52080,236
90,80,52320,257
85,80,52560,255
78,80,52800,236
83,80,53040,290
85,80,53280,271
88,80,53520,175
78,80,53760,268
85,80,54000,231
90,80,54240,252
85,80,54480,234
78,80,54720,223
83,80,54960,259
85,80,55200,237
88,80,55440,174
78,80,55680,234
85,80,55920,221
90,80,56160,214
85,80,56400,218
78,80,56640,225
83,80,56880,274
85,80,57120,257
88,80,57360,195
78,80,57600,261
85,80,57840,199
90,80,58080,247
85,80,58320,222
78,80,58560,233
83,80,58800,260
85,80,59040,212
88,80,59280,206
78,80,59520,231
85,80,59760,206
90,80,60000,215
85,80,60240,232
78,80,60480,227
83,80,60720,276
85,80,60960,264
88,80,61200,176
78,80,61440,254
85,80,61680,216
90,80,61920,245
85,80,62160,221
78,80,62400,222
83,80,62640,275
85,80,62880,227
88,80,63120,171
78,80,63360,240
85,80,63600,237
90,80,63840,227
85,80,64080,231
78,80,64320,261
83,80,64560,265
85,80,64800,297
88,80,65040,249
57,110,65280,180
78,80,65760,223
73,80,66000,244
66,80,66240,252
71,80,66480,269
73,80,66720,230
76,80,66960,195
66,80,67200,241
73,80,67440,206
78,80,67680,224
73,80,67920,253
66,80,68160,254
71,80,68400,282
73,80,68640,247
76,80,68880,63
61,80,69120,235
78,80,69600,191
73,80,69840,257
66,80,70080,250
71,80,70320,279
73,80,70560,238
76,80,70800,167
66,80,71040,243
73,80,71280,212
78,80,71520,223
73,80,71760,226
66,80,72000,247
71,80,72240,297
73,80,72480,216
76,80,72720,60
59,110,72960,303
78,80,73440,172
73,80,73680,226
66,80,73920,257
71,80,74160,268
73,80,74400,242
76,80,74640,164
66,80,74880,240
73,80,75120,213
78,80,75360,199
73,80,75600,249
66,80,75840,232
71,80,76080,278
73,80,76320,241
76,80,76560,56
57,110,76800,259
78,80,77280,203
73,80,77520,221
66,80,77760,247
71,80,78000,240
73,80,78240,242
76,80,78480,132
66,80,78720,224
73,80,78960,259
78,80,79200,92
69,110,79680,457
73,110,79680,440
69,110,80640,758
73,110,80640,880
81,110,82560,384
76,110,82560,424
73,110,83520,578
78,110,83520,549
73,110,84480,251
78,110,84480,256
71,110,84840,159
76,110,84840,267
73,110,85200,1185
78,110,85200,1253
76,110,87360,532
81,110,87360,499
81,110,88320,136
76,110,88320,156
73,110,88680,199
78,110,88680,233
81,110,89040,1766
76,110,89040,1959
71,110,91200,300
78,110,92160,236
85,110,92400,222
90,110,92640,234
85,110,92880,233
78,110,93120,220
83,110,93360,85
81,110,93600,211
93,110,93600,223
92,110,94080,260
80,110,94080,250
88,110,94320,266
85,110,94560,154
93,110,94800,296
81,110,94800,310
88,110,95040,332
85,110,95280,134
83,110,95520,362
95,110,95520,283
81,110,96000,381
90,110,96000,407
78,110,96000,338
86,110,96000,362
81,110,96960,162
93,110,96960,137
92,110,97920,219
83,110,97920,208
80,110,97920,189
88,110,97920,191
81,110,98400,124
93,110,98400,158
83,110,98880,134
95,110,98880,169
95,110,99360,516
83,110,99360,585
81,110,100320,141
93,110,100320,121
76,110,100800,71
88,110,100800,120
83,110,101280,73
95,110,101280,67
81,110,101520,360
93,110,101520,280
78,110,102240,61
90,110,102240,130
97,110,102720,101
85,110,102720,93
83,110,103200,679
95,110,103200,579
78,110,104160,113
90,110,104160,139
85,110,104640,123
97,110,104640,82
95,110,105120,540
83,110,105120,619
88,110,106080,179
76,110,106080,142
76,110,106560,96
88,110,106560,154
95,110,107040,131
83,110,107040,124
93,110,107520,209
81,110,107520,221
80,110,108000,164
92,110,108000,152
81,110,108480,124
93,110,108480,173
83,110,108960,60
95,110,108960,97
97,110,109200,117
85,110,109200,103
81,110,109920,114
93,110,109920,140
92,110,110400,62
80,110,110400,116
88,110,110880,122
76,110,110880,75
81,110,111360,293
78,110,111360,273
86,110,111360,299
90,110,111360,333
93,110,112320,155
81,110,112320,156
92,110,113280,249
80,110,113280,191
83,110,113280,215
88,110,113280,181
81,110,113760,109
93,110,113760,121
95,110,114240,150
83,110,114240,124
83,110,114720,392
95,110,114720,407
97,110,115680,108
85,110,115680,123
95,110,116160,138
83,110,116160,123
93,110,116640,700
81,110,116640,696
93,110,117600,143
81,110,117600,96
92,110,118080,76
80,110,118080,104
88,110,118560,133
76,110,118560,58
78,110,119040,116
90,110,119040,188
97,110,119520,118
85,110,119520,120
90,110,120720,64
78,110,120720,72
76,110,120960,122
88,110,120960,143
95,110,121440,113
83,110,121440,123
92,110,122400,80
80,110,122400,74
93,110,122640,164
81,110,122640,242
62,110,123120,196
64,110,123360,254
66,110,123600,283
68,110,123840,149
69,110,124080,244
71,110,124320,310
73,110,124560,202
74,110,124800,233
76,110,125040,259
78,110,125280,280
80,110,125520,163
81,110,125760,248
83,110,126000,306
85,110,126240,253
86,110,126480,272
88,110,126720,296
83,110,126960,274
80,110,127200,241
76,110,127440,143
71,110,127680,241
68,110,127920,209
64,110,128160,146
59,110,128400,161
56,110,128640,2022
52,110,128640,1965
90,110,130560,161
90,110,130800,302
85,110,131040,239
88,110,131280,305
78,110,131520,311
85,110,131760,294
88,110,132000,266
78,110,132240,255
90,110,132480,158
90,110,132720,270
85,110,132960,257
88,110,133200,276
78,110,133440,304
85,110,133680,306
88,110,133920,277
78,110,134160,291
90,110,134400,161
90,110,134640,302
85,110,134880,239
88,110,135120,305
78,110,135360,311
85,110,135600,294
88,110,135840,266
78,110,136080,255
90,110,136320,158
90,110,136560,270
85,110,136800,257
88,110,137040,276
78,110,137280,304
85,110,137520,306
88,110,137760,277
78,110,138000,291
90,110,138240,161
90,110,138480,302
85,110,138720,239
88,110,138960,305
78,110,139200,311
85,110,139440,294
88,110,139680,266
78,110,139920,255
90,110,140160,158
90,110,140400,270
85,110,140640,257
88,110,140880,276
78,110,141120,304
85,110,141360,306
88,110,141600,277
78,110,141840,291
90,110,142080,161
90,110,142320,302
85,110,142560,239
88,110,142800,305
78,110,143040,311
85,110,143280,294
88,110,143520,266
78,110,143760,255
90,110,144000,158
90,110,144240,270
85,110,144480,257
88,110,144720,276
78,110,144960,304
85,110,145200,306
88,110,145440,277
78,110,145680,291
90,110,145920,161
90,110,146160,302
85,110,146400,239
88,110,146640,305
78,110,146880,311
85,110,147120,294
88,110,147360,266
78,110,147600,255
90,110,147840,158
90,110,148080,270
85,110,148320,257
88,110,148560,276
78,110,148800,304
85,110,149040,306
88,110,149280,277
78,110,149520,291
90,110,149760,161
90,110,150000,302
85,110,150240,239
88,110,150480,305
78,110,150720,311
85,110,150960,294
88,110,151200,266
78,110,151440,255
90,110,151680,158
90,110,151920,270
85,110,152160,257
88,110,152400,276
78,110,152640,304
85,110,152880,306
88,110,153120,277
78,110,153360,291
90,110,153600,161
90,110,153840,302
85,110,154080,239
88,110,154320,305
78,110,154560,311
85,110,154800,294
88,110,155040,266
78,110,155280,255
90,110,155520,158
90,110,155760,270
85,110,156000,257
88,110,156240,276
78,110,156480,304
85,110,156720,306
88,110,156960,277
78,110,157200,291
90,110,157440,161
90,110,157680,302
85,110,157920,239
88,110,158160,305
78,110,158400,311
85,110,158640,294
88,110,158880,266
78,110,159120,255
90,110,159360,158
90,110,159600,270
85,110,159840,257
88,110,160080,276
78,110,160320,304
85,110,160560,306
88,110,160800,277
78,110,161040,291
88,110,161280,544
81,110,161280,640
76,110,161280,658
80,110,162720,155
68,110,162720,156
81,110,163200,1165
69,110,163200,1167
69,110,164640,102
81,110,164640,127
71,110,164880,79
83,110,164880,90
73,110,165120,280
85,110,165120,262
74,110,165600,162
86,110,165600,155
85,110,166080,135
73,110,166080,167
83,110,166560,167
71,110,166560,143
69,110,167040,51
81,110,167040,149
92,110,167520,296
80,110,167520,364
85,110,168480,54
73,110,168480,62
83,110,168720,54
71,110,168720,52
81,110,168977,740
88,110,168977,631
76,110,168977,721
80,110,170400,148
68,110,170400,165
81,110,170880,1195
69,110,170880,1203
69,110,172320,78
81,110,172320,108
71,110,172560,87
83,110,172560,81
73,110,172800,286
85,110,172800,275
71,110,173280,117
83,110,173280,100
69,110,173520,185
81,110,173520,148
80,110,174000,81
68,110,174000,85
69,110,174240,1691
81,110,174240,1788
76,110,176640,743
88,110,176640,620
81,110,176640,737
68,110,178080,115
80,110,178080,137
69,110,178320,1416
81,110,178320,1394
69,110,180000,86
81,110,180000,65
83,110,180240,49
71,110,180240,82
85,110,180480,320
73,110,180480,296
86,110,180960,186
74,110,180960,192
85,110,181440,164
73,110,181440,176
71,110,181920,129
83,110,181920,151
81,110,182400,142
69,110,182400,67
92,110,182880,546
80,110,182880,539
93,110,183840,121
81,110,183840,118
88,110,184320,1091
76,110,184320,1106
74,110,185760,67
86,110,185760,48
73,110,186000,103
85,110,186000,45
71,110,186240,157
83,110,186240,140
69,110,186720,769
81,110,186720,749
69,110,187680,113
81,110,187680,117
71,110,187920,97
83,110,187920,89
73,110,188160,324
85,110,188160,322
86,110,188640,72
74,110,188640,106
85,110,188880,131
73,110,188880,177
83,110,189360,84
71,110,189360,113
81,110,189600,2550
69,110,189600,2542
57,110,192000,180
78,80,192480,223
73,80,192720,244
66,80,192960,252
71,80,193200,269
73,80,193440,230
76,80,193680,195
66,80,193920,241
73,80,194160,206
78,80,194400,224
73,80,194640,253
66,80,194880,254
71,80,195120,282
73,80,195360,247
76,80,195600,63
61,110,195840,235
78,80,196320,191
73,80,196560,257
66,80,196800,250
71,80,197040,279
73,80,197280,238
76,80,197520,167
66,80,197760,243
73,80,198000,212
78,80,198240,223
73,80,198480,226
66,80,198720,247
71,80,198960,297
73,80,199200,216
76,80,199440,60
59,110,199680,303
78,80,200160,172
73,80,200400,226
66,80,200640,257
71,80,200880,268
73,80,201120,242
76,80,201360,164
66,80,201600,240
73,80,201840,213
78,80,202080,199
73,80,202320,249
66,80,202560,232
71,80,202800,278
73,80,203040,241
76,80,203280,56
57,110,203520,259
78,80,204000,203
73,80,204240,221
66,80,204480,247
71,80,204720,240
73,80,204960,242
76,80,205200,132
66,80,205440,224
73,80,205680,259
78,80,205920,92
69,110,206400,457
73,110,206400,440
69,110,207360,758
73,110,207360,880
81,110,209280,384
76,110,209280,424
73,110,210240,578
78,110,210240,549
73,110,211200,251
78,110,211200,256
71,110,211560,159
76,110,211560,267
73,110,211920,1185
78,110,211920,1253
76,110,214080,532
81,110,214080,499
81,110,215040,136
76,110,215040,156
73,110,215400,199
78,110,215400,233
81,110,215760,1766
76,110,215760,1959
71,110,217920,300
78,110,218880,236
85,110,219120,222
90,110,219360,234
85,110,219600,233
78,110,219840,220
83,110,220080,85
81,110,220320,211
69,110,220320,223
80,110,220800,260
68,110,220800,250
81,110,221520,296
69,110,221520,310
83,110,222240,283
71,110,222240,362
74,110,222717,362
69,110,222720,381
78,110,222720,407
66,110,222720,338
69,110,223680,162
81,110,223680,137
80,110,224640,219
71,110,224640,208
68,110,224640,189
76,110,224640,191
69,110,225120,124
81,110,225120,158
71,110,225600,134
83,110,225600,169
83,110,226080,516
71,110,226080,585
69,110,227040,141
81,110,227040,121
64,110,227520,71
76,110,227520,120
71,110,228000,73
83,110,228000,67
69,110,228240,360
81,110,228240,280
66,110,228960,61
78,110,228960,130
85,110,229440,101
73,110,229440,93
71,110,229920,679
83,110,229920,579
66,110,230880,113
78,110,230880,139
73,110,231360,123
85,110,231360,82
83,110,231840,540
71,110,231840,619
76,110,232800,179
64,110,232800,142
64,110,233280,96
76,110,233280,154
83,110,233760,131
71,110,233760,124
81,110,234240,209
69,110,234240,221
68,110,234720,164
80,110,234720,152
69,110,235200,124
81,110,235200,173
71,110,235680,60
83,110,235680,97
85,110,235920,117
