note,velocity,position,duration
51,88,10,505
56,75,717,306
59,84,1054,474
63,75,1730,308
62,74,2069,798
58,72,3084,795
61,76,4100,833
55,72,5150,798
56,78,6165,1690
51,88,8196,511
56,75,8909,306
59,84,9246,474
63,75,9922,308
62,86,10261,758
58,84,11276,755
61,88,12292,793
67,84,13342,758
68,78,14357,1690
51,88,16388,511
56,75,17101,306
59,84,17438,474
63,75,18114,308
62,74,18453,798
58,72,19468,795
61,76,20484,833
55,72,21534,798
56,78,22549,1690
51,88,24580,511
56,75,25293,306
59,84,25630,474
63,75,26306,308
62,86,26645,758
58,84,27660,755
61,88,28676,793
67,84,29726,758
68,78,30741,1690
64,88,32772,511
63,75,33485,306
62,84,33822,474
64,75,34498,308
63,78,34837,1690
64,88,36868,511
63,75,37581,306
62,84,37918,474
64,75,38594,308
63,78,38933,1690
64,88,40964,511
63,75,41677,306
61,84,42014,474
59,75,42690,308
58,86,43029,479
56,75,43710,303
55,84,44044,474
52,75,44720,305
51,80,45060,435
62,76,46110,400
63,78,47125,400
51,88,49162,505
56,75,49869,306
59,84,50206,474
63,75,50882,308
62,74,51221,798
58,72,52236,795
61,76,53252,833
55,72,54302,798
56,78,55317,1690
51,88,57348,511
56,75,58061,306
59,84,58398,474
63,75,59074,308
62,86,59413,758
58,84,60428,755
61,88,61444,793
67,84,62494,758
68,78,63509,1690
51,88,65540,511
56,75,66253,306
59,84,66590,474
63,75,67266,308
62,74,67605,798
58,72,68620,795
61,76,69636,833
55,72,70686,798
56,78,71701,1690
51,88,73732,511
56,75,74445,306
59,84,74782,474
63,75,75458,308
62,86,75797,758
58,84,76812,755
61,88,77828,793
67,84,78878,758
68,78,79893,1690
64,88,81924,511
63,75,82637,306
62,84,82974,474
64,75,83650,308
63,78,83989,1690
64,88,86020,511
63,75,86733,306
62,84,87070,474
64,75,87746,308
63,78,88085,1690
64,88,90116,511
63,75,90829,306
61,84,91166,474
59,75,91842,308
58,86,92181,479
56,75,92862,303
55,84,93196,474
52,75,93872,305
51,80,94212,435
62,76,95262,400
63,78,96277,400
51,62,98308,773
56,62,99021,397
59,62,99358,736
63,62,100034,399
62,50,100373,1054
58,50,101388,1051
61,50,102404,1089
55,50,103454,1054
56,57,104469,2026
51,62,106500,773
56,62,107213,397
59,62,107550,736
63,62,108226,399
62,50,108565,1054
58,50,109580,1051
61,50,110596,1089
67,50,111646,1054
68,57,112661,2026
51,62,114692,773
56,62,115405,397
59,62,115742,736
63,62,116418,399
62,50,116757,1054
58,50,117772,1051
61,50,118788,1089
55,50,119838,1054
56,57,120853,2026
51,62,122884,773
56,62,123597,397
59,62,123934,736
63,62,124610,399
62,50,124949,1054
58,50,125964,1051
61,50,126980,1089
67,50,128030,1054
68,57,129045,2026
64,62,131076,773
63,62,131789,397
62,62,132126,736
64,62,132802,399
63,57,133141,2026
64,62,135172,773
63,62,135885,397
62,62,136222,736
64,62,136898,399
63,57,137237,2026
64,62,139268,773
63,62,139981,397
61,62,140318,736
59,62,140994,399
58,62,141333,741
56,62,142014,394
55,62,142348,736
52,62,143024,396
51,57,143364,1049
62,63,144414,1014
63,65,145429,2026
51,62,147460,773
56,62,148173,397
59,62,148510,736
63,62,149186,399
62,50,149525,1054
58,50,150540,1051
61,50,151556,1089
55,50,152606,1054
56,57,153621,2026
51,62,155652,773
56,62,156365,397
59,62,156702,736
63,62,157378,399
62,50,157717,1054
58,50,158732,1051
61,50,159748,1089
67,50,160798,1054
68,57,161813,2026
51,62,163844,773
56,62,164557,397
59,62,164894,736
63,62,165570,399
62,50,165909,1054
58,50,166924,1051
61,50,167940,1089
55,50,168990,1054
56,57,170005,2026
51,62,172036,773
56,62,172749,397
59,62,173086,736
63,62,173762,399
62,50,174101,1054
58,50,175116,1051
61,50,176132,1089
67,50,177182,1054
68,57,178197,2026
64,62,180228,773
63,62,180941,397
62,62,181278,736
64,62,181954,399
63,57,182293,2026
64,62,184324,773
63,62,185037,397
62,62,185374,736
64,62,186050,399
63,57,186389,2026
64,62,188420,773
63,62,189133,397
61,62,189470,736
59,62,190146,399
58,62,190485,741
56,62,191166,394
55,62,191500,736
52,62,192176,396
51,57,192516,1049
62,63,193566,1014
63,65,194581,2026
75,64,98304,2048
59,64,100352,2048
87,64,102400,2048
63,64,104448,2048
75,64,106496,2048
59,64,108544,2048
87,64,110592,2048
63,64,112640,2048
75,64,114688,2048
59,64,116736,2048
87,64,118784,2048
63,64,120832,2048
75,64,122880,2048
59,64,124928,2048
87,64,126976,2048
63,64,129024,2048
80,64,131072,2048
63,64,133120,2048
80,64,135168,2048
63,64,137216,2048
75,64,139264,2048
59,64,141312,2048
87,64,143360,1024
70,64,144384,1024
71,64,145408,2048
75,64,147456,2048
59,64,149504,2048
87,64,151552,2048
63,64,153600,2048
75,64,155648,2048
59,64,157696,2048
87,64,159744,2048
63,64,161792,2048
75,64,163840,2048
59,64,165888,2048
87,64,167936,2048
63,64,169984,2048
75,64,172032,2048
59,64,174080,2048
87,64,176128,2048
63,64,178176,2048
80,64,180224,2048
63,64,182272,2048
80,64,184320,2048
63,64,186368,2048
75,64,188416,2048
59,64,190464,2048
87,64,192512,1024
70,64,193536,1024
71,64,194560,2048
