note,velocity,position,duration
65,51,1200,240
67,55,1440,720
69,56,2160,480
70,55,2640,240
74,61,2880,720
72,55,3600,480
65,52,4080,240
71,55,4320,720
72,60,5040,480
74,58,5520,240
77,66,5760,720
75,64,6480,480
75,71,6960,240
76,77,7200,720
82,72,7920,480
81,67,8400,240
69,66,8640,720
82,69,9360,480
81,61,9840,240
69,56,10080,720
82,58,10800,480
81,53,11280,240
69,50,11520,1200
62,35,11760,240
65,35,11760,240
62,31,12000,240
65,31,12000,240
65,31,12240,240
62,31,12240,240
62,31,12480,240
65,31,12480,240
53,52,12720,240
55,55,12960,720
57,55,13680,480
60,52,14160,240
55,59,14400,720
53,55,15120,480
55,57,15600,240
57,63,15840,720
59,66,16560,480
62,61,17040,240
56,72,17280,720
55,70,18000,480
60,72,18480,240
61,75,18720,1440
72,70,19440,480
70,67,19920,240
62,74,20160,1440
69,70,20880,480
67,63,21360,240
56,58,21600,480
57,53,22080,240
62,58,22320,480
57,54,22800,240
57,50,23040,720
58,46,23760,480
57,52,24240,240
55,55,24480,720
57,56,25200,480
60,53,25680,240
55,59,25920,720
53,55,26640,480
55,57,27120,240
57,60,27360,720
59,66,28080,480
62,62,28560,240
56,72,28800,720
55,70,29520,480
60,72,30000,240
61,77,30240,1440
72,72,30960,480
70,67,31440,240
62,74,31680,1440
69,70,32400,480
67,58,32880,240
56,54,33120,480
57,50,33600,240
62,56,33840,480
57,53,34320,240
60,50,34560,720
58,46,35280,480
62,55,36000,720
65,64,36731,480
57,36,36960,240
61,36,36960,240
57,34,37200,240
61,34,37200,240
64,58,37200,240
61,51,37440,120
62,53,37560,120
64,55,37680,120
65,58,37800,120
68,60,37920,120
69,63,38040,120
73,66,38160,120
74,68,38280,120
77,74,38400,120
62,56,38880,720
65,64,39600,480
57,36,39840,240
61,36,39840,240
57,34,40080,240
61,34,40080,240
64,58,40080,240
61,51,40320,120
62,53,40440,120
64,55,40560,120
65,58,40680,120
68,60,40800,120
69,63,40920,120
73,66,41040,120
74,68,41160,120
81,73,41280,120
62,57,41760,720
65,64,42480,480
61,36,42720,240
57,36,42720,240
64,58,42960,240
57,34,42960,240
61,34,42960,240
61,51,43200,120
62,53,43320,120
64,55,43440,120
65,58,43560,120
68,60,43680,120
69,63,43800,120
73,66,43920,120
74,68,44040,120
77,74,44160,120
62,58,44640,720
65,63,45360,480
61,36,45600,240
57,36,45600,240
64,58,45840,240
57,34,45840,240
61,34,45840,240
61,51,46080,120
62,53,46200,120
64,55,46320,120
65,58,46440,120
68,60,46560,120
69,63,46680,120
73,66,46800,120
74,68,46920,120
81,74,47040,120
86,85,47520,720
74,72,48240,720
60,57,48960,360
62,54,49320,120
63,57,49440,120
64,59,49560,120
67,62,49680,480
57,46,49920,120
60,46,49920,120
60,42,50160,120
57,42,50160,120
65,59,50160,240
82,74,50400,720
70,67,51120,720
57,57,51840,360
58,49,52200,120
59,52,52320,120
61,55,52440,120
64,58,52560,480
53,46,52800,120
62,56,53040,240
53,42,53040,120
67,41,53520,240
58,36,53520,240
62,41,53520,240
